Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.295
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,2.4285045953985718E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.824702E-02,-0.164190E-01
0.122070E-02,0.164940E-01,0.110710
0.183105E-02,0.247411E-01,0.354556
0.244141E-02,0.329881E-01,0.861207E-01
0.305176E-02,0.412351E-01,0.208062
0.366211E-02,0.494821E-01,0.321019
0.427246E-02,0.577291E-01,0.124524
0.488281E-02,0.659762E-01,0.559020E-01
0.549316E-02,0.742232E-01,1.31972
0.610352E-02,0.824702E-01,-0.442058
0.671387E-02,0.907172E-01,0.347377E-01
0.732422E-02,0.989643E-01,0.638719E-01
0.793457E-02,0.107211,-0.228737
0.854492E-02,0.115458,0.460661
0.915527E-02,0.123705,0.132092
0.976562E-02,0.131952,0.132479
0.103760E-01,0.140199,0.318131
0.109863E-01,0.148446,-0.898581E-01
0.115967E-01,0.156693,0.363229
0.122070E-01,0.164940,1.43244
0.128174E-01,0.173187,0.438392
0.134277E-01,0.181434,0.407293
0.140381E-01,0.189681,0.185841
0.146484E-01,0.197929,0.432372E-01
0.152588E-01,0.206176,0.175383
0.158691E-01,0.214423,1.07545
0.164795E-01,0.222670,-0.125532E-01
0.170898E-01,0.230917,-0.349499E-01
0.177002E-01,0.239164,-0.427826E-01
0.183105E-01,0.247411,0.226064
0.189209E-01,0.255658,-0.539822
0.195312E-01,0.263905,0.486490
0.201416E-01,0.272152,0.105981
0.207520E-01,0.280399,0.399385
0.213623E-01,0.288646,1.23693
0.219727E-01,0.296893,0.610822E-01
0.225830E-01,0.305140,0.160838
0.231934E-01,0.313387,-0.161248E-01
0.238037E-01,0.321634,-0.146253
0.244141E-01,0.329881,0.124874
0.250244E-01,0.338128,0.407355E-01
0.256348E-01,0.346375,-0.106019
0.262451E-01,0.354622,0.565776E-01
0.268555E-01,0.362869,-0.174880
0.274658E-01,0.371116,-0.149803
0.280762E-01,0.379363,0.326420
0.286865E-01,0.387610,1.17799
0.292969E-01,0.395857,-0.417770
0.299072E-01,0.404104,0.229697
