Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.733
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,4.6645611851364533E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.332264E-02,0.136426
0.122070E-02,0.664527E-02,0.609691
0.183105E-02,0.996791E-02,0.273765
0.244141E-02,0.132905E-01,0.191505
0.305176E-02,0.166132E-01,-0.189922
0.366211E-02,0.199358E-01,0.233455
0.427246E-02,0.232585E-01,0.183051E-01
0.488281E-02,0.265811E-01,0.173109
0.549316E-02,0.299037E-01,-0.431812E-01
0.610352E-02,0.332264E-01,0.278340
0.671387E-02,0.365490E-01,0.443573
0.732422E-02,0.398716E-01,-0.112147
0.793457E-02,0.431943E-01,0.250325
0.854492E-02,0.465169E-01,0.176069
0.915527E-02,0.498396E-01,0.912398E-01
0.976562E-02,0.531622E-01,0.145419
0.103760E-01,0.564848E-01,0.463205
0.109863E-01,0.598075E-01,0.298397E-01
0.115967E-01,0.631301E-01,0.170725
0.122070E-01,0.664527E-01,0.364307
0.128174E-01,0.697754E-01,0.622924E-01
0.134277E-01,0.730980E-01,0.292362
0.140381E-01,0.764207E-01,-0.122793
0.146484E-01,0.797433E-01,0.960898
0.152588E-01,0.830659E-01,-0.143426
0.158691E-01,0.863886E-01,0.144171
0.164795E-01,0.897112E-01,0.480364
0.170898E-01,0.930338E-01,0.184684E-01
0.177002E-01,0.963565E-01,0.741983
0.183105E-01,0.996791E-01,0.229423
0.189209E-01,0.103002,0.255548
0.195312E-01,0.106324,-0.875857E-01
0.201416E-01,0.109647,0.350710E-01
0.207520E-01,0.112970,-0.705275E-01
0.213623E-01,0.116292,-0.124909
0.219727E-01,0.119615,-0.139317
0.225830E-01,0.122938,0.153372
0.231934E-01,0.126260,0.154885
0.238037E-01,0.129583,0.100433
0.244141E-01,0.132905,-0.148304E-01
0.250244E-01,0.136228,-0.203383
0.256348E-01,0.139551,0.246184E-03
0.262451E-01,0.142873,0.483002
0.268555E-01,0.146196,0.544762
0.274658E-01,0.149519,0.193362
0.280762E-01,0.152841,0.145645
0.286865E-01,0.156164,0.353595
0.292969E-01,0.159487,0.117362
0.299072E-01,0.162809,0.311070
0.305176E-01,0.166132,-0.160130
0.311279E-01,0.169454,0.125775
0.317383E-01,0.172777,0.876221E-01
0.323486E-01,0.176100,0.234844
0.329590E-01,0.179422,0.176724
0.335693E-01,0.182745,-0.654593E-01
0.341797E-01,0.186068,0.108664
0.347900E-01,0.189390,0.157327
0.354004E-01,0.192713,-0.221231
0.360107E-01,0.196036,-0.171070
0.366211E-01,0.199358,0.109302
0.372314E-01,0.202681,0.405640E-01
0.378418E-01,0.206004,-0.351199
0.384521E-01,0.209326,-0.503881
0.390625E-01,0.212649,-0.613787E-02
0.396729E-01,0.215971,-0.253983E-01
0.402832E-01,0.219294,0.172126
0.408936E-01,0.222617,-0.211940
0.415039E-01,0.225939,-0.296217
0.421143E-01,0.229262,0.270146
0.427246E-01,0.232585,1.30034
0.433350E-01,0.235907,-0.266817
0.439453E-01,0.239230,-0.745261E-01
0.445557E-01,0.242553,0.406612E-02
0.451660E-01,0.245875,0.462983E-01
0.457764E-01,0.249198,0.113609E-02
0.463867E-01,0.252520,-0.705192E-01
0.469971E-01,0.255843,0.118235
0.476074E-01,0.259166,0.159711
0.482178E-01,0.262488,0.546769
0.488281E-01,0.265811,0.121243
0.494385E-01,0.269134,0.805916
0.500488E-01,0.272456,0.127458E-01
0.506592E-01,0.275779,-0.956292E-01
0.512695E-01,0.279102,-0.351907E-01
0.518799E-01,0.282424,0.380533
0.524902E-01,0.285747,-0.156688
0.531006E-01,0.289069,-0.282535
0.537109E-01,0.292392,-0.221216E-01
0.543213E-01,0.295715,-0.190519E-01
0.549316E-01,0.299037,0.752286E-01
0.555420E-01,0.302360,-0.515391E-01
0.561523E-01,0.305683,-0.329889
0.567627E-01,0.309005,0.105408
0.573730E-01,0.312328,0.831324E-01
0.579834E-01,0.315651,-0.180391
0.585938E-01,0.318973,-0.182537E-01
0.592041E-01,0.322296,-0.120685
0.598145E-01,0.325618,0.235576
0.604248E-01,0.328941,-0.687690
0.610352E-01,0.332264,0.119797
0.616455E-01,0.335586,1.61154
0.622559E-01,0.338909,0.580743
0.628662E-01,0.342232,0.698866
0.634766E-01,0.345554,0.840434
0.640869E-01,0.348877,0.121631
0.646973E-01,0.352200,-0.357379
0.653076E-01,0.355522,-0.205750
0.659180E-01,0.358845,0.238448E-01
0.665283E-01,0.362167,0.800401E-01
0.671387E-01,0.365490,0.330401
0.677490E-01,0.368813,0.132636
0.683594E-01,0.372135,0.396541
0.689697E-01,0.375458,0.420724
0.695801E-01,0.378781,-0.152456
0.701904E-01,0.382103,0.479699E-01
0.708008E-01,0.385426,-0.201073
0.714111E-01,0.388749,0.174089
0.720215E-01,0.392071,-0.343974
0.726318E-01,0.395394,-0.138791
0.732422E-01,0.398716,0.181318
0.738525E-01,0.402039,0.532253
0.744629E-01,0.405362,0.465329
0.750732E-01,0.408684,0.487104E-01
0.756836E-01,0.412007,0.119369
0.762939E-01,0.415330,-1.01707
0.769043E-01,0.418652,-0.179700
0.775146E-01,0.421975,-0.889617E-01
0.781250E-01,0.425298,0.503688E-01
0.787354E-01,0.428620,0.320813E-02
0.793457E-01,0.431943,0.441741
0.799561E-01,0.435265,-0.244785
0.805664E-01,0.438588,-0.446699
0.811768E-01,0.441911,-0.236924E-01
0.817871E-01,0.445233,-0.202398
0.823975E-01,0.448556,0.154765
0.830078E-01,0.451879,-0.202313
0.836182E-01,0.455201,0.132381
0.842285E-01,0.458524,-0.293768E-02
0.848389E-01,0.461847,0.331364
0.854492E-01,0.465169,-0.619064
0.860596E-01,0.468492,0.327627E-01
0.866699E-01,0.471814,0.522713E-01
0.872803E-01,0.475137,-0.196386
0.878906E-01,0.478460,-0.310698
0.885010E-01,0.481782,0.239643
0.891113E-01,0.485105,-0.300056E-01
0.897217E-01,0.488428,0.204495
0.903320E-01,0.491750,0.682429E-02
0.909424E-01,0.495073,0.174920E-02
0.915527E-01,0.498396,-0.984507
0.921631E-01,0.501718,0.357499E-01
0.927734E-01,0.505041,0.392593
0.933838E-01,0.508363,0.262771
0.939941E-01,0.511686,0.105424E-01
0.946045E-01,0.515009,-0.593700E-01
0.952148E-01,0.518331,-0.482531E-01
0.958252E-01,0.521654,0.993337E-01
0.964355E-01,0.524977,-0.895552E-01
0.970459E-01,0.528299,0.101890
0.976562E-01,0.531622,0.737944
0.982666E-01,0.534945,-0.486857
0.988770E-01,0.538267,0.427340
0.994873E-01,0.541590,-0.254937
0.100098,0.544912,0.135729
0.100708,0.548235,0.520789
0.101318,0.551558,0.831602E-01
0.101929,0.554880,0.857404E-03
0.102539,0.558203,-0.757857E-01
0.103149,0.561526,0.951769E-01
0.103760,0.564848,0.769750
0.104370,0.568171,0.129943
0.104980,0.571494,-0.945918E-02
0.105591,0.574816,0.593598E-01
0.106201,0.578139,0.122268E-01
0.106812,0.581461,-0.122271
0.107422,0.584784,0.481485E-01
0.108032,0.588107,-0.489232
0.108643,0.591429,-0.157001
0.109253,0.594752,0.257893
0.109863,0.598075,-0.350191
0.110474,0.601397,0.675496
0.111084,0.604720,0.323475
0.111694,0.608043,-0.237760E-02
0.112305,0.611365,0.559974E-01
0.112915,0.614688,-0.144609
0.113525,0.618011,-0.121560
0.114136,0.621333,-0.512291E-01
0.114746,0.624656,-0.151117
0.115356,0.627978,1.09509
0.115967,0.631301,-0.479993E-01
0.116577,0.634624,0.104333
0.117188,0.637946,-0.645178E-01
0.117798,0.641269,-0.106560
0.118408,0.644592,-0.322597
0.119019,0.647914,-0.143445
0.119629,0.651237,0.495630E-01
0.120239,0.654560,0.113615
0.120850,0.657882,-0.246814
0.121460,0.661205,0.520254E-01
0.122070,0.664527,0.397409E-01
0.122681,0.667850,0.646853E-01
0.123291,0.671173,-0.836285
0.123901,0.674495,-0.490594E-01
0.124512,0.677818,0.228858
0.125122,0.681141,0.669950E-01
0.125732,0.684463,-0.121889
0.126343,0.687786,0.497729
0.126953,0.691109,0.161525
