Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.065
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-1.1073046877075755E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.373512E-01,0.806108
0.122070E-02,0.747024E-01,0.554328
0.183105E-02,0.112054,0.813456E-01
0.244141E-02,0.149405,0.663912E-01
0.305176E-02,0.186756,0.305169E-01
0.366211E-02,0.224107,0.524116E-01
0.427246E-02,0.261458,-0.343678E-02
0.488281E-02,0.298810,0.454960E-01
0.549316E-02,0.336161,-0.376163E-01
0.610352E-02,0.373512,0.131583
0.671387E-02,0.410863,0.788118E-01
0.732422E-02,0.448214,0.115242E-01
0.793457E-02,0.485566,0.171690E-02
0.854492E-02,0.522917,0.657553E-02
0.915527E-02,0.560268,-0.742768E-01
0.976562E-02,0.597619,-0.132603
0.103760E-01,0.634970,0.354194E-01
0.109863E-01,0.672322,0.758047E-01
0.115967E-01,0.709673,-0.551289E-01
0.122070E-01,0.747024,-0.245862E-01
0.128174E-01,0.784375,-0.406520E-02
0.134277E-01,0.821726,-0.321294E-01
0.140381E-01,0.859078,-0.104894
0.146484E-01,0.896429,-0.671902E-02
0.152588E-01,0.933780,0.204631E-02
0.158691E-01,0.971131,0.414880E-01
0.164795E-01,1.00848,-0.133198E-01
0.170898E-01,1.04583,0.388202E-02
0.177002E-01,1.08318,-0.463176E-01
0.183105E-01,1.12054,-0.134065
0.189209E-01,1.15789,-0.353102E-01
0.195312E-01,1.19524,0.246144E-01
0.201416E-01,1.23259,-0.463149E-02
0.207520E-01,1.26994,0.725937E-02
0.213623E-01,1.30729,0.408735E-02
0.219727E-01,1.34464,-0.318326E-01
0.225830E-01,1.38199,-0.108495E-01
0.231934E-01,1.41935,0.274179E-01
0.238037E-01,1.45670,-0.559310E-01
0.244141E-01,1.49405,-0.753771E-01
0.250244E-01,1.53140,0.167663E-01
0.256348E-01,1.56875,-0.492135E-01
0.262451E-01,1.60610,-0.284694
0.268555E-01,1.64345,0.214894E-01
0.274658E-01,1.68080,0.100673
0.280762E-01,1.71816,0.212460E-01
0.286865E-01,1.75551,0.342581E-01
0.292969E-01,1.79286,0.156310E-01
0.299072E-01,1.83021,-0.360498E-01
0.305176E-01,1.86756,0.131136E-01
0.311279E-01,1.90491,-0.449358E-01
0.317383E-01,1.94226,0.793658E-01
0.323486E-01,1.97961,0.506326E-01
