Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.107
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-2.6400335961283735E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.228660E-01,0.726910
0.122070E-02,0.457320E-01,1.20940
0.183105E-02,0.685979E-01,0.241065
0.244141E-02,0.914639E-01,0.484939
0.305176E-02,0.114330,0.692170E-01
0.366211E-02,0.137196,0.428227E-01
0.427246E-02,0.160062,0.490921
0.488281E-02,0.182928,0.486961
0.549316E-02,0.205794,-0.315199
0.610352E-02,0.228660,-0.325363E-01
0.671387E-02,0.251526,-0.297218
0.732422E-02,0.274392,-0.312306
0.793457E-02,0.297258,-0.162135
0.854492E-02,0.320124,-0.730081
0.915527E-02,0.342990,-0.210295
0.976562E-02,0.365856,-0.112177
0.103760E-01,0.388722,0.242619
0.109863E-01,0.411588,0.254058
0.115967E-01,0.434454,0.379469E-01
0.122070E-01,0.457320,-0.381818E-01
0.128174E-01,0.480186,-0.340370E-01
0.134277E-01,0.503052,-0.330110
0.140381E-01,0.525917,0.830200
0.146484E-01,0.548783,0.219705E-01
0.152588E-01,0.571649,0.481831
0.158691E-01,0.594515,0.272981
0.164795E-01,0.617381,0.112925E-01
0.170898E-01,0.640247,0.175370
0.177002E-01,0.663113,1.04791
0.183105E-01,0.685979,-0.149264
0.189209E-01,0.708845,0.156608
0.195312E-01,0.731711,-0.363315E-01
0.201416E-01,0.754577,-0.513619
0.207520E-01,0.777443,-1.01395
0.213623E-01,0.800309,0.653534
0.219727E-01,0.823175,0.141881
0.225830E-01,0.846041,-0.314514
0.231934E-01,0.868907,0.402135E-01
0.238037E-01,0.891773,0.159691
0.244141E-01,0.914639,-0.316590E-01
0.250244E-01,0.937505,0.389253
0.256348E-01,0.960371,0.879273E-01
0.262451E-01,0.983237,-0.205321
0.268555E-01,1.00610,-0.745381
0.274658E-01,1.02897,-0.283815E-01
0.280762E-01,1.05183,-0.348406E-01
0.286865E-01,1.07470,-0.426007
0.292969E-01,1.09757,0.128145
0.299072E-01,1.12043,0.107554
0.305176E-01,1.14330,0.115907
0.311279E-01,1.16616,-0.319034
0.317383E-01,1.18903,0.376110
0.323486E-01,1.21190,-1.56716
0.329590E-01,1.23476,0.296131E-01
0.335693E-01,1.25763,0.124106
0.341797E-01,1.28049,-0.346260
0.347900E-01,1.30336,0.785731E-01
0.354004E-01,1.32623,-0.369555
0.360107E-01,1.34909,0.294465
0.366211E-01,1.37196,-0.387988
0.372314E-01,1.39482,-0.349171
0.378418E-01,1.41769,-0.322770
0.384521E-01,1.44056,0.492715
