Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.136
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,5.6218111449474369E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.179437E-01,-0.357434
0.122070E-02,0.358875E-01,-0.112628
0.183105E-02,0.538312E-01,0.779105
0.244141E-02,0.717749E-01,0.510831
0.305176E-02,0.897187E-01,-1.55104
0.366211E-02,0.107662,0.623097
0.427246E-02,0.125606,-1.21611
0.488281E-02,0.143550,0.900963E-01
0.549316E-02,0.161494,-0.239814
0.610352E-02,0.179437,-0.226406
0.671387E-02,0.197381,1.04051
0.732422E-02,0.215325,-0.522897
0.793457E-02,0.233269,-2.52674
0.854492E-02,0.251212,-1.52717
0.915527E-02,0.269156,-0.504083
0.976562E-02,0.287100,0.257950
0.103760E-01,0.305043,0.412460
0.109863E-01,0.322987,0.510157
0.115967E-01,0.340931,-0.521644
0.122070E-01,0.358875,-0.267841E-01
0.128174E-01,0.376818,-0.564258
0.134277E-01,0.394762,0.219134
0.140381E-01,0.412706,0.367759
0.146484E-01,0.430650,2.25637
0.152588E-01,0.448593,-0.563467E-01
0.158691E-01,0.466537,1.63795
0.164795E-01,0.484481,2.31346
0.170898E-01,0.502425,1.39537
0.177002E-01,0.520368,1.27607
0.183105E-01,0.538312,-1.20898
0.189209E-01,0.556256,-0.109727
0.195312E-01,0.574199,-0.599074
0.201416E-01,0.592143,-0.299900
0.207520E-01,0.610087,-0.661592
0.213623E-01,0.628031,-0.138246
0.219727E-01,0.645974,3.05085
0.225830E-01,0.663918,1.45654
0.231934E-01,0.681862,1.46836
0.238037E-01,0.699806,3.25010
0.244141E-01,0.717749,-0.855054E-02
0.250244E-01,0.735693,-0.384484
0.256348E-01,0.753637,0.893067
