Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.847
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,2.7904318902261183E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.287534E-02,-0.767118
0.122070E-02,0.575069E-02,-3.63694
0.183105E-02,0.862603E-02,-2.34891
0.244141E-02,0.115014E-01,0.939460
0.305176E-02,0.143767E-01,2.55257
0.366211E-02,0.172521E-01,0.136276
0.427246E-02,0.201274E-01,2.50825
0.488281E-02,0.230027E-01,-3.82464
0.549316E-02,0.258781E-01,-0.262254
0.610352E-02,0.287534E-01,-0.515620
0.671387E-02,0.316288E-01,2.49738
0.732422E-02,0.345041E-01,-2.34609
0.793457E-02,0.373795E-01,-12.4662
0.854492E-02,0.402548E-01,1.51726
0.915527E-02,0.431301E-01,-2.96023
0.976562E-02,0.460055E-01,2.31117
0.103760E-01,0.488808E-01,4.55101
0.109863E-01,0.517562E-01,-1.50296
0.115967E-01,0.546315E-01,-1.90767
0.122070E-01,0.575069E-01,0.152492
0.128174E-01,0.603822E-01,0.435675E-01
0.134277E-01,0.632576E-01,-0.403301
0.140381E-01,0.661329E-01,-1.15616
0.146484E-01,0.690082E-01,0.366978
0.152588E-01,0.718836E-01,0.465715
0.158691E-01,0.747589E-01,4.68876
0.164795E-01,0.776343E-01,-4.11093
0.170898E-01,0.805096E-01,-3.30858
0.177002E-01,0.833850E-01,-0.322743
0.183105E-01,0.862603E-01,0.365918
0.189209E-01,0.891356E-01,9.00909
0.195312E-01,0.920110E-01,1.71831
0.201416E-01,0.948863E-01,0.429851
0.207520E-01,0.977617E-01,8.36306
0.213623E-01,0.100637,0.384241
0.219727E-01,0.103512,-3.41238
0.225830E-01,0.106388,0.847406
0.231934E-01,0.109263,-5.56457
0.238037E-01,0.112138,6.55771
0.244141E-01,0.115014,3.79049
0.250244E-01,0.117889,-0.541429
0.256348E-01,0.120764,-3.15295
0.262451E-01,0.123640,2.42934
0.268555E-01,0.126515,-0.460645
0.274658E-01,0.129390,-2.32795
0.280762E-01,0.132266,4.18152
0.286865E-01,0.135141,5.25072
0.292969E-01,0.138016,4.21924
0.299072E-01,0.140892,-0.768958
0.305176E-01,0.143767,-1.92480
0.311279E-01,0.146643,0.361619E-01
0.317383E-01,0.149518,-0.599645
0.323486E-01,0.152393,7.58424
0.329590E-01,0.155269,0.905575
0.335693E-01,0.158144,1.94947
0.341797E-01,0.161019,4.29063
0.347900E-01,0.163895,2.91575
0.354004E-01,0.166770,3.55826
0.360107E-01,0.169645,-4.90790
0.366211E-01,0.172521,-2.19984
0.372314E-01,0.175396,-1.36555
0.378418E-01,0.178271,2.90564
0.384521E-01,0.181147,2.61868
0.390625E-01,0.184022,1.78803
0.396729E-01,0.186897,-12.3274
0.402832E-01,0.189773,-1.77032
0.408936E-01,0.192648,1.42233
0.415039E-01,0.195523,1.62885
0.421143E-01,0.198399,-0.635134
0.427246E-01,0.201274,4.81927
0.433350E-01,0.204149,-0.781905E-01
0.439453E-01,0.207025,1.49443
0.445557E-01,0.209900,0.195585
0.451660E-01,0.212775,-0.710232
0.457764E-01,0.215651,0.711627
0.463867E-01,0.218526,10.3434
0.469971E-01,0.221401,-2.84935
0.476074E-01,0.224277,18.7103
0.482178E-01,0.227152,3.04886
0.488281E-01,0.230027,0.732094
0.494385E-01,0.232903,-1.50815
0.500488E-01,0.235778,3.34978
0.506592E-01,0.238653,5.58542
0.512695E-01,0.241529,4.31151
0.518799E-01,0.244404,-2.96581
0.524902E-01,0.247280,3.20684
0.531006E-01,0.250155,3.04501
0.537109E-01,0.253030,-1.60500
0.543213E-01,0.255906,-1.36183
0.549316E-01,0.258781,2.41617
0.555420E-01,0.261656,1.06194
0.561523E-01,0.264532,4.16388
0.567627E-01,0.267407,-3.61694
0.573730E-01,0.270282,-0.865701
0.579834E-01,0.273158,-1.84903
0.585938E-01,0.276033,1.67439
0.592041E-01,0.278908,7.72715
0.598145E-01,0.281784,6.63397
0.604248E-01,0.284659,0.591910
0.610352E-01,0.287534,4.28958
0.616455E-01,0.290410,0.176482
0.622559E-01,0.293285,-1.95453
0.628662E-01,0.296160,-0.536127
0.634766E-01,0.299036,-1.24843
0.640869E-01,0.301911,1.34762
0.646973E-01,0.304786,0.460175
0.653076E-01,0.307662,0.563643
0.659180E-01,0.310537,0.740893
0.665283E-01,0.313412,0.449171
0.671387E-01,0.316288,0.459215
0.677490E-01,0.319163,0.111635
0.683594E-01,0.322038,-0.725315
0.689697E-01,0.324914,1.63226
0.695801E-01,0.327789,0.568882
0.701904E-01,0.330664,0.482247
0.708008E-01,0.333540,-0.930182
0.714111E-01,0.336415,-2.96282
0.720215E-01,0.339291,1.50190
0.726318E-01,0.342166,2.03807
0.732422E-01,0.345041,-1.07444
0.738525E-01,0.347917,0.601057E-01
0.744629E-01,0.350792,-0.398032
0.750732E-01,0.353667,1.35020
0.756836E-01,0.356543,0.180763E-01
0.762939E-01,0.359418,5.09700
0.769043E-01,0.362293,2.51994
0.775146E-01,0.365169,0.784698
0.781250E-01,0.368044,-0.644621
0.787354E-01,0.370919,-1.71678
0.793457E-01,0.373795,1.18464
0.799561E-01,0.376670,-0.501836
0.805664E-01,0.379545,3.26650
0.811768E-01,0.382421,8.47355
0.817871E-01,0.385296,-4.30378
0.823975E-01,0.388171,-0.336262
0.830078E-01,0.391047,0.353398
0.836182E-01,0.393922,1.89048
0.842285E-01,0.396797,1.01492
0.848389E-01,0.399673,-0.324353
0.854492E-01,0.402548,4.95062
0.860596E-01,0.405423,-1.04437
0.866699E-01,0.408299,2.60320
0.872803E-01,0.411174,2.19591
0.878906E-01,0.414049,7.85844
0.885010E-01,0.416925,-0.663450
0.891113E-01,0.419800,1.66198
0.897217E-01,0.422675,-4.39861
0.903320E-01,0.425551,4.50293
0.909424E-01,0.428426,4.23316
0.915527E-01,0.431301,2.46937
0.921631E-01,0.434177,0.830177
0.927734E-01,0.437052,-0.568346
0.933838E-01,0.439928,-1.88867
0.939941E-01,0.442803,1.50357
0.946045E-01,0.445678,1.91111
0.952148E-01,0.448554,0.330473
0.958252E-01,0.451429,-1.80869
0.964355E-01,0.454304,-1.98031
0.970459E-01,0.457180,1.89462
0.976562E-01,0.460055,4.33665
0.982666E-01,0.462930,-0.291095
0.988770E-01,0.465806,6.94687
0.994873E-01,0.468681,1.24186
0.100098,0.471556,7.20616
0.100708,0.474432,-0.873535
0.101318,0.477307,-0.588617
0.101929,0.480182,-0.484922E-01
0.102539,0.483058,-0.142287
0.103149,0.485933,2.21635
0.103760,0.488808,0.793709
0.104370,0.491684,5.01330
0.104980,0.494559,4.06962
0.105591,0.497434,-0.181183
0.106201,0.500310,0.697266
0.106812,0.503185,-0.358655E-02
0.107422,0.506060,0.501163
0.108032,0.508936,-0.673429
0.108643,0.511811,-0.217626
0.109253,0.514686,-3.72116
0.109863,0.517562,-2.07811
0.110474,0.520437,2.97861
0.111084,0.523312,1.97884
0.111694,0.526188,0.640563
0.112305,0.529063,3.18590
0.112915,0.531939,-1.98460
0.113525,0.534814,0.290747
0.114136,0.537689,-2.31521
0.114746,0.540565,-0.817195
0.115356,0.543440,-2.01679
0.115967,0.546315,0.276841E-01
0.116577,0.549191,0.632224
0.117188,0.552066,1.03301
0.117798,0.554941,3.40095
0.118408,0.557817,0.744104
0.119019,0.560692,-0.287870
0.119629,0.563567,-0.554921
0.120239,0.566443,0.269567E-01
0.120850,0.569318,0.272833
0.121460,0.572193,-1.60109
0.122070,0.575069,-0.444666
0.122681,0.577944,1.32636
0.123291,0.580819,1.28410
0.123901,0.583695,-1.01345
0.124512,0.586570,0.466741
0.125122,0.589445,0.619546
0.125732,0.592321,1.75334
0.126343,0.595196,2.66060
0.126953,0.598071,1.22637
0.127563,0.600947,-0.732151
0.128174,0.603822,3.08702
0.128784,0.606697,2.26445
0.129395,0.609573,-0.940259
0.130005,0.612448,-1.84220
0.130615,0.615323,-0.400461
0.131226,0.618199,8.42841
0.131836,0.621074,-0.165186
0.132446,0.623949,1.74150
0.133057,0.626825,4.95537
0.133667,0.629700,2.32698
0.134277,0.632576,-1.53801
