Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.189
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-7.2412367668710768E-006
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.128781E-01,-1.92553
0.122070E-02,0.257562E-01,0.300173
0.183105E-02,0.386343E-01,-1.68665
0.244141E-02,0.515124E-01,7.40162
0.305176E-02,0.643905E-01,3.67834
0.366211E-02,0.772686E-01,1.10591
0.427246E-02,0.901467E-01,5.47173
0.488281E-02,0.103025,4.92009
0.549316E-02,0.115903,8.91035
0.610352E-02,0.128781,11.8306
0.671387E-02,0.141659,5.79151
0.732422E-02,0.154537,0.319867
0.793457E-02,0.167415,-3.35236
0.854492E-02,0.180293,0.820562
0.915527E-02,0.193171,-3.70114
0.976562E-02,0.206050,0.976345
0.103760E-01,0.218928,3.69352
0.109863E-01,0.231806,-3.61709
0.115967E-01,0.244684,-0.182113
0.122070E-01,0.257562,2.22552
0.128174E-01,0.270440,-1.17275
0.134277E-01,0.283318,-2.61872
0.140381E-01,0.296196,1.40472
0.146484E-01,0.309074,-1.57104
0.152588E-01,0.321952,1.73116
0.158691E-01,0.334831,8.49946
0.164795E-01,0.347709,1.34553
0.170898E-01,0.360587,4.58058
0.177002E-01,0.373465,-8.48768
0.183105E-01,0.386343,-4.26874
0.189209E-01,0.399221,6.56302
0.195312E-01,0.412099,6.80592
0.201416E-01,0.424977,4.56010
0.207520E-01,0.437855,8.36960
0.213623E-01,0.450733,-2.56904
0.219727E-01,0.463611,-0.982821
0.225830E-01,0.476490,-4.09500
0.231934E-01,0.489368,-5.72448
0.238037E-01,0.502246,-3.49082
0.244141E-01,0.515124,-2.73670
0.250244E-01,0.528002,-1.77658
0.256348E-01,0.540880,0.508437
0.262451E-01,0.553758,-4.72561
0.268555E-01,0.566636,-0.326388
0.274658E-01,0.579514,3.66432
0.280762E-01,0.592392,-6.82138
0.286865E-01,0.605271,1.04710
0.292969E-01,0.618149,0.286238
0.299072E-01,0.631027,-2.03446
0.305176E-01,0.643905,-6.98020
0.311279E-01,0.656783,-0.860735
0.317383E-01,0.669661,-1.52863
0.323486E-01,0.682539,3.05978
0.329590E-01,0.695417,-6.03469
0.335693E-01,0.708295,-2.90468
0.341797E-01,0.721173,6.53497
0.347900E-01,0.734052,2.80222
0.354004E-01,0.746930,5.26532
0.360107E-01,0.759808,0.300375
0.366211E-01,0.772686,-0.952934
0.372314E-01,0.785564,-2.46191
0.378418E-01,0.798442,0.584381
0.384521E-01,0.811320,0.349587
0.390625E-01,0.824198,-0.559808
