Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.157
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.7963430098428724E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.154662E-01,0.140275E-01
0.122070E-02,0.309324E-01,-0.705790E-01
0.183105E-02,0.463986E-01,-0.525922
0.244141E-02,0.618648E-01,-2.11397
0.305176E-02,0.773310E-01,0.173228
0.366211E-02,0.927972E-01,0.131666
0.427246E-02,0.108263,1.40167
0.488281E-02,0.123730,0.678045E-01
0.549316E-02,0.139196,-0.120229
0.610352E-02,0.154662,0.199807
0.671387E-02,0.170128,0.452843
0.732422E-02,0.185594,1.43282
0.793457E-02,0.201061,0.541627E-01
0.854492E-02,0.216527,0.553568
0.915527E-02,0.231993,0.437725
0.976562E-02,0.247459,-0.784238
0.103760E-01,0.262925,0.320491
0.109863E-01,0.278392,1.51818
0.115967E-01,0.293858,-0.830085
0.122070E-01,0.309324,-0.566665
0.128174E-01,0.324790,0.764437E-01
0.134277E-01,0.340256,-0.160560E-02
0.140381E-01,0.355723,0.146329
0.146484E-01,0.371189,-0.183156
0.152588E-01,0.386655,-0.169646
0.158691E-01,0.402121,0.178804
0.164795E-01,0.417587,1.55874
0.170898E-01,0.433053,0.332071
0.177002E-01,0.448520,0.135508
0.183105E-01,0.463986,0.583995
0.189209E-01,0.479452,-0.580565
0.195312E-01,0.494918,-0.824164E-01
0.201416E-01,0.510384,0.933904E-01
0.207520E-01,0.525851,0.270746E-01
0.213623E-01,0.541317,0.539042
0.219727E-01,0.556783,-0.887980
0.225830E-01,0.572249,0.875542
0.231934E-01,0.587715,0.111612
0.238037E-01,0.603182,0.593919
0.244141E-01,0.618648,0.605585
0.250244E-01,0.634114,0.329840
0.256348E-01,0.649580,-0.156629
0.262451E-01,0.665046,1.05867
0.268555E-01,0.680513,0.937025
0.274658E-01,0.695979,-0.205427
0.280762E-01,0.711445,0.106552
0.286865E-01,0.726911,0.482554
0.292969E-01,0.742377,0.311766
0.299072E-01,0.757844,-0.423451
0.305176E-01,0.773310,-0.269206
0.311279E-01,0.788776,0.714979
0.317383E-01,0.804242,0.621399
0.323486E-01,0.819708,0.264990
0.329590E-01,0.835175,-1.48682
