Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.033
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.4202746107074306E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.744936E-01,-0.534152
0.122070E-02,0.148987,-0.116216E-01
0.183105E-02,0.223481,0.139056
0.244141E-02,0.297975,0.544359E-01
0.305176E-02,0.372468,0.154177
0.366211E-02,0.446962,-0.199191
0.427246E-02,0.521455,-0.148898
0.488281E-02,0.595949,-0.215139
0.549316E-02,0.670443,-0.558613
0.610352E-02,0.744936,-0.633097
0.671387E-02,0.819430,0.587060E-01
0.732422E-02,0.893924,-1.01619
0.793457E-02,0.968417,0.233998
0.854492E-02,1.04291,0.498538E-01
0.915527E-02,1.11740,0.694640E-01
0.976562E-02,1.19190,0.436827
0.103760E-01,1.26639,0.978448
0.109863E-01,1.34089,-0.127557E-01
0.115967E-01,1.41538,-0.504432
0.122070E-01,1.48987,0.100768
0.128174E-01,1.56437,-0.620503
0.134277E-01,1.63886,1.89781
0.140381E-01,1.71335,0.949055E-01
0.146484E-01,1.78785,-0.974638E-01
0.152588E-01,1.86234,-0.107340
0.158691E-01,1.93683,-0.238443E-01
0.164795E-01,2.01133,-0.642609
0.170898E-01,2.08582,-0.276073
0.177002E-01,2.16032,0.554234
0.183105E-01,2.23481,-0.297826
0.189209E-01,2.30930,1.15516
0.195312E-01,2.38380,0.860596
0.201416E-01,2.45829,-0.464674
0.207520E-01,2.53278,-0.619582
0.213623E-01,2.60728,-0.310638
0.219727E-01,2.68177,-1.17060
0.225830E-01,2.75626,0.102961E-01
0.231934E-01,2.83076,0.490400
0.238037E-01,2.90525,1.24565
0.244141E-01,2.97975,-0.697140
0.250244E-01,3.05424,0.652522
0.256348E-01,3.12873,1.48201
0.262451E-01,3.20323,-0.250787
0.268555E-01,3.27772,0.447444
0.274658E-01,3.35221,3.57087
0.280762E-01,3.42671,1.56130
0.286865E-01,3.50120,1.61179
0.292969E-01,3.57569,1.21510
0.299072E-01,3.65019,-0.541337
0.305176E-01,3.72468,0.728277
0.311279E-01,3.79918,0.950592
0.317383E-01,3.87367,1.73811
0.323486E-01,3.94816,0.116447
0.329590E-01,4.02266,0.408824
0.335693E-01,4.09715,-0.170125
0.341797E-01,4.17164,1.90396
0.347900E-01,4.24614,3.56164
0.354004E-01,4.32063,0.676232E-01
0.360107E-01,4.39512,1.33085
0.366211E-01,4.46962,1.44302
