Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.193
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,2.1722752539632965E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.126421E-01,0.717003
0.122070E-02,0.252842E-01,-0.313131
0.183105E-02,0.379263E-01,-1.44713
0.244141E-02,0.505684E-01,0.207788
0.305176E-02,0.632105E-01,-1.35656
0.366211E-02,0.758526E-01,-0.918705E-01
0.427246E-02,0.884947E-01,-1.20647
0.488281E-02,0.101137,-0.472869
0.549316E-02,0.113779,-0.357111
0.610352E-02,0.126421,0.848972
0.671387E-02,0.139063,1.21665
0.732422E-02,0.151705,0.247679E-01
0.793457E-02,0.164347,0.914988
0.854492E-02,0.176989,-3.53190
0.915527E-02,0.189632,-0.110016E-01
0.976562E-02,0.202274,-0.307756
0.103760E-01,0.214916,-1.91661
0.109863E-01,0.227558,-0.214498
0.115967E-01,0.240200,-0.249442
0.122070E-01,0.252842,-0.307847
0.128174E-01,0.265484,-0.630162
0.134277E-01,0.278126,-0.829214
0.140381E-01,0.290768,0.423249
0.146484E-01,0.303411,-0.674041
0.152588E-01,0.316053,-0.337675
0.158691E-01,0.328695,0.718525
0.164795E-01,0.341337,1.15482
0.170898E-01,0.353979,-0.581988
0.177002E-01,0.366621,1.33882
0.183105E-01,0.379263,-0.771954
0.189209E-01,0.391905,1.73396
0.195312E-01,0.404547,-0.540255
0.201416E-01,0.417189,1.99759
0.207520E-01,0.429832,0.979239
0.213623E-01,0.442474,0.205107
0.219727E-01,0.455116,-0.335714E-01
0.225830E-01,0.467758,-0.513079
0.231934E-01,0.480400,0.428373
0.238037E-01,0.493042,0.535615
0.244141E-01,0.505684,-0.254971
0.250244E-01,0.518326,-0.401673
0.256348E-01,0.530968,0.567149
0.262451E-01,0.543611,2.13145
0.268555E-01,0.556253,-0.170780E-01
0.274658E-01,0.568895,0.261435
0.280762E-01,0.581537,-0.561005
0.286865E-01,0.594179,0.576588
0.292969E-01,0.606821,0.275700
0.299072E-01,0.619463,0.305073
0.305176E-01,0.632105,2.25736
0.311279E-01,0.644747,1.53780
0.317383E-01,0.657389,-0.473905
0.323486E-01,0.670032,-0.429188E-01
0.329590E-01,0.682674,0.268306
0.335693E-01,0.695316,-0.129269
0.341797E-01,0.707958,3.49785
0.347900E-01,0.720600,0.184851
0.354004E-01,0.733242,0.552340
0.360107E-01,0.745884,1.14534
0.366211E-01,0.758526,-0.413703
0.372314E-01,0.771168,-0.699941
0.378418E-01,0.783811,0.720323E-01
0.384521E-01,0.796453,0.751928
0.390625E-01,0.809095,0.768709
0.396729E-01,0.821737,1.28306
0.402832E-01,0.834379,0.284670
0.408936E-01,0.847021,0.113118
0.415039E-01,0.859663,-0.287291
0.421143E-01,0.872305,-0.340967
0.427246E-01,0.884947,0.676479
0.433350E-01,0.897590,-0.319793
0.439453E-01,0.910232,0.665453E-01
0.445557E-01,0.922874,0.242337E-01
0.451660E-01,0.935516,0.444824
0.457764E-01,0.948158,-0.345244
0.463867E-01,0.960800,0.286384
0.469971E-01,0.973442,-1.43191
0.476074E-01,0.986084,-0.262629
0.482178E-01,0.998726,0.578698
0.488281E-01,1.01137,0.114279
0.494385E-01,1.02401,-0.137101
0.500488E-01,1.03665,0.870780E-01
0.506592E-01,1.04929,0.847084
0.512695E-01,1.06194,0.946672
0.518799E-01,1.07458,-0.972676E-01
0.524902E-01,1.08722,-0.168112
0.531006E-01,1.09986,0.374396E-01
0.537109E-01,1.11251,1.61519
0.543213E-01,1.12515,0.545130
0.549316E-01,1.13779,0.778653E-01
0.555420E-01,1.15043,0.268508
0.561523E-01,1.16307,-0.435074
0.567627E-01,1.17572,0.465177
0.573730E-01,1.18836,-0.283321
0.579834E-01,1.20100,0.352735
0.585938E-01,1.21364,0.430576
0.592041E-01,1.22628,-0.648871
0.598145E-01,1.23893,-0.241099
0.604248E-01,1.25157,1.47555
0.610352E-01,1.26421,0.481130E-01
0.616455E-01,1.27685,0.485785
0.622559E-01,1.28949,1.20165
0.628662E-01,1.30214,-0.291824
0.634766E-01,1.31478,-0.635028
0.640869E-01,1.32742,1.16201
0.646973E-01,1.34006,-0.324229
0.653076E-01,1.35271,0.510123
0.659180E-01,1.36535,1.82636
0.665283E-01,1.37799,-0.744451E-01
0.671387E-01,1.39063,0.985178
0.677490E-01,1.40327,0.604136
0.683594E-01,1.41592,0.138920
0.689697E-01,1.42856,0.533438
0.695801E-01,1.44120,-0.418132
0.701904E-01,1.45384,0.888911
0.708008E-01,1.46648,0.261318
0.714111E-01,1.47913,-0.347989E-01
0.720215E-01,1.49177,-0.605534
0.726318E-01,1.50441,-0.500064
0.732422E-01,1.51705,-0.233475E-01
0.738525E-01,1.52969,-0.527081E-01
0.744629E-01,1.54234,1.38633
0.750732E-01,1.55498,-0.173766
0.756836E-01,1.56762,0.374160
0.762939E-01,1.58026,-0.944966
0.769043E-01,1.59291,0.663264
0.775146E-01,1.60555,0.193824
0.781250E-01,1.61819,-1.22561
0.787354E-01,1.63083,-0.700541
0.793457E-01,1.64347,2.07886
0.799561E-01,1.65612,0.180149
0.805664E-01,1.66876,1.51481
0.811768E-01,1.68140,0.596100E-01
0.817871E-01,1.69404,0.941711
0.823975E-01,1.70668,0.404352
0.830078E-01,1.71933,3.15382
0.836182E-01,1.73197,1.80019
0.842285E-01,1.74461,1.29269
0.848389E-01,1.75725,0.512727E-01
0.854492E-01,1.76989,-0.426190E-01
0.860596E-01,1.78254,1.48262
0.866699E-01,1.79518,-0.234574
0.872803E-01,1.80782,0.598827
0.878906E-01,1.82046,-0.204529
0.885010E-01,1.83311,1.62383
0.891113E-01,1.84575,-1.74257
0.897217E-01,1.85839,-0.178339
0.903320E-01,1.87103,0.509999
0.909424E-01,1.88367,-0.874793
0.915527E-01,1.89632,2.02506
0.921631E-01,1.90896,0.955859E-01
0.927734E-01,1.92160,3.01693
0.933838E-01,1.93424,0.160240
0.939941E-01,1.94688,0.142751
0.946045E-01,1.95953,-0.465099
0.952148E-01,1.97217,-0.370205E-02
0.958252E-01,1.98481,0.195729
0.964355E-01,1.99745,1.48648
0.970459E-01,2.01009,0.560701E-01
0.976562E-01,2.02274,0.253913
0.982666E-01,2.03538,0.977299
0.988770E-01,2.04802,2.39440
0.994873E-01,2.06066,0.559825
0.100098,2.07331,0.129641
0.100708,2.08595,3.18202
0.101318,2.09859,1.42850
0.101929,2.11123,2.90735
0.102539,2.12387,1.69896
0.103149,2.13652,2.02758
0.103760,2.14916,0.748549
0.104370,2.16180,0.271685
0.104980,2.17444,0.279754
0.105591,2.18708,0.542535E-01
0.106201,2.19973,2.33573
0.106812,2.21237,-0.212346
0.107422,2.22501,-0.704206
0.108032,2.23765,0.133429
0.108643,2.25029,0.263971E-01
0.109253,2.26294,-0.418773
0.109863,2.27558,0.432543
0.110474,2.28822,1.09467
0.111084,2.30086,0.205079
0.111694,2.31351,0.893576E-01
0.112305,2.32615,-0.513599E-01
0.112915,2.33879,0.762173
0.113525,2.35143,0.428114
0.114136,2.36407,0.267608
0.114746,2.37672,1.64638
0.115356,2.38936,0.237018
0.115967,2.40200,0.645526
0.116577,2.41464,-1.24754
0.117188,2.42728,0.252834
0.117798,2.43993,0.695877
0.118408,2.45257,-0.304548
0.119019,2.46521,1.15900
0.119629,2.47785,-0.161559E-01
0.120239,2.49049,0.739166
0.120850,2.50314,2.10406
0.121460,2.51578,2.54249
0.122070,2.52842,1.66452
0.122681,2.54106,0.835013
0.123291,2.55371,1.89926
0.123901,2.56635,0.908458
0.124512,2.57899,0.372821
0.125122,2.59163,0.804689
0.125732,2.60427,0.194996
0.126343,2.61692,0.451110
0.126953,2.62956,0.551550
0.127563,2.64220,-0.740591
0.128174,2.65484,-0.180983
0.128784,2.66748,0.307660
0.129395,2.68013,0.267118E-02
0.130005,2.69277,1.54844
0.130615,2.70541,1.92618
0.131226,2.71805,3.09538
0.131836,2.73069,0.684295
0.132446,2.74334,-0.580149
0.133057,2.75598,1.62511
0.133667,2.76862,1.54958
0.134277,2.78126,1.76741
0.134888,2.79391,0.104246
0.135498,2.80655,0.894862
0.136108,2.81919,1.16213
0.136719,2.83183,1.60651
0.137329,2.84447,1.19289
0.137939,2.85712,0.554608
0.138550,2.86976,-0.353147E-01
0.139160,2.88240,0.477896
0.139771,2.89504,2.83920
0.140381,2.90768,0.389776
0.140991,2.92033,-0.498049
0.141602,2.93297,-0.181029
0.142212,2.94561,0.530757
0.142822,2.95825,0.573544
0.143433,2.97089,0.627670
0.144043,2.98354,1.01094
0.144653,2.99618,1.60064
0.145264,3.00882,0.848900E-01
0.145874,3.02146,1.20902
0.146484,3.03411,0.125425
0.147095,3.04675,0.819539
0.147705,3.05939,-0.520264
0.148315,3.07203,0.691021E-01
0.148926,3.08467,-2.07513
0.149536,3.09732,1.11330
0.150146,3.10996,-1.64917
0.150757,3.12260,0.143117
0.151367,3.13524,0.172540
0.151978,3.14788,3.38222
0.152588,3.16053,0.657973
0.153198,3.17317,1.44604
0.153809,3.18581,2.02313
0.154419,3.19845,1.66209
0.155029,3.21109,-0.826262
0.155640,3.22374,0.129228
0.156250,3.23638,-0.142638
0.156860,3.24902,1.25417
0.157471,3.26166,-0.758812E-01
0.158081,3.27431,0.477599
0.158691,3.28695,-0.671355
0.159302,3.29959,0.976461
0.159912,3.31223,0.206618
0.160522,3.32487,0.103276
0.161133,3.33752,0.280054
0.161743,3.35016,1.01118
0.162354,3.36280,-0.709307E-02
0.162964,3.37544,1.49153
0.163574,3.38808,-0.787732
0.164185,3.40073,0.230123
0.164795,3.41337,-0.333483
0.165405,3.42601,0.773781E-01
0.166016,3.43865,-0.258006
0.166626,3.45129,1.55223
0.167236,3.46394,-0.529241E-02
0.167847,3.47658,1.25645
0.168457,3.48922,0.278590
0.169067,3.50186,0.468721
0.169678,3.51451,-0.267577
0.170288,3.52715,-0.955868
0.170898,3.53979,0.672701
0.171509,3.55243,-1.34153
0.172119,3.56507,-0.801964
0.172729,3.57772,0.928206
0.173340,3.59036,1.29891
0.173950,3.60300,0.214964
0.174561,3.61564,-0.836699E-01
0.175171,3.62828,0.659388
0.175781,3.64093,-0.723359E-01
0.176392,3.65357,0.993582E-01
0.177002,3.66621,1.85883
0.177612,3.67885,1.95748
0.178223,3.69149,0.648286
0.178833,3.70414,-0.966526E-01
0.179443,3.71678,1.07509
0.180054,3.72942,-0.871420E-02
0.180664,3.74206,0.689940
0.181274,3.75471,-1.88146
0.181885,3.76735,0.360716
0.182495,3.77999,0.321936
0.183105,3.79263,0.471088
0.183716,3.80527,0.435803
0.184326,3.81792,0.102417
0.184937,3.83056,1.01715
0.185547,3.84320,1.32323
0.186157,3.85584,-0.125469E-01
0.186768,3.86848,0.366809
0.187378,3.88113,-1.09619
0.187988,3.89377,0.330117E-01
0.188599,3.90641,0.616947
0.189209,3.91905,0.670918
0.189819,3.93169,0.618910
0.190430,3.94434,1.46711
0.191040,3.95698,0.868600E-01
0.191650,3.96962,0.585767E-01
0.192261,3.98226,0.389818
0.192871,3.99491,-0.489889
0.193481,4.00755,-0.432625
0.194092,4.02019,0.499155
0.194702,4.03283,0.776039
0.195312,4.04547,0.442879
0.195923,4.05812,-0.301473
0.196533,4.07076,0.930337
0.197144,4.08340,0.347186E-01
0.197754,4.09604,0.661960
0.198364,4.10868,1.60174
0.198975,4.12133,-0.716957
0.199585,4.13397,-0.645170
0.200195,4.14661,0.296298
0.200806,4.15925,0.137689E-01
0.201416,4.17189,-0.899679E-01
0.202026,4.18454,-0.216273
0.202637,4.19718,-0.368065
0.203247,4.20982,-0.166662
0.203857,4.22246,-0.562988
0.204468,4.23511,0.430451
0.205078,4.24775,0.212934
0.205688,4.26039,0.741292E-01
0.206299,4.27303,-0.277478
0.206909,4.28567,0.781057E-01
0.207520,4.29832,0.478984
0.208130,4.31096,0.718365
0.208740,4.32360,1.23518
0.209351,4.33624,0.149815
0.209961,4.34888,-0.204868
0.210571,4.36153,1.97994
0.211182,4.37417,0.634374
0.211792,4.38681,-0.280899
0.212402,4.39945,0.719815
