Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.199
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-2.1244272565707799E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.122104E-01,0.139714
0.122070E-02,0.244207E-01,0.565507
0.183105E-02,0.366311E-01,-0.134829
0.244141E-02,0.488414E-01,-0.174728
0.305176E-02,0.610518E-01,2.01343
0.366211E-02,0.732621E-01,0.842383
0.427246E-02,0.854725E-01,2.36747
0.488281E-02,0.976828E-01,1.38862
0.549316E-02,0.109893,-0.245760E-03
0.610352E-02,0.122104,-0.400833
0.671387E-02,0.134314,2.72854
0.732422E-02,0.146524,1.16687
0.793457E-02,0.158735,0.639790
0.854492E-02,0.170945,0.557366
0.915527E-02,0.183155,-0.417875
0.976562E-02,0.195366,0.398146E-01
0.103760E-01,0.207576,0.350094
0.109863E-01,0.219786,-0.494473
0.115967E-01,0.231997,-0.529824
0.122070E-01,0.244207,-0.798963E-01
0.128174E-01,0.256417,-0.454581
0.134277E-01,0.268628,-0.210400
0.140381E-01,0.280838,0.327190
0.146484E-01,0.293048,0.138245
0.152588E-01,0.305259,-0.290865
0.158691E-01,0.317469,-0.449074
0.164795E-01,0.329680,-0.191002
0.170898E-01,0.341890,-0.253696E-01
0.177002E-01,0.354100,0.491509E-01
0.183105E-01,0.366311,0.327946
0.189209E-01,0.378521,-0.291055
0.195312E-01,0.390731,-0.441774
0.201416E-01,0.402942,0.393016E-01
0.207520E-01,0.415152,0.258302
0.213623E-01,0.427362,-0.200996
0.219727E-01,0.439573,-0.581501
0.225830E-01,0.451783,-0.486940E-02
0.231934E-01,0.463993,0.688237E-01
0.238037E-01,0.476204,-0.418578
0.244141E-01,0.488414,-1.07210
0.250244E-01,0.500624,-0.516357
0.256348E-01,0.512835,0.636083E-01
0.262451E-01,0.525045,-0.150003
0.268555E-01,0.537255,0.391558E-01
0.274658E-01,0.549466,-0.846153
0.280762E-01,0.561676,0.179654E-01
0.286865E-01,0.573887,-0.205635
0.292969E-01,0.586097,-0.289658
0.299072E-01,0.598307,-0.366824
0.305176E-01,0.610518,-0.264849
0.311279E-01,0.622728,0.248198
0.317383E-01,0.634938,-0.140907
0.323486E-01,0.647149,-0.117892
0.329590E-01,0.659359,-0.279643
0.335693E-01,0.671569,-0.428331E-01
0.341797E-01,0.683780,-0.286797
0.347900E-01,0.695990,-0.460449
0.354004E-01,0.708200,-0.201605
0.360107E-01,0.720411,-0.259642
0.366211E-01,0.732621,0.398933E-01
0.372314E-01,0.744831,0.159923
0.378418E-01,0.757042,0.906382E-01
0.384521E-01,0.769252,-0.113172
0.390625E-01,0.781463,-0.714485
0.396729E-01,0.793673,0.519713
0.402832E-01,0.805883,-1.36683
0.408936E-01,0.818094,-0.201194
0.415039E-01,0.830304,-0.306649
0.421143E-01,0.842514,-0.573978E-01
0.427246E-01,0.854725,-0.640320E-01
0.433350E-01,0.866935,-0.927948
0.439453E-01,0.879145,-0.340844
0.445557E-01,0.891356,-0.342103
0.451660E-01,0.903566,0.239026
0.457764E-01,0.915776,-0.320807
0.463867E-01,0.927987,0.371500E-01
0.469971E-01,0.940197,0.178710
0.476074E-01,0.952407,-0.266204
0.482178E-01,0.964618,0.705895E-01
0.488281E-01,0.976828,0.204627
0.494385E-01,0.989039,-0.919394E-01
0.500488E-01,1.00125,-0.783132
0.506592E-01,1.01346,-0.286434
0.512695E-01,1.02567,-0.751818E-01
0.518799E-01,1.03788,-0.342878
0.524902E-01,1.05009,0.560405
0.531006E-01,1.06230,-0.581455
0.537109E-01,1.07451,-0.203933
0.543213E-01,1.08672,-0.222849
0.549316E-01,1.09893,-0.439889
0.555420E-01,1.11114,-1.21810
0.561523E-01,1.12335,-0.285258
0.567627E-01,1.13556,0.827975E-02
0.573730E-01,1.14777,-0.424468
0.579834E-01,1.15998,0.388870
0.585938E-01,1.17219,-0.300557
0.592041E-01,1.18440,0.150574
0.598145E-01,1.19661,0.123642
0.604248E-01,1.20882,0.829897E-01
0.610352E-01,1.22104,-1.14823
0.616455E-01,1.23325,0.590761E-01
0.622559E-01,1.24546,-0.378616
