Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.330
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,3.6852352363088174E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.737218E-02,0.304838
0.122070E-02,0.147444E-01,0.152128
0.183105E-02,0.221165E-01,0.209619
0.244141E-02,0.294887E-01,0.260137E-02
0.305176E-02,0.368609E-01,0.752718E-01
0.366211E-02,0.442331E-01,0.347370
0.427246E-02,0.516053E-01,0.202571
0.488281E-02,0.589775E-01,0.283956E-01
0.549316E-02,0.663496E-01,0.118940
0.610352E-02,0.737218E-01,0.101125E-01
0.671387E-02,0.810940E-01,0.262568E-01
0.732422E-02,0.884662E-01,0.282763
0.793457E-02,0.958384E-01,0.592741E-01
0.854492E-02,0.103211,0.651878E-02
0.915527E-02,0.110583,0.726936E-01
0.976562E-02,0.117955,-0.646780E-01
0.103760E-01,0.125327,0.887034E-01
0.109863E-01,0.132699,0.341598
0.115967E-01,0.140071,-0.594846E-01
0.122070E-01,0.147444,-0.196605E-01
0.128174E-01,0.154816,0.223742E-01
0.134277E-01,0.162188,0.142075
0.140381E-01,0.169560,0.369100
0.146484E-01,0.176932,0.103569
0.152588E-01,0.184305,0.159252
0.158691E-01,0.191677,0.782733E-01
0.164795E-01,0.199049,0.796129E-01
0.170898E-01,0.206421,0.255475
0.177002E-01,0.213793,0.732988E-01
0.183105E-01,0.221165,0.695647E-02
0.189209E-01,0.228538,0.646525E-01
0.195312E-01,0.235910,0.316838
0.201416E-01,0.243282,0.189045
0.207520E-01,0.250654,0.120012
0.213623E-01,0.258026,0.183899
0.219727E-01,0.265399,0.307786E-01
0.225830E-01,0.272771,0.289607
0.231934E-01,0.280143,-0.204122
0.238037E-01,0.287515,-0.569100E-01
0.244141E-01,0.294887,0.156940
0.250244E-01,0.302259,-0.622849E-01
0.256348E-01,0.309632,0.112085
0.262451E-01,0.317004,0.101052
0.268555E-01,0.324376,0.982160E-01
0.274658E-01,0.331748,0.273745E-01
0.280762E-01,0.339120,-0.233154E-01
0.286865E-01,0.346493,0.903805E-01
0.292969E-01,0.353865,0.302563E-01
0.299072E-01,0.361237,0.290504E-01
0.305176E-01,0.368609,-0.671939E-03
0.311279E-01,0.375981,0.114883
0.317383E-01,0.383353,0.376992
0.323486E-01,0.390726,0.345244
0.329590E-01,0.398098,0.247109E-01
0.335693E-01,0.405470,0.261438
0.341797E-01,0.412842,0.371233
0.347900E-01,0.420214,0.860182E-01
0.354004E-01,0.427587,0.117669
0.360107E-01,0.434959,0.483439E-01
0.366211E-01,0.442331,0.118334
0.372314E-01,0.449703,0.564943E-01
0.378418E-01,0.457075,0.169107
0.384521E-01,0.464447,0.353981
0.390625E-01,0.471820,0.170394
0.396729E-01,0.479192,0.488072E-01
0.402832E-01,0.486564,-0.446125E-01
0.408936E-01,0.493936,0.182884
0.415039E-01,0.501308,0.354611E-01
0.421143E-01,0.508681,0.240216
0.427246E-01,0.516053,0.200276E-02
0.433350E-01,0.523425,0.105944E-01
