Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.295
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.0872567912230703E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.826634E-02,1.22187
0.122070E-02,0.165327E-01,-0.847142
0.183105E-02,0.247990E-01,-0.141178
0.244141E-02,0.330654E-01,0.116750
0.305176E-02,0.413317E-01,-0.371250E-01
0.366211E-02,0.495981E-01,0.554578E-01
0.427246E-02,0.578644E-01,0.395229
0.488281E-02,0.661307E-01,-0.445992
0.549316E-02,0.743971E-01,0.285009
0.610352E-02,0.826634E-01,-0.145234
0.671387E-02,0.909298E-01,0.585063
0.732422E-02,0.991961E-01,-0.333869
0.793457E-02,0.107462,-0.663922E-01
0.854492E-02,0.115729,0.595403
0.915527E-02,0.123995,0.257717E-01
0.976562E-02,0.132261,0.482022
0.103760E-01,0.140528,0.515951E-01
0.109863E-01,0.148794,0.312253
0.115967E-01,0.157061,-0.949726E-01
0.122070E-01,0.165327,-0.143025E-01
0.128174E-01,0.173593,-0.117587
0.134277E-01,0.181860,0.327228E-01
0.140381E-01,0.190126,0.847281E-01
0.146484E-01,0.198392,0.785332E-01
0.152588E-01,0.206659,0.356491
0.158691E-01,0.214925,-0.137336
0.164795E-01,0.223191,-0.426976
0.170898E-01,0.231458,0.121004
0.177002E-01,0.239724,0.300141
0.183105E-01,0.247990,0.104648
0.189209E-01,0.256257,-0.211906
0.195312E-01,0.264523,0.356935E-03
0.201416E-01,0.272789,-0.160057
0.207520E-01,0.281056,0.102175
0.213623E-01,0.289322,-0.155709
0.219727E-01,0.297588,0.297379
0.225830E-01,0.305855,0.467628E-01
0.231934E-01,0.314121,0.308172E-01
0.238037E-01,0.322387,-0.421668E-01
0.244141E-01,0.330654,-0.138737
0.250244E-01,0.338920,-0.933510E-01
0.256348E-01,0.347186,-0.476469E-01
0.262451E-01,0.355453,0.271977E-01
0.268555E-01,0.363719,0.591669
0.274658E-01,0.371985,-0.116505
0.280762E-01,0.380252,0.247002
0.286865E-01,0.388518,0.487782
0.292969E-01,0.396784,-0.490952E-01
0.299072E-01,0.405051,0.243463
0.305176E-01,0.413317,-0.143180
0.311279E-01,0.421583,-0.296739E-01
0.317383E-01,0.429850,-0.624639E-02
0.323486E-01,0.438116,0.184655
0.329590E-01,0.446382,-0.572845E-01
0.335693E-01,0.454649,0.661530
0.341797E-01,0.462915,0.224308E-01
0.347900E-01,0.471182,0.103268E-01
0.354004E-01,0.479448,-0.726854E-01
0.360107E-01,0.487714,0.386878E-01
0.366211E-01,0.495981,0.760301E-01
0.372314E-01,0.504247,-0.555876
0.378418E-01,0.512513,0.306228
0.384521E-01,0.520780,0.149565
0.390625E-01,0.529046,0.524229E-01
0.396729E-01,0.537312,0.110225
0.402832E-01,0.545579,-0.120666E-01
0.408936E-01,0.553845,-0.165175E-01
0.415039E-01,0.562111,0.157840
0.421143E-01,0.570378,-0.996419E-01
0.427246E-01,0.578644,-0.499615
0.433350E-01,0.586910,-0.177768E-01
0.439453E-01,0.595177,-0.304881E-01
0.445557E-01,0.603443,0.411494E-01
0.451660E-01,0.611709,0.236483
0.457764E-01,0.619976,0.685438E-01
0.463867E-01,0.628242,0.777831E-01
0.469971E-01,0.636508,-0.172826
0.476074E-01,0.644775,-0.108305E-01
0.482178E-01,0.653041,0.179997E-01
0.488281E-01,0.661307,0.291325E-02
0.494385E-01,0.669574,0.721867
0.500488E-01,0.677840,0.406965E-01
0.506592E-01,0.686106,0.921844E-01
0.512695E-01,0.694373,0.281412
0.518799E-01,0.702639,-0.129585
0.524902E-01,0.710905,0.141568
0.531006E-01,0.719172,0.596084E-02
0.537109E-01,0.727438,-0.689449E-01
0.543213E-01,0.735704,-0.176688E-01
0.549316E-01,0.743971,0.571470
0.555420E-01,0.752237,0.183945
0.561523E-01,0.760504,0.183638
0.567627E-01,0.768770,-0.100172
0.573730E-01,0.777036,0.185950
0.579834E-01,0.785303,-0.650338E-01
0.585938E-01,0.793569,-0.884255E-01
0.592041E-01,0.801835,-0.110662
0.598145E-01,0.810102,-0.171969
0.604248E-01,0.818368,0.151306
0.610352E-01,0.826634,-0.276471
0.616455E-01,0.834901,0.269111E-01
0.622559E-01,0.843167,0.133037
0.628662E-01,0.851433,-0.311708E-01
0.634766E-01,0.859700,-0.115742E-01
0.640869E-01,0.867966,-0.291620E-01
0.646973E-01,0.876232,0.315305
