Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.119
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,9.0706059258831547E-005
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.205134E-01,-0.314175E-01
0.122070E-02,0.410268E-01,-1.92421
0.183105E-02,0.615402E-01,-5.36921
0.244141E-02,0.820536E-01,0.116019
0.305176E-02,0.102567,-0.212878
0.366211E-02,0.123080,0.345301
0.427246E-02,0.143594,-0.189704
0.488281E-02,0.164107,-0.761225
0.549316E-02,0.184621,1.62253
0.610352E-02,0.205134,0.139673
0.671387E-02,0.225647,-0.294124
0.732422E-02,0.246161,-0.384965
0.793457E-02,0.266674,0.265046
0.854492E-02,0.287188,0.157472
0.915527E-02,0.307701,2.15470
0.976562E-02,0.328214,1.51886
0.103760E-01,0.348728,1.12936
0.109863E-01,0.369241,0.887379E-01
0.115967E-01,0.389755,1.03119
0.122070E-01,0.410268,0.278777
0.128174E-01,0.430782,0.723837E-01
0.134277E-01,0.451295,-0.394088
0.140381E-01,0.471808,0.951546
0.146484E-01,0.492322,-0.203176
0.152588E-01,0.512835,0.960714
0.158691E-01,0.533349,-0.248010
0.164795E-01,0.553862,1.25767
0.170898E-01,0.574375,1.50979
0.177002E-01,0.594889,0.246083
0.183105E-01,0.615402,0.217580
0.189209E-01,0.635916,1.29983
0.195312E-01,0.656429,-0.343116E-01
0.201416E-01,0.676942,-1.21201
0.207520E-01,0.697456,1.19884
0.213623E-01,0.717969,4.65297
0.219727E-01,0.738483,0.288820
0.225830E-01,0.758996,1.58655
0.231934E-01,0.779509,6.96405
0.238037E-01,0.800023,1.19206
0.244141E-01,0.820536,0.491816
0.250244E-01,0.841050,-0.138729
0.256348E-01,0.861563,3.91765
0.262451E-01,0.882076,0.620815
0.268555E-01,0.902590,0.529111
0.274658E-01,0.923103,0.982355
0.280762E-01,0.943617,-0.490554
0.286865E-01,0.964130,0.373901E-01
0.292969E-01,0.984643,5.26006
0.299072E-01,1.00516,-1.52175
0.305176E-01,1.02567,1.58123
0.311279E-01,1.04618,5.10811
0.317383E-01,1.06670,0.645390
0.323486E-01,1.08721,0.342926
0.329590E-01,1.10772,0.751225
0.335693E-01,1.12824,2.58299
0.341797E-01,1.14875,0.422588
0.347900E-01,1.16926,0.838640
0.354004E-01,1.18978,-0.141885
0.360107E-01,1.21029,2.03895
0.366211E-01,1.23080,1.73098
0.372314E-01,1.25132,3.50149
0.378418E-01,1.27183,0.463039
0.384521E-01,1.29234,-0.993766E-01
0.390625E-01,1.31286,-1.44716
0.396729E-01,1.33337,-2.45138
0.402832E-01,1.35388,0.321315
0.408936E-01,1.37440,-0.559668
0.415039E-01,1.39491,-4.30158
0.421143E-01,1.41542,0.371989
0.427246E-01,1.43594,1.62602
0.433350E-01,1.45645,-1.53133
0.439453E-01,1.47697,0.540213
0.445557E-01,1.49748,2.13928
0.451660E-01,1.51799,-1.55587
0.457764E-01,1.53851,5.48423
0.463867E-01,1.55902,3.47672
0.469971E-01,1.57953,-1.34923
0.476074E-01,1.60005,4.36739
0.482178E-01,1.62056,1.05043
0.488281E-01,1.64107,0.481793
0.494385E-01,1.66159,4.44986
0.500488E-01,1.68210,-2.94350
0.506592E-01,1.70261,-2.02128
0.512695E-01,1.72313,1.41313
0.518799E-01,1.74364,0.127148E-01
0.524902E-01,1.76415,1.90339
0.531006E-01,1.78467,0.854081
0.537109E-01,1.80518,4.67945
0.543213E-01,1.82569,2.69006
0.549316E-01,1.84621,5.51659
0.555420E-01,1.86672,0.788816
0.561523E-01,1.88723,-1.73765
0.567627E-01,1.90775,5.82691
0.573730E-01,1.92826,-1.47626
0.579834E-01,1.94877,1.97765
0.585938E-01,1.96929,-1.28087
0.592041E-01,1.98980,-1.22045
0.598145E-01,2.01031,10.6090
0.604248E-01,2.03083,2.21170
0.610352E-01,2.05134,2.23611
0.616455E-01,2.07185,1.55278
0.622559E-01,2.09237,0.344061
0.628662E-01,2.11288,1.38471
0.634766E-01,2.13339,1.18622
