Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.531
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.4621178025622677E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.458660E-02,-0.131083E-01
0.122070E-02,0.917321E-02,0.645520E-01
0.183105E-02,0.137598E-01,0.396761E-01
0.244141E-02,0.183464E-01,0.444288E-02
0.305176E-02,0.229330E-01,0.388187E-01
0.366211E-02,0.275196E-01,0.435934
0.427246E-02,0.321062E-01,0.535061E-01
0.488281E-02,0.366928E-01,0.142123E-01
0.549316E-02,0.412794E-01,0.452356E-01
0.610352E-02,0.458660E-01,0.127230
0.671387E-02,0.504526E-01,0.489374
0.732422E-02,0.550392E-01,0.310176
0.793457E-02,0.596259E-01,0.390729
0.854492E-02,0.642125E-01,-0.981293E-01
0.915527E-02,0.687991E-01,0.145649
0.976562E-02,0.733857E-01,0.121708
0.103760E-01,0.779723E-01,0.867714E-01
0.109863E-01,0.825589E-01,0.318068
0.115967E-01,0.871455E-01,0.908745
0.122070E-01,0.917321E-01,0.240790
0.128174E-01,0.963187E-01,0.884743
0.134277E-01,0.100905,0.268222E-02
0.140381E-01,0.105492,0.881956
0.146484E-01,0.110078,0.269765
0.152588E-01,0.114665,0.704112E-01
0.158691E-01,0.119252,0.195795
0.164795E-01,0.123838,0.370411
0.170898E-01,0.128425,0.220890
0.177002E-01,0.133012,-0.161769E-01
0.183105E-01,0.137598,0.349774
0.189209E-01,0.142185,0.865598
0.195312E-01,0.146771,0.270827
0.201416E-01,0.151358,0.899809E-01
0.207520E-01,0.155945,0.274963
0.213623E-01,0.160531,0.105216
0.219727E-01,0.165118,0.238789E-01
0.225830E-01,0.169704,0.185447
0.231934E-01,0.174291,0.552427
0.238037E-01,0.178878,0.427927
0.244141E-01,0.183464,0.632010E-01
0.250244E-01,0.188051,-0.484133E-03
0.256348E-01,0.192637,0.638395
0.262451E-01,0.197224,0.213421
0.268555E-01,0.201811,0.200451
0.274658E-01,0.206397,0.759982
0.280762E-01,0.210984,-0.173560E-01
0.286865E-01,0.215570,0.263078
0.292969E-01,0.220157,0.162996
0.299072E-01,0.224744,0.445049E-01
