Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.253
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,4.6330614632992276E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.960723E-02,0.114881
0.122070E-02,0.192145E-01,-0.606309
0.183105E-02,0.288217E-01,0.578030
0.244141E-02,0.384289E-01,0.340466
0.305176E-02,0.480361E-01,-0.913248
0.366211E-02,0.576434E-01,-0.804229
0.427246E-02,0.672506E-01,0.191040
0.488281E-02,0.768578E-01,0.537481
0.549316E-02,0.864650E-01,0.414414E-01
0.610352E-02,0.960723E-01,0.401030
0.671387E-02,0.105679,1.71579
0.732422E-02,0.115287,-0.721092
0.793457E-02,0.124894,0.228433
0.854492E-02,0.134501,-0.186348
0.915527E-02,0.144108,0.709277
0.976562E-02,0.153716,-0.173673
0.103760E-01,0.163323,-0.408069E-01
0.109863E-01,0.172930,-1.47280
0.115967E-01,0.182537,0.891196
0.122070E-01,0.192145,0.190894
0.128174E-01,0.201752,0.980467
0.134277E-01,0.211359,-1.12600
0.140381E-01,0.220966,-0.938083
0.146484E-01,0.230573,1.27598
0.152588E-01,0.240181,-0.591818
0.158691E-01,0.249788,0.975969
0.164795E-01,0.259395,-2.09353
0.170898E-01,0.269002,0.260724
0.177002E-01,0.278610,-0.126455
0.183105E-01,0.288217,0.820523
0.189209E-01,0.297824,0.681557E-01
0.195312E-01,0.307431,-1.41565
0.201416E-01,0.317038,0.199411
0.207520E-01,0.326646,0.180914
0.213623E-01,0.336253,3.05515
0.219727E-01,0.345860,-0.401236
0.225830E-01,0.355467,1.06429
0.231934E-01,0.365075,0.669670
0.238037E-01,0.374682,0.411145
0.244141E-01,0.384289,0.460480
0.250244E-01,0.393896,-0.743827
0.256348E-01,0.403504,0.396021
0.262451E-01,0.413111,0.879295
0.268555E-01,0.422718,0.756912
0.274658E-01,0.432325,-0.164850
0.280762E-01,0.441932,0.572166
0.286865E-01,0.451540,0.590432
0.292969E-01,0.461147,-0.273144
0.299072E-01,0.470754,-0.348113
0.305176E-01,0.480361,-0.599982E-01
0.311279E-01,0.489969,0.470899
0.317383E-01,0.499576,-0.128595
0.323486E-01,0.509183,0.570626
0.329590E-01,0.518790,0.402051
0.335693E-01,0.528397,0.317008
0.341797E-01,0.538005,-0.414500
0.347900E-01,0.547612,0.297411
0.354004E-01,0.557219,0.468554
0.360107E-01,0.566826,-0.285527
0.366211E-01,0.576434,0.282044E-01
0.372314E-01,0.586041,0.465930
0.378418E-01,0.595648,1.02824
0.384521E-01,0.605255,0.604744
0.390625E-01,0.614863,0.213988E-01
0.396729E-01,0.624470,-0.505902
0.402832E-01,0.634077,0.347551E-01
0.408936E-01,0.643684,1.41773
0.415039E-01,0.653291,0.195492
0.421143E-01,0.662899,-0.318733E-01
0.427246E-01,0.672506,0.112310
0.433350E-01,0.682113,0.501926
0.439453E-01,0.691720,0.504459
0.445557E-01,0.701328,-0.185385
0.451660E-01,0.710935,-0.735961
