Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.060
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-9.8675482445545834E-005
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.402775E-01,1.54705
0.122070E-02,0.805550E-01,-0.291898
0.183105E-02,0.120832,-0.183531
0.244141E-02,0.161110,1.60262
0.305176E-02,0.201387,0.686704
0.366211E-02,0.241665,1.08986
0.427246E-02,0.281942,0.111845
0.488281E-02,0.322220,-0.643037
0.549316E-02,0.362497,0.169481
0.610352E-02,0.402775,0.418306E-01
0.671387E-02,0.443052,0.408723E-01
0.732422E-02,0.483330,-0.165237
0.793457E-02,0.523607,0.451207E-01
0.854492E-02,0.563885,0.703450
0.915527E-02,0.604162,1.81292
0.976562E-02,0.644440,0.755041E-01
0.103760E-01,0.684717,-0.810277
0.109863E-01,0.724995,-0.147698
0.115967E-01,0.765272,-0.794039
0.122070E-01,0.805550,-1.89122
0.128174E-01,0.845827,-0.693328
0.134277E-01,0.886105,0.277727
0.140381E-01,0.926382,0.648602E-01
0.146484E-01,0.966660,-0.809420
0.152588E-01,1.00694,2.19282
0.158691E-01,1.04721,-0.390591
0.164795E-01,1.08749,-0.791142
0.170898E-01,1.12777,0.960201
0.177002E-01,1.16805,0.875439E-01
0.183105E-01,1.20832,0.347749E-01
0.189209E-01,1.24860,-3.75238
0.195312E-01,1.28888,-0.725815
0.201416E-01,1.32916,-0.403237E-01
0.207520E-01,1.36943,0.678264
0.213623E-01,1.40971,-1.54691
0.219727E-01,1.44999,0.248691
0.225830E-01,1.49027,1.21595
0.231934E-01,1.53054,-1.05546
0.238037E-01,1.57082,-0.227862
0.244141E-01,1.61110,0.236398
0.250244E-01,1.65138,-0.523731E-01
0.256348E-01,1.69165,-3.49692
0.262451E-01,1.73193,-1.38366
0.268555E-01,1.77221,-1.54885
0.274658E-01,1.81249,0.727879
0.280762E-01,1.85276,1.27052
0.286865E-01,1.89304,1.59106
0.292969E-01,1.93332,1.79222
0.299072E-01,1.97360,0.486023E-01
0.305176E-01,2.01387,0.107440
0.311279E-01,2.05415,2.54198
0.317383E-01,2.09443,-0.541146
0.323486E-01,2.13471,-1.92273
0.329590E-01,2.17498,0.544608
0.335693E-01,2.21526,-0.788820
0.341797E-01,2.25554,-0.844618
0.347900E-01,2.29582,-0.780549E-02
0.354004E-01,2.33609,0.349786
0.360107E-01,2.37637,-0.644710
0.366211E-01,2.41665,0.445034
0.372314E-01,2.45693,-2.45708
0.378418E-01,2.49720,1.10057
0.384521E-01,2.53748,1.67835
0.390625E-01,2.57776,1.82415
0.396729E-01,2.61804,3.38150
0.402832E-01,2.65831,3.70509
0.408936E-01,2.69859,0.304475
0.415039E-01,2.73887,-1.42064
0.421143E-01,2.77915,0.960152
0.427246E-01,2.81942,-0.332181
0.433350E-01,2.85970,-0.949477
0.439453E-01,2.89998,0.880647
0.445557E-01,2.94026,-2.88272
0.451660E-01,2.98053,-0.175097
0.457764E-01,3.02081,-0.105236
0.463867E-01,3.06109,-1.15579
0.469971E-01,3.10137,-0.149402
0.476074E-01,3.14164,0.889892
0.482178E-01,3.18192,4.53177
0.488281E-01,3.22220,-1.65973
0.494385E-01,3.26248,-0.302209E-01
0.500488E-01,3.30275,-0.371232
0.506592E-01,3.34303,-3.03379
0.512695E-01,3.38331,-4.22413
0.518799E-01,3.42359,0.294347
0.524902E-01,3.46386,-0.142211
0.531006E-01,3.50414,-1.10322
0.537109E-01,3.54442,0.228453
0.543213E-01,3.58470,1.21797
0.549316E-01,3.62497,-0.470415
0.555420E-01,3.66525,-0.566715
0.561523E-01,3.70553,0.942468
0.567627E-01,3.74581,-0.552434
0.573730E-01,3.78608,-0.838409
0.579834E-01,3.82636,-3.04935
0.585938E-01,3.86664,-0.319923
0.592041E-01,3.90692,0.447939
0.598145E-01,3.94719,-0.177551
0.604248E-01,3.98747,3.32751
0.610352E-01,4.02775,-0.608550
0.616455E-01,4.06803,3.21988
0.622559E-01,4.10830,4.04324
0.628662E-01,4.14858,-3.46572
0.634766E-01,4.18886,-0.843204
0.640869E-01,4.22914,-1.37235
0.646973E-01,4.26941,1.11534
0.653076E-01,4.30969,-1.05678
0.659180E-01,4.34997,1.45023
0.665283E-01,4.39025,-0.987986
0.671387E-01,4.43052,-0.570299
0.677490E-01,4.47080,-2.97275
0.683594E-01,4.51108,-2.97242
0.689697E-01,4.55136,0.755115
0.695801E-01,4.59163,-1.64326
0.701904E-01,4.63191,1.31514
0.708008E-01,4.67219,3.40724
0.714111E-01,4.71247,-0.403792
0.720215E-01,4.75274,2.91585
0.726318E-01,4.79302,-1.33471
0.732422E-01,4.83330,-2.57153
0.738525E-01,4.87358,-3.08550
0.744629E-01,4.91385,-1.15549
0.750732E-01,4.95413,-0.269522
0.756836E-01,4.99441,-16.3077
0.762939E-01,5.03469,0.685178
0.769043E-01,5.07496,-4.75012
0.775146E-01,5.11524,0.568681E-01
0.781250E-01,5.15552,-0.423711
0.787354E-01,5.19580,-0.391454
0.793457E-01,5.23607,-0.269165
0.799561E-01,5.27635,2.52752
0.805664E-01,5.31663,0.731576
0.811768E-01,5.35691,-0.827459
0.817871E-01,5.39718,0.572392
0.823975E-01,5.43746,-0.257766
0.830078E-01,5.47774,-0.502061
0.836182E-01,5.51802,-0.280972
0.842285E-01,5.55829,-2.89209
0.848389E-01,5.59857,-1.91907
0.854492E-01,5.63885,-2.09916
0.860596E-01,5.67913,0.318021
0.866699E-01,5.71940,-0.770134
0.872803E-01,5.75968,0.217350E-01
0.878906E-01,5.79996,-0.176303
0.885010E-01,5.84024,-1.10176
0.891113E-01,5.88051,-0.840563
0.897217E-01,5.92079,-1.31351
0.903320E-01,5.96107,-0.729315
0.909424E-01,6.00135,-1.80411
0.915527E-01,6.04162,0.516072
0.921631E-01,6.08190,0.582726
0.927734E-01,6.12218,0.746191
0.933838E-01,6.16246,1.08833
0.939941E-01,6.20273,-0.140835
0.946045E-01,6.24301,0.146937
0.952148E-01,6.28329,-1.08401
0.958252E-01,6.32357,-1.77493
0.964355E-01,6.36384,-1.86684
0.970459E-01,6.40412,-0.464952
0.976562E-01,6.44440,-1.69683
0.982666E-01,6.48468,0.667752
0.988770E-01,6.52495,-1.10798
0.994873E-01,6.56523,-0.319430
0.100098,6.60551,0.399732
0.100708,6.64579,-2.38950
0.101318,6.68606,-1.33232
0.101929,6.72634,1.14857
0.102539,6.76662,0.268673
0.103149,6.80690,-0.758995
0.103760,6.84717,0.100335
0.104370,6.88745,1.26355
0.104980,6.92773,1.05446
0.105591,6.96801,0.374113E-01
0.106201,7.00828,-0.957075
0.106812,7.04856,-6.81879
0.107422,7.08884,-0.990296
0.108032,7.12912,-0.925570
0.108643,7.16939,-0.179475
0.109253,7.20967,-0.938321
0.109863,7.24995,0.938717
0.110474,7.29023,-0.412320
0.111084,7.33050,-0.249700
0.111694,7.37078,-0.217628
0.112305,7.41106,-3.97138
0.112915,7.45134,-0.260808
0.113525,7.49161,0.911304
0.114136,7.53189,-0.321474
0.114746,7.57217,1.45226
0.115356,7.61245,-0.532501
0.115967,7.65272,0.979975
0.116577,7.69300,-0.127472
0.117188,7.73328,0.209987
0.117798,7.77356,-0.953417
0.118408,7.81383,-0.698143
0.119019,7.85411,-1.74796
0.119629,7.89439,1.08197
0.120239,7.93467,-5.57173
0.120850,7.97494,-5.74288
0.121460,8.01522,0.810453E-01
0.122070,8.05550,-0.121396
0.122681,8.09578,0.506337
0.123291,8.13605,0.722374
0.123901,8.17633,-0.140689
0.124512,8.21661,-1.37910
0.125122,8.25689,0.452086E-01
0.125732,8.29716,-0.300486
0.126343,8.33744,0.355828
0.126953,8.37772,0.180307
0.127563,8.41800,-1.35977
0.128174,8.45827,-1.75027
0.128784,8.49855,0.416106E-01
0.129395,8.53883,-0.372560
0.130005,8.57911,-0.557006
0.130615,8.61938,-1.69350
0.131226,8.65966,0.648997
0.131836,8.69994,-0.398144
0.132446,8.74022,0.220276
0.133057,8.78049,-0.769273
0.133667,8.82077,-0.321252E-01
0.134277,8.86105,2.77146
0.134888,8.90133,2.28882
0.135498,8.94160,0.443516
0.136108,8.98188,-1.56050
0.136719,9.02216,-1.81447
