Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.397
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.1358995795851257E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.612853E-02,0.243421
0.122070E-02,0.122571E-01,0.839261E-01
0.183105E-02,0.183856E-01,-0.346319
0.244141E-02,0.245141E-01,0.150465
0.305176E-02,0.306426E-01,-0.114685
0.366211E-02,0.367712E-01,0.100099
0.427246E-02,0.428997E-01,0.107492
0.488281E-02,0.490282E-01,-0.893152E-01
0.549316E-02,0.551567E-01,0.744065
0.610352E-02,0.612853E-01,1.27104
0.671387E-02,0.674138E-01,-1.05774
0.732422E-02,0.735423E-01,0.849365
0.793457E-02,0.796708E-01,0.105107
0.854492E-02,0.857994E-01,0.819738
0.915527E-02,0.919279E-01,0.183159
0.976562E-02,0.980564E-01,-0.327661
0.103760E-01,0.104185,0.515034
0.109863E-01,0.110313,0.318099
0.115967E-01,0.116442,-0.750101E-01
0.122070E-01,0.122571,0.379560
0.128174E-01,0.128699,0.332756
0.134277E-01,0.134828,0.523464
0.140381E-01,0.140956,0.171982E-01
0.146484E-01,0.147085,0.296966
0.152588E-01,0.153213,-0.702952E-01
0.158691E-01,0.159342,0.203525
0.164795E-01,0.165470,0.206587
0.170898E-01,0.171599,0.215416
0.177002E-01,0.177727,-0.264726
0.183105E-01,0.183856,0.120128
0.189209E-01,0.189984,0.336490E-01
0.195312E-01,0.196113,-0.266067E-01
0.201416E-01,0.202241,0.751505
0.207520E-01,0.208370,-0.889013E-02
0.213623E-01,0.214498,0.718942E-01
0.219727E-01,0.220627,-0.480947E-01
0.225830E-01,0.226755,0.231537
0.231934E-01,0.232884,0.312992
0.238037E-01,0.239013,0.236679E-01
0.244141E-01,0.245141,0.668325E-01
0.250244E-01,0.251270,-0.698301E-01
0.256348E-01,0.257398,0.282664
0.262451E-01,0.263527,0.159997
0.268555E-01,0.269655,0.890825E-01
0.274658E-01,0.275784,0.234567
0.280762E-01,0.281912,0.702290
0.286865E-01,0.288041,0.363060
0.292969E-01,0.294169,-0.123820
0.299072E-01,0.300298,0.299453E-01
0.305176E-01,0.306426,0.688127
0.311279E-01,0.312555,0.198858
0.317383E-01,0.318683,0.288962
0.323486E-01,0.324812,0.799965E-01
0.329590E-01,0.330940,-0.300038E-01
0.335693E-01,0.337069,0.536131
0.341797E-01,0.343197,0.494666
0.347900E-01,0.349326,-0.818014
0.354004E-01,0.355454,0.586044
0.360107E-01,0.361583,0.549939
0.366211E-01,0.367712,-0.221256E-01
0.372314E-01,0.373840,-0.301631E-02
0.378418E-01,0.379969,0.133998
0.384521E-01,0.386097,0.142979
0.390625E-01,0.392226,0.123918
0.396729E-01,0.398354,0.817865E-01
0.402832E-01,0.404483,0.231473
0.408936E-01,0.410611,1.03475
0.415039E-01,0.416740,-0.148712E-01
0.421143E-01,0.422868,0.742592
0.427246E-01,0.428997,0.209304
0.433350E-01,0.435125,-0.234721
0.439453E-01,0.441254,0.628546
0.445557E-01,0.447382,0.160569
0.451660E-01,0.453511,-0.695876E-01
0.457764E-01,0.459639,0.938725
0.463867E-01,0.465768,-0.299341E-01
0.469971E-01,0.471896,0.165972
0.476074E-01,0.478025,0.173883
0.482178E-01,0.484154,0.781940
0.488281E-01,0.490282,0.318653
0.494385E-01,0.496411,0.495224
0.500488E-01,0.502539,0.112591E-01
0.506592E-01,0.508668,0.736361E-02
0.512695E-01,0.514796,-0.427283E-01
