Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.918
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.4293609934011430E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.265310E-02,0.107938
0.122070E-02,0.530619E-02,0.264660E-02
0.183105E-02,0.795929E-02,0.148560E-01
0.244141E-02,0.106124E-01,0.195777
0.305176E-02,0.132655E-01,0.218214
0.366211E-02,0.159186E-01,0.290927
0.427246E-02,0.185717E-01,0.203579
0.488281E-02,0.212248E-01,-0.156821
0.549316E-02,0.238779E-01,-0.434687E-01
0.610352E-02,0.265310E-01,-0.136091E-01
0.671387E-02,0.291840E-01,0.151999
0.732422E-02,0.318371E-01,0.179895
0.793457E-02,0.344902E-01,0.289285
0.854492E-02,0.371433E-01,0.295611E-01
0.915527E-02,0.397964E-01,-0.958696E-01
0.976562E-02,0.424495E-01,0.325887
0.103760E-01,0.451026E-01,-0.702341E-01
0.109863E-01,0.477557E-01,0.237908
0.115967E-01,0.504088E-01,0.818975E-01
0.122070E-01,0.530619E-01,0.698095
0.128174E-01,0.557150E-01,0.267657
0.134277E-01,0.583681E-01,0.543274E-03
0.140381E-01,0.610212E-01,-0.663584E-01
0.146484E-01,0.636743E-01,0.421005
0.152588E-01,0.663274E-01,0.687708
0.158691E-01,0.689805E-01,0.298937
0.164795E-01,0.716336E-01,-0.402339E-01
0.170898E-01,0.742867E-01,0.354206E-01
0.177002E-01,0.769398E-01,0.503575
0.183105E-01,0.795929E-01,0.314732
0.189209E-01,0.822459E-01,0.286214
0.195312E-01,0.848990E-01,-0.107796
0.201416E-01,0.875521E-01,0.160175
0.207520E-01,0.902052E-01,-0.109682
0.213623E-01,0.928583E-01,-0.911512E-01
0.219727E-01,0.955114E-01,0.267309
0.225830E-01,0.981645E-01,0.175365
0.231934E-01,0.100818,0.620758
0.238037E-01,0.103471,0.835012
0.244141E-01,0.106124,0.327353E-01
0.250244E-01,0.108777,0.143573
0.256348E-01,0.111430,0.931348E-01
0.262451E-01,0.114083,0.157348
0.268555E-01,0.116736,0.165214
0.274658E-01,0.119389,-0.616067E-01
0.280762E-01,0.122042,0.324352
0.286865E-01,0.124695,0.448326
0.292969E-01,0.127349,0.345600
0.299072E-01,0.130002,0.137071
0.305176E-01,0.132655,0.580655E-02
0.311279E-01,0.135308,0.117085
0.317383E-01,0.137961,-0.111413E-01
0.323486E-01,0.140614,0.423367
0.329590E-01,0.143267,0.282479
0.335693E-01,0.145920,0.213203E-01
0.341797E-01,0.148573,0.289735
0.347900E-01,0.151226,0.548224E-01
0.354004E-01,0.153880,0.203626E-01
0.360107E-01,0.156533,0.247349
0.366211E-01,0.159186,0.392208E-01
0.372314E-01,0.161839,-0.471633E-01
0.378418E-01,0.164492,0.282811E-02
0.384521E-01,0.167145,0.428114E-01
0.390625E-01,0.169798,0.442025
0.396729E-01,0.172451,0.183900
0.402832E-01,0.175104,-0.272149
0.408936E-01,0.177757,0.482786E-01
0.415039E-01,0.180410,0.311805
0.421143E-01,0.183064,0.112274
0.427246E-01,0.185717,0.891273
0.433350E-01,0.188370,0.833721
0.439453E-01,0.191023,0.285565
0.445557E-01,0.193676,-0.264532
0.451660E-01,0.196329,-0.727881E-01
0.457764E-01,0.198982,0.188722
0.463867E-01,0.201635,0.398618E-01
0.469971E-01,0.204288,0.593382
0.476074E-01,0.206941,0.335039
0.482178E-01,0.209595,0.390170E-01
0.488281E-01,0.212248,0.924804
0.494385E-01,0.214901,0.899443
0.500488E-01,0.217554,0.396320E-01
0.506592E-01,0.220207,-0.889679E-01
0.512695E-01,0.222860,0.200380E-01
0.518799E-01,0.225513,0.161301
0.524902E-01,0.228166,0.114626
0.531006E-01,0.230819,0.358841E-01
0.537109E-01,0.233472,-0.734508E-01
0.543213E-01,0.236125,0.326280
0.549316E-01,0.238779,0.383169E-01
