Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.073
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,3.4870760746901065E-005
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.332996E-01,-0.275028
0.122070E-02,0.665991E-01,-7.76660
0.183105E-02,0.998987E-01,1.45584
0.244141E-02,0.133198,0.469479
0.305176E-02,0.166498,1.85373
0.366211E-02,0.199797,-3.08287
0.427246E-02,0.233097,0.122202
0.488281E-02,0.266397,-3.26278
0.549316E-02,0.299696,-6.42013
0.610352E-02,0.332996,-1.45471
0.671387E-02,0.366295,5.92627
0.732422E-02,0.399595,2.48124
0.793457E-02,0.432894,0.554725
0.854492E-02,0.466194,0.243605
0.915527E-02,0.499494,0.655080E-01
0.976562E-02,0.532793,0.506287
0.103760E-01,0.566093,0.103747
0.109863E-01,0.599392,0.713405
0.115967E-01,0.632692,0.857591
0.122070E-01,0.665991,-0.101098
0.128174E-01,0.699291,-13.1883
0.134277E-01,0.732591,-0.499771
0.140381E-01,0.765890,0.496001
0.146484E-01,0.799190,-0.872136E-01
0.152588E-01,0.832489,0.380230
0.158691E-01,0.865789,-0.376386
0.164795E-01,0.899088,-5.07346
0.170898E-01,0.932388,-0.297135
0.177002E-01,0.965688,0.498968E-01
0.183105E-01,0.998987,-6.21123
0.189209E-01,1.03229,-3.84907
0.195312E-01,1.06559,-2.70547
0.201416E-01,1.09889,0.282244
0.207520E-01,1.13219,-1.73866
0.213623E-01,1.16548,-7.11407
0.219727E-01,1.19878,-2.30618
0.225830E-01,1.23208,0.167307E-01
0.231934E-01,1.26538,11.0718
0.238037E-01,1.29868,1.82346
0.244141E-01,1.33198,-1.75669
0.250244E-01,1.36528,6.05061
0.256348E-01,1.39858,4.54766
0.262451E-01,1.43188,0.589078
0.268555E-01,1.46518,0.669925
0.274658E-01,1.49848,-3.22241
0.280762E-01,1.53178,-1.08977
0.286865E-01,1.56508,1.48660
0.292969E-01,1.59838,3.39599
0.299072E-01,1.63168,-1.19105
0.305176E-01,1.66498,4.76164
0.311279E-01,1.69828,-0.148639
0.317383E-01,1.73158,-0.486383
0.323486E-01,1.76488,-2.81037
0.329590E-01,1.79818,-4.09080
0.335693E-01,1.83148,-9.60489
0.341797E-01,1.86478,6.96923
0.347900E-01,1.89808,1.44945
0.354004E-01,1.93138,1.35921
0.360107E-01,1.96467,11.0115
0.366211E-01,1.99797,-3.48390
0.372314E-01,2.03127,2.78529
0.378418E-01,2.06457,2.88186
0.384521E-01,2.09787,-1.24772
0.390625E-01,2.13117,9.85956
0.396729E-01,2.16447,2.90327
0.402832E-01,2.19777,-2.96472
0.408936E-01,2.23107,-2.03494
0.415039E-01,2.26437,0.859222
0.421143E-01,2.29767,-0.278848
0.427246E-01,2.33097,4.91052
0.433350E-01,2.36427,1.86338
0.439453E-01,2.39757,-2.55795
0.445557E-01,2.43087,6.00052
0.451660E-01,2.46417,0.527444
0.457764E-01,2.49747,1.36501
0.463867E-01,2.53077,-2.10578
0.469971E-01,2.56407,-5.52417
0.476074E-01,2.59737,17.8652
0.482178E-01,2.63067,-0.337995
0.488281E-01,2.66397,-17.9250
0.494385E-01,2.69727,-4.63253
0.500488E-01,2.73056,6.91488
0.506592E-01,2.76386,6.33612
0.512695E-01,2.79716,6.69181
0.518799E-01,2.83046,10.2817
0.524902E-01,2.86376,0.757844
0.531006E-01,2.89706,5.12050
0.537109E-01,2.93036,0.857486
0.543213E-01,2.96366,1.24082
0.549316E-01,2.99696,4.67505
0.555420E-01,3.03026,-3.77511
0.561523E-01,3.06356,1.44408
0.567627E-01,3.09686,10.9105
0.573730E-01,3.13016,0.527521
0.579834E-01,3.16346,3.05426
0.585938E-01,3.19676,0.898008
0.592041E-01,3.23006,17.4128
0.598145E-01,3.26336,1.44878
0.604248E-01,3.29666,-1.33349
0.610352E-01,3.32996,-3.04748
0.616455E-01,3.36326,-1.70778
0.622559E-01,3.39656,1.77597
0.628662E-01,3.42986,4.08587
0.634766E-01,3.46316,1.82092
0.640869E-01,3.49645,1.46513
0.646973E-01,3.52975,-4.37358
0.653076E-01,3.56305,4.19637
0.659180E-01,3.59635,2.62272
0.665283E-01,3.62965,5.77753
0.671387E-01,3.66295,-3.65506
0.677490E-01,3.69625,-1.32720
0.683594E-01,3.72955,3.84923
0.689697E-01,3.76285,-3.57582
0.695801E-01,3.79615,-0.391122
0.701904E-01,3.82945,0.808868
0.708008E-01,3.86275,-0.122740
0.714111E-01,3.89605,4.44062
0.720215E-01,3.92935,-0.960292
0.726318E-01,3.96265,2.59177
0.732422E-01,3.99595,21.4007
0.738525E-01,4.02925,-0.197252
0.744629E-01,4.06255,4.43324
0.750732E-01,4.09585,1.08279
0.756836E-01,4.12915,3.08907
0.762939E-01,4.16245,-0.595333
0.769043E-01,4.19575,0.522308
0.775146E-01,4.22905,4.26682
0.781250E-01,4.26234,-1.92405
0.787354E-01,4.29564,3.99200
0.793457E-01,4.32894,0.735558
0.799561E-01,4.36224,3.54046
0.805664E-01,4.39554,0.361037
0.811768E-01,4.42884,0.868745
0.817871E-01,4.46214,6.08820
0.823975E-01,4.49544,-0.550854
0.830078E-01,4.52874,2.96995
0.836182E-01,4.56204,-0.303452
0.842285E-01,4.59534,3.30514
0.848389E-01,4.62864,-2.88860
0.854492E-01,4.66194,13.6539
0.860596E-01,4.69524,-1.96661
0.866699E-01,4.72854,7.51420
0.872803E-01,4.76184,0.163110
0.878906E-01,4.79514,2.58183
0.885010E-01,4.82844,-0.253797
0.891113E-01,4.86174,4.97740
0.897217E-01,4.89504,-0.709877
0.903320E-01,4.92834,0.522227
0.909424E-01,4.96164,-0.628800E-01
0.915527E-01,4.99494,6.91068
0.921631E-01,5.02824,2.77150
0.927734E-01,5.06153,2.80711
0.933838E-01,5.09483,3.36804
0.939941E-01,5.12813,2.66964
0.946045E-01,5.16143,4.35754
0.952148E-01,5.19473,0.111990
0.958252E-01,5.22803,11.8580
0.964355E-01,5.26133,-9.34468
0.970459E-01,5.29463,4.64480
0.976562E-01,5.32793,0.788568
0.982666E-01,5.36123,-5.81482
0.988770E-01,5.39453,22.3432
0.994873E-01,5.42783,8.41094
0.100098,5.46113,1.56454
0.100708,5.49443,8.22684
0.101318,5.52773,9.35944
0.101929,5.56103,2.25573
0.102539,5.59433,0.659782
0.103149,5.62763,0.465220
0.103760,5.66093,17.6642
0.104370,5.69423,6.31476
0.104980,5.72753,-1.38129
0.105591,5.76083,0.242572
0.106201,5.79413,3.90292
0.106812,5.82742,-3.71694
0.107422,5.86072,1.99874
0.108032,5.89402,21.7281
0.108643,5.92732,21.0998
0.109253,5.96062,-16.6918
0.109863,5.99392,-8.69259
0.110474,6.02722,4.41054
0.111084,6.06052,3.08631
0.111694,6.09382,3.78615
0.112305,6.12712,6.74486
0.112915,6.16042,-3.52489
0.113525,6.19372,-6.38720
0.114136,6.22702,0.291862
0.114746,6.26032,4.39539
0.115356,6.29362,8.97734
0.115967,6.32692,-1.96303
0.116577,6.36022,0.357800
0.117188,6.39352,2.95472
0.117798,6.42682,8.10781
0.118408,6.46012,10.3012
0.119019,6.49342,3.57818
0.119629,6.52672,8.46295
0.120239,6.56002,-0.240533
0.120850,6.59331,-1.65270
0.121460,6.62661,-4.65306
0.122070,6.65991,2.06029
0.122681,6.69321,0.200109
0.123291,6.72651,1.10740
0.123901,6.75981,8.87627
0.124512,6.79311,5.02905
0.125122,6.82641,-2.07704
0.125732,6.85971,1.20690
0.126343,6.89301,3.26474
0.126953,6.92631,-4.91037
0.127563,6.95961,2.07045
0.128174,6.99291,7.41725
