Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.425
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,8.5520337700117539E-005
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.573252E-02,-12.7607
0.122070E-02,0.114650E-01,-4.78046
0.183105E-02,0.171976E-01,-4.89964
0.244141E-02,0.229301E-01,-13.8449
0.305176E-02,0.286626E-01,1.63537
0.366211E-02,0.343951E-01,-3.77875
0.427246E-02,0.401276E-01,-7.84211
0.488281E-02,0.458601E-01,-1.96524
0.549316E-02,0.515927E-01,-7.20094
0.610352E-02,0.573252E-01,9.16279
0.671387E-02,0.630577E-01,3.51301
0.732422E-02,0.687902E-01,-20.0147
0.793457E-02,0.745227E-01,-3.32585
0.854492E-02,0.802553E-01,-10.5344
0.915527E-02,0.859878E-01,4.74843
0.976562E-02,0.917203E-01,11.8222
0.103760E-01,0.974528E-01,-7.55992
0.109863E-01,0.103185,2.27215
0.115967E-01,0.108918,-0.324005
0.122070E-01,0.114650,-4.51878
0.128174E-01,0.120383,16.9913
0.134277E-01,0.126115,2.49661
0.140381E-01,0.131848,2.01870
0.146484E-01,0.137580,4.27876
0.152588E-01,0.143313,-9.03737
0.158691E-01,0.149045,-9.61452
0.164795E-01,0.154778,-25.2999
0.170898E-01,0.160511,34.5025
0.177002E-01,0.166243,15.6166
0.183105E-01,0.171976,-4.61937
0.189209E-01,0.177708,19.4735
0.195312E-01,0.183441,-0.968359
0.201416E-01,0.189173,-16.7663
0.207520E-01,0.194906,13.9736
0.213623E-01,0.200638,-5.27529
0.219727E-01,0.206371,6.86787
0.225830E-01,0.212103,-0.372253
0.231934E-01,0.217836,-0.699692
