Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  1.590
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.5322421626325841E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.153192E-02,-0.149238
0.122070E-02,0.306385E-02,-0.154184
0.183105E-02,0.459577E-02,-0.101198
0.244141E-02,0.612769E-02,-0.369862E-01
0.305176E-02,0.765962E-02,-0.309338E-02
0.366211E-02,0.919154E-02,0.832065E-01
0.427246E-02,0.107235E-01,0.622978E-01
0.488281E-02,0.122554E-01,-0.892584E-01
0.549316E-02,0.137873E-01,0.197072
0.610352E-02,0.153192E-01,0.272600
0.671387E-02,0.168512E-01,-0.180757E-01
0.732422E-02,0.183831E-01,-0.199366
0.793457E-02,0.199150E-01,0.395238E-01
0.854492E-02,0.214469E-01,0.207627
0.915527E-02,0.229789E-01,0.796183E-01
0.976562E-02,0.245108E-01,0.206129
0.103760E-01,0.260427E-01,0.140955
0.109863E-01,0.275746E-01,0.557004
0.115967E-01,0.291066E-01,0.193200
0.122070E-01,0.306385E-01,0.115504
0.128174E-01,0.321704E-01,0.764044
0.134277E-01,0.337023E-01,0.296970
0.140381E-01,0.352342E-01,0.715441
0.146484E-01,0.367662E-01,1.11862
0.152588E-01,0.382981E-01,0.117983
0.158691E-01,0.398300E-01,0.176370
0.164795E-01,0.413619E-01,0.152856
0.170898E-01,0.428939E-01,0.302568
0.177002E-01,0.444258E-01,0.828628
0.183105E-01,0.459577E-01,0.356650
0.189209E-01,0.474896E-01,0.727243
0.195312E-01,0.490216E-01,0.962838E-01
0.201416E-01,0.505535E-01,0.205031
0.207520E-01,0.520854E-01,0.174203
0.213623E-01,0.536173E-01,0.648635
0.219727E-01,0.551493E-01,1.51095
0.225830E-01,0.566812E-01,-0.240741E-02
0.231934E-01,0.582131E-01,0.465007
0.238037E-01,0.597450E-01,0.376696
0.244141E-01,0.612769E-01,0.599007E-02
0.250244E-01,0.628089E-01,0.199756
0.256348E-01,0.643408E-01,0.140478
0.262451E-01,0.658727E-01,-0.297176
0.268555E-01,0.674046E-01,0.548272E-01
0.274658E-01,0.689366E-01,-0.895122E-01
0.280762E-01,0.704685E-01,0.296683
0.286865E-01,0.720004E-01,0.157746
0.292969E-01,0.735323E-01,0.427269
0.299072E-01,0.750643E-01,0.523532
0.305176E-01,0.765962E-01,0.208998E-01
0.311279E-01,0.781281E-01,0.326501
0.317383E-01,0.796600E-01,0.284105E-01
0.323486E-01,0.811920E-01,0.205666
0.329590E-01,0.827239E-01,-0.175151
0.335693E-01,0.842558E-01,0.120659
0.341797E-01,0.857877E-01,0.136799
0.347900E-01,0.873197E-01,0.403953
0.354004E-01,0.888516E-01,0.921345E-01
0.360107E-01,0.903835E-01,1.05068
0.366211E-01,0.919154E-01,0.129581E-01
0.372314E-01,0.934473E-01,-0.554483E-01
0.378418E-01,0.949793E-01,-0.926769E-01
0.384521E-01,0.965112E-01,0.126510
0.390625E-01,0.980431E-01,0.768580E-01
0.396729E-01,0.995750E-01,0.487099
0.402832E-01,0.101107,0.208310
0.408936E-01,0.102639,0.419052
0.415039E-01,0.104171,0.385922
0.421143E-01,0.105703,-0.101887
0.427246E-01,0.107235,0.368911
0.433350E-01,0.108767,0.128073
0.439453E-01,0.110299,0.367965
0.445557E-01,0.111830,0.621507E-01
0.451660E-01,0.113362,0.213178
0.457764E-01,0.114894,0.496418
0.463867E-01,0.116426,0.298284E-01
0.469971E-01,0.117958,0.261185
0.476074E-01,0.119490,0.210230
0.482178E-01,0.121022,0.398836
0.488281E-01,0.122554,-0.122295
0.494385E-01,0.124086,0.466022E-01
0.500488E-01,0.125618,0.664285
0.506592E-01,0.127150,0.930606
0.512695E-01,0.128682,0.240544
0.518799E-01,0.130214,0.415359
0.524902E-01,0.131745,0.490780
0.531006E-01,0.133277,0.248617
0.537109E-01,0.134809,-0.108836
0.543213E-01,0.136341,-0.394011E-01
0.549316E-01,0.137873,-0.196149
0.555420E-01,0.139405,-0.370602E-01
0.561523E-01,0.140937,0.389355
0.567627E-01,0.142469,0.455200E-01
0.573730E-01,0.144001,0.390751
0.579834E-01,0.145533,0.299035
0.585938E-01,0.147065,3.01887
0.592041E-01,0.148597,0.301726
0.598145E-01,0.150129,0.898961E-01
0.604248E-01,0.151660,0.985009E-01
0.610352E-01,0.153192,0.847644
0.616455E-01,0.154724,0.652741
0.622559E-01,0.156256,-0.810635E-01
0.628662E-01,0.157788,0.392316
0.634766E-01,0.159320,0.107036
0.640869E-01,0.160852,0.200071
0.646973E-01,0.162384,0.310129
0.653076E-01,0.163916,0.479476
0.659180E-01,0.165448,0.171143
0.665283E-01,0.166980,0.246670
0.671387E-01,0.168512,0.957999
0.677490E-01,0.170044,0.106000E-01
0.683594E-01,0.171575,0.100312
0.689697E-01,0.173107,0.138074
0.695801E-01,0.174639,0.348376
0.701904E-01,0.176171,0.978277E-01
0.708008E-01,0.177703,0.118869
0.714111E-01,0.179235,1.64317
0.720215E-01,0.180767,0.231485
0.726318E-01,0.182299,0.208001
0.732422E-01,0.183831,0.837395E-01
0.738525E-01,0.185363,-0.947638E-02
0.744629E-01,0.186895,0.208515
0.750732E-01,0.188427,-0.723981E-01
0.756836E-01,0.189959,-0.133266
0.762939E-01,0.191490,-0.171205
0.769043E-01,0.193022,0.238117E-01
0.775146E-01,0.194554,0.625361
0.781250E-01,0.196086,0.386921
0.787354E-01,0.197618,-0.406528E-02
0.793457E-01,0.199150,-0.307113
0.799561E-01,0.200682,-0.339324E-01
0.805664E-01,0.202214,0.593920
0.811768E-01,0.203746,0.518243
0.817871E-01,0.205278,0.243873
0.823975E-01,0.206810,0.114884
0.830078E-01,0.208342,1.17048
0.836182E-01,0.209874,-0.548414E-01
0.842285E-01,0.211405,-0.188157E-01
0.848389E-01,0.212937,0.686985
0.854492E-01,0.214469,0.304798
0.860596E-01,0.216001,0.185700
0.866699E-01,0.217533,-0.377596
0.872803E-01,0.219065,0.273169
0.878906E-01,0.220597,0.105653
0.885010E-01,0.222129,0.355514
0.891113E-01,0.223661,0.675806E-01
0.897217E-01,0.225193,0.876914
0.903320E-01,0.226725,-0.630748E-02
0.909424E-01,0.228257,0.709270E-01
0.915527E-01,0.229789,-0.200296
0.921631E-01,0.231320,0.294197
0.927734E-01,0.232852,0.342368
0.933838E-01,0.234384,0.263003E-01
0.939941E-01,0.235916,1.01282
0.946045E-01,0.237448,1.64873
0.952148E-01,0.238980,0.576335
0.958252E-01,0.240512,0.973486
0.964355E-01,0.242044,0.540820
0.970459E-01,0.243576,-0.344829E-01
0.976562E-01,0.245108,0.118833
0.982666E-01,0.246640,0.565703E-01
0.988770E-01,0.248172,0.247273
0.994873E-01,0.249704,0.271887
0.100098,0.251235,-0.111981
0.100708,0.252767,-0.853525E-01
0.101318,0.254299,0.187725E-01
0.101929,0.255831,0.276626
0.102539,0.257363,0.702567
0.103149,0.258895,-0.987898E-01
0.103760,0.260427,-0.156782E-02
0.104370,0.261959,-0.184661
0.104980,0.263491,-0.282836
0.105591,0.265023,0.387175E-01
0.106201,0.266555,0.394138
0.106812,0.268087,0.511632
0.107422,0.269619,0.133783
0.108032,0.271150,0.146297
0.108643,0.272682,-0.203363E-01
0.109253,0.274214,0.367887
0.109863,0.275746,0.650719E-02
0.110474,0.277278,0.541879
0.111084,0.278810,0.486363
0.111694,0.280342,0.888489
0.112305,0.281874,0.423521
0.112915,0.283406,0.890815E-01
0.113525,0.284938,-0.293132
0.114136,0.286470,0.183204E-01
0.114746,0.288002,0.101711
0.115356,0.289534,0.440172
0.115967,0.291066,0.877114E-01
0.116577,0.292597,-0.505696
0.117188,0.294129,0.219172
0.117798,0.295661,0.399416
0.118408,0.297193,-0.184411
0.119019,0.298725,0.644403
0.119629,0.300257,-0.169875E-01
0.120239,0.301789,0.131532E-01
0.120850,0.303321,0.113588
0.121460,0.304853,0.420504E-01
0.122070,0.306385,0.763106E-01
0.122681,0.307917,1.01346
0.123291,0.309449,0.796376E-01
0.123901,0.310981,0.247475
0.124512,0.312512,-0.142224
0.125122,0.314044,0.272177
0.125732,0.315576,0.147785
0.126343,0.317108,-0.566218E-01
0.126953,0.318640,0.140761
0.127563,0.320172,0.256009
0.128174,0.321704,1.56222
0.128784,0.323236,-0.146777
0.129395,0.324768,0.664748
0.130005,0.326300,0.274876E-01
0.130615,0.327832,-0.340924E-01
0.131226,0.329364,0.707901E-01
0.131836,0.330896,0.199851
0.132446,0.332427,0.236957
0.133057,0.333959,0.323989
0.133667,0.335491,0.308878
0.134277,0.337023,-0.260261E-01
0.134888,0.338555,0.390571E-01
0.135498,0.340087,0.328348
0.136108,0.341619,0.154865
0.136719,0.343151,0.145167
0.137329,0.344683,0.401812
0.137939,0.346215,0.691664E-01
0.138550,0.347747,-0.834184E-01
0.139160,0.349279,0.109431
0.139771,0.350811,0.209341
0.140381,0.352342,0.422129
0.140991,0.353874,0.752631
0.141602,0.355406,0.267632E-01
0.142212,0.356938,1.29627
0.142822,0.358470,0.375382
0.143433,0.360002,-0.260947E-01
0.144043,0.361534,-0.269603
0.144653,0.363066,0.620459
0.145264,0.364598,0.770932E-02
0.145874,0.366130,-0.299445E-01
0.146484,0.367662,0.205897
0.147095,0.369194,1.40270
0.147705,0.370726,0.484359E-01
0.148315,0.372257,-0.158222E-01
0.148926,0.373789,-0.198301
0.149536,0.375321,0.644250
0.150146,0.376853,0.340411
0.150757,0.378385,0.184640
0.151367,0.379917,0.238125
0.151978,0.381449,0.564695
0.152588,0.382981,0.351956E-01
0.153198,0.384513,0.255306E-02
