Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  1.845
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,6.3465165596056263E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.132001E-02,-0.151503E-01
0.122070E-02,0.264002E-02,0.238643
0.183105E-02,0.396003E-02,-0.163838
0.244141E-02,0.528004E-02,-0.106399
0.305176E-02,0.660005E-02,-0.741360
0.366211E-02,0.792007E-02,0.206246E-01
0.427246E-02,0.924008E-02,0.394553E-01
0.488281E-02,0.105601E-01,0.600383E-01
0.549316E-02,0.118801E-01,-0.258594
0.610352E-02,0.132001E-01,0.824800E-01
0.671387E-02,0.145201E-01,0.603739E-01
0.732422E-02,0.158401E-01,-0.376330
0.793457E-02,0.171601E-01,-0.321916
0.854492E-02,0.184802E-01,0.878612E-01
0.915527E-02,0.198002E-01,0.753961
0.976562E-02,0.211202E-01,0.221125
0.103760E-01,0.224402E-01,-1.21839
0.109863E-01,0.237602E-01,-0.760871
0.115967E-01,0.250802E-01,0.482034
0.122070E-01,0.264002E-01,0.120192
0.128174E-01,0.277202E-01,1.74822
0.134277E-01,0.290402E-01,0.973047
0.140381E-01,0.303603E-01,1.47593
0.146484E-01,0.316803E-01,0.235582
0.152588E-01,0.330003E-01,-0.109275E-01
0.158691E-01,0.343203E-01,0.348470
0.164795E-01,0.356403E-01,-0.652357E-01
0.170898E-01,0.369603E-01,0.519930
0.177002E-01,0.382803E-01,0.456931
0.183105E-01,0.396003E-01,0.232871
0.189209E-01,0.409203E-01,1.13376
0.195312E-01,0.422404E-01,0.284740E-01
0.201416E-01,0.435604E-01,-0.848641
0.207520E-01,0.448804E-01,-0.305578
0.213623E-01,0.462004E-01,-0.161524
0.219727E-01,0.475204E-01,0.471246
0.225830E-01,0.488404E-01,0.908714
0.231934E-01,0.501604E-01,-0.569944
0.238037E-01,0.514804E-01,0.102668
0.244141E-01,0.528004E-01,-0.969102
0.250244E-01,0.541204E-01,0.116881E-01
0.256348E-01,0.554405E-01,-1.18437
0.262451E-01,0.567605E-01,-0.260900E-01
0.268555E-01,0.580805E-01,0.508108
0.274658E-01,0.594005E-01,0.408640
0.280762E-01,0.607205E-01,0.288148E-02
0.286865E-01,0.620405E-01,0.243332
0.292969E-01,0.633605E-01,-1.25932
0.299072E-01,0.646805E-01,0.780925
0.305176E-01,0.660005E-01,0.903925E-01
0.311279E-01,0.673206E-01,0.163015
0.317383E-01,0.686406E-01,-0.548363E-01
0.323486E-01,0.699606E-01,0.970457
0.329590E-01,0.712806E-01,1.28804
0.335693E-01,0.726006E-01,0.200603
0.341797E-01,0.739206E-01,0.532417
0.347900E-01,0.752406E-01,0.684951
0.354004E-01,0.765606E-01,1.98187
0.360107E-01,0.778806E-01,1.30137
0.366211E-01,0.792007E-01,-0.212474
0.372314E-01,0.805207E-01,-0.247195
0.378418E-01,0.818407E-01,0.183847
0.384521E-01,0.831607E-01,0.805286E-01
0.390625E-01,0.844807E-01,-0.765025E-02
0.396729E-01,0.858007E-01,-0.173285
0.402832E-01,0.871207E-01,1.14326
0.408936E-01,0.884407E-01,-2.11645
0.415039E-01,0.897607E-01,0.605263
0.421143E-01,0.910808E-01,0.892731
0.427246E-01,0.924008E-01,0.601071
0.433350E-01,0.937208E-01,0.193918
0.439453E-01,0.950408E-01,-0.267264
0.445557E-01,0.963608E-01,0.172590
0.451660E-01,0.976808E-01,0.401024
0.457764E-01,0.990008E-01,-0.818222
0.463867E-01,0.100321,-1.13964
0.469971E-01,0.101641,0.663186
0.476074E-01,0.102961,1.95194
0.482178E-01,0.104281,0.161337E-01
0.488281E-01,0.105601,0.354086
0.494385E-01,0.106921,-0.169768
0.500488E-01,0.108241,2.33951
0.506592E-01,0.109561,-0.997715E-01
0.512695E-01,0.110881,2.65033
0.518799E-01,0.112201,3.25781
0.524902E-01,0.113521,-0.687233
0.531006E-01,0.114841,0.384105
0.537109E-01,0.116161,-0.570223
0.543213E-01,0.117481,0.279987
0.549316E-01,0.118801,-0.514048
0.555420E-01,0.120121,0.603824
0.561523E-01,0.121441,0.217067
0.567627E-01,0.122761,0.622186E-01
0.573730E-01,0.124081,-0.151558
0.579834E-01,0.125401,0.440542
0.585938E-01,0.126721,3.09017
0.592041E-01,0.128041,-0.223566E-01
0.598145E-01,0.129361,0.297305
0.604248E-01,0.130681,1.38777
0.610352E-01,0.132001,-0.505860E-01
0.616455E-01,0.133321,0.242069
0.622559E-01,0.134641,0.676496E-01
0.628662E-01,0.135961,0.762948
0.634766E-01,0.137281,1.26013
0.640869E-01,0.138601,0.402688
0.646973E-01,0.139921,0.103306
0.653076E-01,0.141241,0.439980
0.659180E-01,0.142561,-0.757015E-01
0.665283E-01,0.143881,-0.252886
0.671387E-01,0.145201,-0.396151
0.677490E-01,0.146521,0.259320
0.683594E-01,0.147841,0.367653
0.689697E-01,0.149161,1.24759
0.695801E-01,0.150481,-0.414268
0.701904E-01,0.151801,-0.280491E-01
0.708008E-01,0.153121,-1.67363
0.714111E-01,0.154441,0.587049
0.720215E-01,0.155761,-0.473674
0.726318E-01,0.157081,-0.562516E-01
0.732422E-01,0.158401,2.37162
0.738525E-01,0.159721,0.395182
0.744629E-01,0.161041,0.506455
0.750732E-01,0.162361,0.152157
0.756836E-01,0.163681,-0.257097
0.762939E-01,0.165001,-0.179233
0.769043E-01,0.166321,0.509065
0.775146E-01,0.167641,0.624379
0.781250E-01,0.168961,-1.87161
0.787354E-01,0.170281,0.212110
0.793457E-01,0.171601,0.389922
0.799561E-01,0.172921,0.808740
0.805664E-01,0.174241,-0.297666
0.811768E-01,0.175561,0.113753
0.817871E-01,0.176881,-0.204563
0.823975E-01,0.178201,1.91342
0.830078E-01,0.179521,-1.42108
0.836182E-01,0.180842,0.895396
0.842285E-01,0.182162,0.177317
0.848389E-01,0.183482,0.332502
0.854492E-01,0.184802,1.13765
0.860596E-01,0.186122,-1.23248
0.866699E-01,0.187442,-0.956202
0.872803E-01,0.188762,0.989185
0.878906E-01,0.190082,0.242049
0.885010E-01,0.191402,-0.387893
0.891113E-01,0.192722,0.118185
0.897217E-01,0.194042,3.26646
0.903320E-01,0.195362,0.599415
0.909424E-01,0.196682,1.25824
0.915527E-01,0.198002,-0.368585
0.921631E-01,0.199322,0.622682E-01
0.927734E-01,0.200642,1.05581
0.933838E-01,0.201962,2.32002
0.939941E-01,0.203282,-0.944881
