Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.751
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.2643296013817586E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.324459E-02,0.375456E-01
0.122070E-02,0.648917E-02,0.438614E-01
0.183105E-02,0.973376E-02,0.202076E-01
0.244141E-02,0.129783E-01,-0.800774E-02
0.305176E-02,0.162229E-01,-0.237441E-02
0.366211E-02,0.194675E-01,0.190060E-02
0.427246E-02,0.227121E-01,0.151953E-02
0.488281E-02,0.259567E-01,0.154955
0.549316E-02,0.292013E-01,0.579366E-01
0.610352E-02,0.324459E-01,0.613931E-01
0.671387E-02,0.356904E-01,0.508832E-01
0.732422E-02,0.389350E-01,0.723438E-01
0.793457E-02,0.421796E-01,0.109096
0.854492E-02,0.454242E-01,0.341271
0.915527E-02,0.486688E-01,0.251702
0.976562E-02,0.519134E-01,0.253621
0.103760E-01,0.551580E-01,0.148936E-01
0.109863E-01,0.584026E-01,0.263284
0.115967E-01,0.616471E-01,0.292226
0.122070E-01,0.648917E-01,0.112714E-01
0.128174E-01,0.681363E-01,0.240824
0.134277E-01,0.713809E-01,0.856698
0.140381E-01,0.746255E-01,0.133221
0.146484E-01,0.778701E-01,0.682040E-01
0.152588E-01,0.811147E-01,0.508277E-02
0.158691E-01,0.843592E-01,0.290973
0.164795E-01,0.876038E-01,0.427181
0.170898E-01,0.908484E-01,0.207613
0.177002E-01,0.940930E-01,0.109908
0.183105E-01,0.973376E-01,-0.120317
0.189209E-01,0.100582,0.518484E-01
0.195312E-01,0.103827,1.41084
0.201416E-01,0.107071,0.212664
0.207520E-01,0.110316,0.103310
0.213623E-01,0.113561,-0.151192
0.219727E-01,0.116805,0.286526
0.225830E-01,0.120050,0.850253E-01
0.231934E-01,0.123294,0.353806
0.238037E-01,0.126539,0.302883
0.244141E-01,0.129783,0.214936E-01
0.250244E-01,0.133028,-0.406853E-01
0.256348E-01,0.136273,0.497606
0.262451E-01,0.139517,-0.318238E-01
0.268555E-01,0.142762,0.239636
0.274658E-01,0.146006,0.854777E-01
0.280762E-01,0.149251,0.719165E-01
0.286865E-01,0.152496,0.426481
0.292969E-01,0.155740,-0.400791E-01
0.299072E-01,0.158985,-0.139989
0.305176E-01,0.162229,0.404442
0.311279E-01,0.165474,1.23251
0.317383E-01,0.168718,0.179455
0.323486E-01,0.171963,0.229686
0.329590E-01,0.175208,-0.940796E-01
0.335693E-01,0.178452,0.925976
0.341797E-01,0.181697,0.627386
0.347900E-01,0.184941,0.493578
0.354004E-01,0.188186,0.300967
0.360107E-01,0.191431,0.644244
0.366211E-01,0.194675,0.289803
0.372314E-01,0.197920,0.154413
0.378418E-01,0.201164,0.130148
0.384521E-01,0.204409,-0.531972E-01
0.390625E-01,0.207654,0.293332
0.396729E-01,0.210898,0.150616
0.402832E-01,0.214143,0.194554
0.408936E-01,0.217387,0.452154
0.415039E-01,0.220632,0.253755
0.421143E-01,0.223876,1.14724
0.427246E-01,0.227121,0.749093E-01
0.433350E-01,0.230366,0.384053
0.439453E-01,0.233610,-0.108267E-01
0.445557E-01,0.236855,0.509952
0.451660E-01,0.240099,-0.656724E-02
0.457764E-01,0.243344,0.208690
0.463867E-01,0.246589,-0.142233
0.469971E-01,0.249833,0.769239
0.476074E-01,0.253078,0.387704E-01
0.482178E-01,0.256322,0.412420
0.488281E-01,0.259567,-0.105757
0.494385E-01,0.262811,0.802461
0.500488E-01,0.266056,-0.980674E-02
0.506592E-01,0.269301,0.307012
0.512695E-01,0.272545,0.330006
0.518799E-01,0.275790,0.680887E-01
0.524902E-01,0.279034,0.966076E-01
0.531006E-01,0.282279,-0.860374E-02
0.537109E-01,0.285524,-0.190426E-01
0.543213E-01,0.288768,0.605554
0.549316E-01,0.292013,-0.628536E-01
0.555420E-01,0.295257,-0.105959
0.561523E-01,0.298502,0.134479
0.567627E-01,0.301747,0.207851
0.573730E-01,0.304991,-0.489318E-02
0.579834E-01,0.308236,0.209231
0.585938E-01,0.311480,0.315950
0.592041E-01,0.314725,0.135397
0.598145E-01,0.317969,0.319634E-02
0.604248E-01,0.321214,0.637962E-02
0.610352E-01,0.324459,0.115474
0.616455E-01,0.327703,0.393608E-01
0.622559E-01,0.330948,0.193505E-01
0.628662E-01,0.334192,0.193850
0.634766E-01,0.337437,-0.333010E-01
0.640869E-01,0.340682,2.72316
0.646973E-01,0.343926,0.492021E-01
0.653076E-01,0.347171,-0.478884E-02
0.659180E-01,0.350415,-0.101877E-01
0.665283E-01,0.353660,0.106659
0.671387E-01,0.356904,0.265318
0.677490E-01,0.360149,1.62031
0.683594E-01,0.363394,0.105797
0.689697E-01,0.366638,0.161086
0.695801E-01,0.369883,0.229706E-01
0.701904E-01,0.373127,0.881042E-01
0.708008E-01,0.376372,-0.529096E-02
0.714111E-01,0.379617,-0.140658E-01
0.720215E-01,0.382861,0.236666
0.726318E-01,0.386106,0.130755
0.732422E-01,0.389350,1.22186
0.738525E-01,0.392595,-0.456286E-01
0.744629E-01,0.395840,0.233000
0.750732E-01,0.399084,0.558005E-01
0.756836E-01,0.402329,0.123193
0.762939E-01,0.405573,0.385844
0.769043E-01,0.408818,0.339980E-01
0.775146E-01,0.412062,0.766744
0.781250E-01,0.415307,0.101851
0.787354E-01,0.418552,-0.169598
0.793457E-01,0.421796,-0.106210
0.799561E-01,0.425041,0.130501
0.805664E-01,0.428285,-0.512020E-01
0.811768E-01,0.431530,0.613541E-01
0.817871E-01,0.434775,0.509531
0.823975E-01,0.438019,0.332068E-01
0.830078E-01,0.441264,0.258661
0.836182E-01,0.444508,-0.240160E-01
0.842285E-01,0.447753,0.342773
0.848389E-01,0.450997,0.329280
0.854492E-01,0.454242,0.356364
0.860596E-01,0.457487,0.203780E-01
0.866699E-01,0.460731,0.105788
0.872803E-01,0.463976,0.765623E-01
0.878906E-01,0.467220,0.346721
0.885010E-01,0.470465,0.395325
0.891113E-01,0.473710,0.180445E-01
