Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.609
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,7.7263791542210082E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.400159E-02,-0.299014
0.122070E-02,0.800319E-02,0.149228E-01
0.183105E-02,0.120048E-01,-0.773910E-02
0.244141E-02,0.160064E-01,0.484639
0.305176E-02,0.200080E-01,-0.193769
0.366211E-02,0.240096E-01,0.244127
0.427246E-02,0.280112E-01,0.328250
0.488281E-02,0.320127E-01,-0.190562E-01
0.549316E-02,0.360143E-01,-0.599103E-01
0.610352E-02,0.400159E-01,-0.164602E-01
0.671387E-02,0.440175E-01,0.572467
0.732422E-02,0.480191E-01,0.438103
0.793457E-02,0.520207E-01,-0.214834E-01
0.854492E-02,0.560223E-01,0.362095
0.915527E-02,0.600239E-01,0.111919
0.976562E-02,0.640255E-01,0.473447E-02
0.103760E-01,0.680271E-01,0.306669
0.109863E-01,0.720287E-01,0.149593
0.115967E-01,0.760303E-01,0.121560
0.122070E-01,0.800319E-01,-0.338494E-01
0.128174E-01,0.840335E-01,0.104699
0.134277E-01,0.880351E-01,0.457373
0.140381E-01,0.920366E-01,-0.249679E-01
0.146484E-01,0.960382E-01,0.183827
0.152588E-01,0.100040,0.305518
0.158691E-01,0.104041,0.592797
0.164795E-01,0.108043,-0.592688
0.170898E-01,0.112045,-0.173772
0.177002E-01,0.116046,-0.776006E-01
0.183105E-01,0.120048,1.46006
0.189209E-01,0.124049,0.169696
0.195312E-01,0.128051,0.458842
0.201416E-01,0.132053,0.195074
0.207520E-01,0.136054,1.45611
0.213623E-01,0.140056,-0.400922E-01
0.219727E-01,0.144057,0.478972E-01
0.225830E-01,0.148059,0.852071
0.231934E-01,0.152061,0.360574
0.238037E-01,0.156062,0.641219E-01
0.244141E-01,0.160064,1.54152
0.250244E-01,0.164065,0.855738
0.256348E-01,0.168067,-0.648707E-01
0.262451E-01,0.172069,0.251049E-01
0.268555E-01,0.176070,0.152440
0.274658E-01,0.180072,0.478379
0.280762E-01,0.184073,0.258024
0.286865E-01,0.188075,0.698919
0.292969E-01,0.192076,0.763378E-01
0.299072E-01,0.196078,0.303449
0.305176E-01,0.200080,-0.521356E-02
0.311279E-01,0.204081,0.271015
0.317383E-01,0.208083,1.36690
0.323486E-01,0.212084,0.152440E-01
0.329590E-01,0.216086,0.489078
0.335693E-01,0.220088,0.211150
0.341797E-01,0.224089,1.00439
0.347900E-01,0.228091,0.949472E-01
0.354004E-01,0.232092,0.390521
0.360107E-01,0.236094,0.196183E-01
0.366211E-01,0.240096,0.999182
0.372314E-01,0.244097,-0.234907
0.378418E-01,0.248099,0.203145
0.384521E-01,0.252100,0.446769
0.390625E-01,0.256102,0.460853E-01
0.396729E-01,0.260104,0.735152E-01
0.402832E-01,0.264105,0.224557
0.408936E-01,0.268107,0.507400
0.415039E-01,0.272108,0.210894
0.421143E-01,0.276110,0.257212
0.427246E-01,0.280112,0.755692E-01
0.433350E-01,0.284113,0.314027
0.439453E-01,0.288115,0.694676
0.445557E-01,0.292116,-0.133256E-01
0.451660E-01,0.296118,0.625325
0.457764E-01,0.300119,-0.249749
0.463867E-01,0.304121,1.09778
0.469971E-01,0.308123,0.323312
0.476074E-01,0.312124,-0.735628E-01
0.482178E-01,0.316126,0.405849
0.488281E-01,0.320127,0.168581
0.494385E-01,0.324129,0.294603
0.500488E-01,0.328131,0.197260
0.506592E-01,0.332132,0.198788
0.512695E-01,0.336134,0.157818
0.518799E-01,0.340135,0.497160
0.524902E-01,0.344137,0.654759
0.531006E-01,0.348139,0.781999
0.537109E-01,0.352140,0.191454
0.543213E-01,0.356142,-0.225174
0.549316E-01,0.360143,0.212878E-01
0.555420E-01,0.364145,0.339623
0.561523E-01,0.368147,0.696384
0.567627E-01,0.372148,-0.147919
0.573730E-01,0.376150,0.130476
0.579834E-01,0.380151,0.880155E-01
0.585938E-01,0.384153,-0.682137E-01
0.592041E-01,0.388155,0.602199
0.598145E-01,0.392156,0.503797
0.604248E-01,0.396158,0.616094
0.610352E-01,0.400159,0.495607
0.616455E-01,0.404161,0.416125
0.622559E-01,0.408163,0.547282
0.628662E-01,0.412164,0.776638
0.634766E-01,0.416166,0.649520E-01
0.640869E-01,0.420167,0.178626E-01
0.646973E-01,0.424169,0.460198
0.653076E-01,0.428170,0.818092E-01
0.659180E-01,0.432172,0.424299E-01
0.665283E-01,0.436174,0.478966
0.671387E-01,0.440175,0.260078E-01
0.677490E-01,0.444177,0.597640
0.683594E-01,0.448178,0.205401
0.689697E-01,0.452180,0.711236
0.695801E-01,0.456182,-0.749023E-01
0.701904E-01,0.460183,0.209516
0.708008E-01,0.464185,-0.173926E-01
0.714111E-01,0.468186,0.475556E-01
0.720215E-01,0.472188,0.841737
0.726318E-01,0.476190,-0.112602
0.732422E-01,0.480191,0.251776
0.738525E-01,0.484193,0.134261
0.744629E-01,0.488194,0.320169E-01
0.750732E-01,0.492196,0.534416E-01
0.756836E-01,0.496198,0.162632
0.762939E-01,0.500199,-0.268818
0.769043E-01,0.504201,0.676894E-01
0.775146E-01,0.508202,0.252834
0.781250E-01,0.512204,0.590174E-01
0.787354E-01,0.516206,0.325455E-01
0.793457E-01,0.520207,0.850991
0.799561E-01,0.524209,-0.238871
0.805664E-01,0.528210,0.947352
0.811768E-01,0.532212,0.421918E-01
0.817871E-01,0.536213,0.212598E-01
0.823975E-01,0.540215,-0.124818
0.830078E-01,0.544217,0.520546
0.836182E-01,0.548218,0.209778
0.842285E-01,0.552220,-0.202666E-01
0.848389E-01,0.556221,0.597362E-01
0.854492E-01,0.560223,-0.120954E-01
0.860596E-01,0.564225,0.593168
0.866699E-01,0.568226,0.441823
0.872803E-01,0.572228,0.103445E-01
0.878906E-01,0.576229,0.262021
0.885010E-01,0.580231,-0.385559E-01
0.891113E-01,0.584233,0.232408
0.897217E-01,0.588234,0.188851
0.903320E-01,0.592236,0.314458
0.909424E-01,0.596237,-0.277463
0.915527E-01,0.600239,1.32628
0.921631E-01,0.604241,0.636487
0.927734E-01,0.608242,0.553339
0.933838E-01,0.612244,0.855182E-02
0.939941E-01,0.616245,0.168137
0.946045E-01,0.620247,0.603395
0.952148E-01,0.624249,0.237864
0.958252E-01,0.628250,0.720431E-01
0.964355E-01,0.632252,0.535303
0.970459E-01,0.636253,-0.475435E-01
0.976562E-01,0.640255,0.438124
0.982666E-01,0.644257,0.662911E-01
0.988770E-01,0.648258,0.440493
0.994873E-01,0.652260,0.140499
0.100098,0.656261,0.222619
0.100708,0.660263,0.144008
0.101318,0.664264,0.298331
0.101929,0.668266,-0.313474E-01
0.102539,0.672268,0.935464E-01
0.103149,0.676269,0.448900E-02
0.103760,0.680271,0.476142
0.104370,0.684272,-0.539552E-02
0.104980,0.688274,0.161484
0.105591,0.692276,0.689291E-01
0.106201,0.696277,0.862023E-01
0.106812,0.700279,0.211761
0.107422,0.704280,-0.978433E-01
0.108032,0.708282,0.393000
0.108643,0.712284,0.193146
0.109253,0.716285,0.660351
0.109863,0.720287,0.829929
0.110474,0.724288,0.156482
0.111084,0.728290,0.141410
0.111694,0.732292,0.237347E-01
0.112305,0.736293,1.42579
0.112915,0.740295,-0.308614E-01
0.113525,0.744296,0.268253
0.114136,0.748298,0.307946
0.114746,0.752300,0.356329E-01
0.115356,0.756301,0.508042
0.115967,0.760303,-0.136894
0.116577,0.764304,0.383271
0.117188,0.768306,0.800899E-01
0.117798,0.772307,0.148235
0.118408,0.776309,0.151643
0.119019,0.780311,0.257525
0.119629,0.784312,-0.172692
0.120239,0.788314,0.140480
0.120850,0.792315,-0.154342E-02
0.121460,0.796317,0.709935E-01
0.122070,0.800319,0.869726E-01
0.122681,0.804320,0.503632
0.123291,0.808322,0.365700E-02
0.123901,0.812323,0.212380
0.124512,0.816325,0.248854
0.125122,0.820327,-0.564106E-02
0.125732,0.824328,0.411078E-01
0.126343,0.828330,0.115797
0.126953,0.832331,-0.184277
0.127563,0.836333,0.236495
0.128174,0.840335,0.113024
0.128784,0.844336,0.256203E-01
0.129395,0.848338,0.758687E-01
0.130005,0.852339,0.289483E-01
0.130615,0.856341,0.276001
0.131226,0.860343,0.172961
0.131836,0.864344,0.102305
0.132446,0.868346,0.746984
0.133057,0.872347,0.742708
0.133667,0.876349,0.592626E-01
0.134277,0.880351,0.619531E-01
0.134888,0.884352,1.32485
0.135498,0.888354,0.303524
0.136108,0.892355,0.538514
0.136719,0.896357,0.636339E-01
0.137329,0.900358,-0.397263E-01
0.137939,0.904360,0.749864
0.138550,0.908362,0.334030
0.139160,0.912363,0.202949
0.139771,0.916365,0.478055E-01
0.140381,0.920366,-0.463845E-01
0.140991,0.924368,0.469545
0.141602,0.928370,-0.190886
0.142212,0.932371,0.167592
0.142822,0.936373,0.192995
0.143433,0.940374,0.893186E-01
0.144043,0.944376,0.145807
0.144653,0.948378,0.815382E-01
0.145264,0.952379,0.561056
0.145874,0.956381,0.419307
0.146484,0.960382,0.156593E-01
0.147095,0.964384,-0.121629
0.147705,0.968386,0.109933
0.148315,0.972387,0.134122
0.148926,0.976389,0.416883
0.149536,0.980390,0.408997
0.150146,0.984392,0.278611E-01
0.150757,0.988394,0.140188E-01
0.151367,0.992395,0.604583
0.151978,0.996397,-0.238100E-01
0.152588,1.00040,0.466805
0.153198,1.00440,0.114139
0.153809,1.00840,1.17428
0.154419,1.01240,-0.202340E-01
0.155029,1.01640,-0.287843
0.155640,1.02041,0.368929
0.156250,1.02441,0.107224
0.156860,1.02841,0.359701
0.157471,1.03241,0.380894
0.158081,1.03641,0.277815
0.158691,1.04041,0.278683
0.159302,1.04442,-0.153831
0.159912,1.04842,-0.678481E-01
0.160522,1.05242,0.445099
0.161133,1.05642,-0.196581E-01
0.161743,1.06042,0.962202E-02
0.162354,1.06442,0.380881
0.162964,1.06843,0.155875
0.163574,1.07243,0.775287E-01
0.164185,1.07643,0.650302
0.164795,1.08043,-0.141725
0.165405,1.08443,0.339636
0.166016,1.08843,0.489282
0.166626,1.09243,0.382468E-01
0.167236,1.09644,0.464625
0.167847,1.10044,-0.520519E-01
0.168457,1.10444,0.355872
0.169067,1.10844,0.564746E-01
0.169678,1.11244,1.73835
0.170288,1.11644,0.716185E-01
0.170898,1.12045,0.403421
0.171509,1.12445,-0.100203
0.172119,1.12845,0.585069
0.172729,1.13245,-0.126511
0.173340,1.13645,0.553598E-01
0.173950,1.14045,0.892425E-01
0.174561,1.14446,0.264585E-01
0.175171,1.14846,0.368740E-01
0.175781,1.15246,0.265507
0.176392,1.15646,0.251345
0.177002,1.16046,0.441782E-01
0.177612,1.16446,0.317989
0.178223,1.16847,-0.232437E-02
0.178833,1.17247,0.536021
0.179443,1.17647,-0.133237
0.180054,1.18047,0.342962
0.180664,1.18447,0.628147E-01
0.181274,1.18847,0.227552
0.181885,1.19247,-0.159065
0.182495,1.19648,-0.413441E-01
0.183105,1.20048,-0.900657E-01
0.183716,1.20448,0.292179
0.184326,1.20848,0.489206
0.184937,1.21248,0.104735
0.185547,1.21648,-0.120287
0.186157,1.22049,0.999435
0.186768,1.22449,-0.909844E-02
0.187378,1.22849,0.496028
0.187988,1.23249,0.291163
0.188599,1.23649,0.328214
0.189209,1.24049,0.226840
0.189819,1.24450,0.728568
0.190430,1.24850,0.573658
0.191040,1.25250,0.846792E-01
0.191650,1.25650,-0.515727E-01
0.192261,1.26050,0.145252
0.192871,1.26450,0.125609
0.193481,1.26851,-0.851214E-01
0.194092,1.27251,0.655350E-01
0.194702,1.27651,-0.525464E-01
0.195312,1.28051,0.258927
0.195923,1.28451,0.176309
0.196533,1.28851,-0.235667E-01
0.197144,1.29251,0.136116
0.197754,1.29652,-0.886663E-01
0.198364,1.30052,0.731467
0.198975,1.30452,-0.223353E-03
0.199585,1.30852,0.257369
0.200195,1.31252,0.493362E-02
0.200806,1.31652,-0.218715E-01
0.201416,1.32053,-0.117278
0.202026,1.32453,0.428557E-01
0.202637,1.32853,0.666865E-01
0.203247,1.33253,0.280329
0.203857,1.33653,0.248714E-02
0.204468,1.34053,-0.602091E-01
0.205078,1.34454,-0.171222
0.205688,1.34854,0.161355E-01
0.206299,1.35254,0.503346
0.206909,1.35654,0.870304E-01
0.207520,1.36054,0.152596
0.208130,1.36454,0.119815
0.208740,1.36854,0.271372E-01
0.209351,1.37255,-0.333405E-01
0.209961,1.37655,0.202191
0.210571,1.38055,0.492543E-02
0.211182,1.38455,1.26654
0.211792,1.38855,-0.125464
0.212402,1.39255,0.262951E-01
0.213013,1.39656,0.269173
0.213623,1.40056,-0.220625E-01
0.214233,1.40456,0.252882
0.214844,1.40856,0.161538
0.215454,1.41256,0.411789
0.216064,1.41656,0.746612E-01
0.216675,1.42057,0.222374E-01
0.217285,1.42457,0.730355E-01
0.217896,1.42857,0.482199E-01
0.218506,1.43257,0.884125E-01
0.219116,1.43657,0.633058E-01
0.219727,1.44057,-0.142140
0.220337,1.44458,0.165707
0.220947,1.44858,0.450099
0.221558,1.45258,0.493841
0.222168,1.45658,0.973990
0.222778,1.46058,-0.811631E-01
0.223389,1.46458,0.796298E-01
0.223999,1.46858,0.880809
0.224609,1.47259,0.766027E-02
0.225220,1.47659,-0.204089
0.225830,1.48059,0.531599
0.226440,1.48459,0.161664
0.227051,1.48859,-0.317475E-01
0.227661,1.49259,0.205068
0.228271,1.49660,0.251359
0.228882,1.50060,0.423157
0.229492,1.50460,0.273028
0.230103,1.50860,0.334160E-01
0.230713,1.51260,-0.865790E-02
0.231323,1.51660,0.100661E-02
0.231934,1.52061,0.168570
0.232544,1.52461,0.233710E-01
0.233154,1.52861,0.471519E-01
0.233765,1.53261,-0.233305E-01
0.234375,1.53661,0.123322
0.234985,1.54061,0.962348E-01
0.235596,1.54461,0.477237
0.236206,1.54862,0.485010E-01
0.236816,1.55262,0.339490
0.237427,1.55662,0.190600
0.238037,1.56062,0.902536E-01
0.238647,1.56462,-0.619624E-02
0.239258,1.56862,0.152419E-01
0.239868,1.57263,0.925568
0.240479,1.57663,0.389422
0.241089,1.58063,0.251051
0.241699,1.58463,-0.128657
0.242310,1.58863,0.960390
0.242920,1.59263,0.136182
0.243530,1.59664,-0.204243E-01
0.244141,1.60064,0.673929
0.244751,1.60464,0.485333
0.245361,1.60864,-0.655676E-01
0.245972,1.61264,-0.176835
0.246582,1.61664,-0.196596
0.247192,1.62065,0.535137E-01
0.247803,1.62465,0.482504
0.248413,1.62865,0.225165
0.249023,1.63265,0.152816
0.249634,1.63665,0.109724
0.250244,1.64065,0.357882
0.250854,1.64465,-0.809245E-02
0.251465,1.64866,-0.416914E-02
0.252075,1.65266,0.665212
0.252686,1.65666,0.194342
0.253296,1.66066,0.109445
0.253906,1.66466,-0.658187E-01
0.254517,1.66866,0.452579
0.255127,1.67267,0.445332
0.255737,1.67667,0.777596
0.256348,1.68067,0.471861
0.256958,1.68467,0.494146
0.257568,1.68867,0.184145
0.258179,1.69267,-0.829177E-02
0.258789,1.69668,0.316811
0.259399,1.70068,0.494080
0.260010,1.70468,0.521428E-02
0.260620,1.70868,0.481281
0.261230,1.71268,0.182822
0.261841,1.71668,-0.510888E-01
0.262451,1.72069,0.480250E-02
0.263062,1.72469,0.585076E-01
0.263672,1.72869,-0.114988
0.264282,1.73269,-0.112869
0.264893,1.73669,0.434661E-01
0.265503,1.74069,0.922054
0.266113,1.74469,0.172882
0.266724,1.74870,0.163163
0.267334,1.75270,0.557094E-01
0.267944,1.75670,0.221211
0.268555,1.76070,-0.235589E-02
0.269165,1.76470,0.229287
0.269775,1.76870,0.364063
0.270386,1.77271,0.189447
0.270996,1.77671,0.683434E-01
0.271606,1.78071,-0.132762
0.272217,1.78471,1.42187
0.272827,1.78871,-0.330693
0.273438,1.79271,0.677923
0.274048,1.79672,0.431582
0.274658,1.80072,0.138964
0.275269,1.80472,-0.260037
0.275879,1.80872,-0.699930E-01
0.276489,1.81272,0.399670E-01
0.277100,1.81672,0.409282
0.277710,1.82072,1.39755
