Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.462
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,6.5041635263985110E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.527425E-02,0.542286
0.122070E-02,0.105485E-01,0.536874
0.183105E-02,0.158227E-01,0.106720
0.244141E-02,0.210970E-01,0.114699
0.305176E-02,0.263712E-01,0.190911
0.366211E-02,0.316455E-01,0.266936
0.427246E-02,0.369197E-01,-0.107973
0.488281E-02,0.421940E-01,-0.529576E-01
0.549316E-02,0.474682E-01,-0.245853E-01
0.610352E-02,0.527425E-01,0.176540E-01
0.671387E-02,0.580167E-01,-0.162142
0.732422E-02,0.632910E-01,0.483043E-01
0.793457E-02,0.685652E-01,0.541328E-01
0.854492E-02,0.738395E-01,0.199300
0.915527E-02,0.791137E-01,0.174086
0.976562E-02,0.843880E-01,-0.671065E-01
0.103760E-01,0.896622E-01,-0.302341E-01
0.109863E-01,0.949365E-01,0.167546
0.115967E-01,0.100211,-0.467517E-01
0.122070E-01,0.105485,0.227310E-01
0.128174E-01,0.110759,0.281288E-01
0.134277E-01,0.116033,0.412179E-01
0.140381E-01,0.121308,0.321601E-01
0.146484E-01,0.126582,-0.265246E-01
0.152588E-01,0.131856,-0.182626E-01
0.158691E-01,0.137130,0.138437E-01
0.164795E-01,0.142405,-0.584665E-01
0.170898E-01,0.147679,0.306649E-01
0.177002E-01,0.152953,0.684023E-01
0.183105E-01,0.158227,0.286150E-01
0.189209E-01,0.163502,0.435836E-01
0.195312E-01,0.168776,-0.303401E-02
0.201416E-01,0.174050,-0.851735E-01
0.207520E-01,0.179324,0.319707E-01
0.213623E-01,0.184599,0.242206E-01
0.219727E-01,0.189873,0.159840
0.225830E-01,0.195147,0.152257E-01
0.231934E-01,0.200421,0.684887E-01
0.238037E-01,0.205696,0.801032E-02
0.244141E-01,0.210970,-0.113931
0.250244E-01,0.216244,0.126248E-01
0.256348E-01,0.221518,-0.339423E-01
0.262451E-01,0.226793,0.192468
0.268555E-01,0.232067,0.202184
0.274658E-01,0.237341,-0.747818E-02
0.280762E-01,0.242615,-0.275737
0.286865E-01,0.247890,0.113078
0.292969E-01,0.253164,0.151949E-01
0.299072E-01,0.258438,-0.198347E-01
0.305176E-01,0.263712,-0.277825E-01
0.311279E-01,0.268987,0.300711E-01
0.317383E-01,0.274261,-0.423827E-01
0.323486E-01,0.279535,-0.104359
0.329590E-01,0.284809,-0.300399E-01
0.335693E-01,0.290084,0.203547E-01
0.341797E-01,0.295358,0.661732E-01
0.347900E-01,0.300632,-0.681599E-01
0.354004E-01,0.305906,-0.134386E-01
0.360107E-01,0.311181,0.134798
0.366211E-01,0.316455,0.335734E-01
0.372314E-01,0.321729,0.280316E-01
0.378418E-01,0.327003,0.247019E-01
0.384521E-01,0.332278,0.149141
0.390625E-01,0.337552,-0.279531E-01
0.396729E-01,0.342826,-0.265948E-01
0.402832E-01,0.348100,0.796132E-01
0.408936E-01,0.353375,-0.857696E-01
0.415039E-01,0.358649,0.176680E-01
0.421143E-01,0.363923,0.764730E-01
0.427246E-01,0.369197,0.111166
