Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.465
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-3.2476392220055832E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.523224E-02,1.78898
0.122070E-02,0.104645E-01,-0.136351E-01
0.183105E-02,0.156967E-01,-1.17166
0.244141E-02,0.209290E-01,2.45971
0.305176E-02,0.261612E-01,0.842485
0.366211E-02,0.313935E-01,0.394243
0.427246E-02,0.366257E-01,-3.78598
0.488281E-02,0.418579E-01,-0.354112
0.549316E-02,0.470902E-01,-0.616933
0.610352E-02,0.523224E-01,0.138005
0.671387E-02,0.575547E-01,1.81733
0.732422E-02,0.627869E-01,-0.180590E-01
0.793457E-02,0.680191E-01,-1.66663
0.854492E-02,0.732514E-01,-0.770844
0.915527E-02,0.784836E-01,2.44453
0.976562E-02,0.837159E-01,0.400385E-01
0.103760E-01,0.889481E-01,1.12684
0.109863E-01,0.941804E-01,1.31835
0.115967E-01,0.994126E-01,-0.324035
0.122070E-01,0.104645,-0.418222
0.128174E-01,0.109877,-1.56116
0.134277E-01,0.115109,0.494606
0.140381E-01,0.120342,-0.845744
0.146484E-01,0.125574,0.225192
0.152588E-01,0.130806,-1.68069
0.158691E-01,0.136038,0.557520
0.164795E-01,0.141271,0.751028
0.170898E-01,0.146503,-0.532662
0.177002E-01,0.151735,0.133627
0.183105E-01,0.156967,-0.427060
0.189209E-01,0.162200,1.31549
0.195312E-01,0.167432,-0.634068
0.201416E-01,0.172664,-1.23869
0.207520E-01,0.177896,-0.524378E-01
0.213623E-01,0.183128,-0.915637
0.219727E-01,0.188361,-0.289290
0.225830E-01,0.193593,-0.676856
0.231934E-01,0.198825,0.208778
0.238037E-01,0.204057,-0.386441
0.244141E-01,0.209290,-0.101532
0.250244E-01,0.214522,0.618325E-01
0.256348E-01,0.219754,0.624341
0.262451E-01,0.224986,0.609622
0.268555E-01,0.230219,-0.374373
0.274658E-01,0.235451,0.834643
0.280762E-01,0.240683,-1.17774
0.286865E-01,0.245915,-0.252076
0.292969E-01,0.251148,-0.127108
0.299072E-01,0.256380,0.443762E-01
0.305176E-01,0.261612,-0.692593E-01
0.311279E-01,0.266844,0.359319
0.317383E-01,0.272077,0.198024
0.323486E-01,0.277309,-2.05251
0.329590E-01,0.282541,-6.17709
0.335693E-01,0.287773,-0.545176
0.341797E-01,0.293006,0.401000
0.347900E-01,0.298238,0.641996
0.354004E-01,0.303470,-0.378498
0.360107E-01,0.308702,-0.290433
0.366211E-01,0.313935,0.296961
0.372314E-01,0.319167,0.973428
0.378418E-01,0.324399,-1.17518
0.384521E-01,0.329631,0.376423
0.390625E-01,0.334863,0.580098
0.396729E-01,0.340096,-0.252803
0.402832E-01,0.345328,0.425997
0.408936E-01,0.350560,0.111704
0.415039E-01,0.355792,0.584302E-01
0.421143E-01,0.361025,0.642859
0.427246E-01,0.366257,-1.00129
0.433350E-01,0.371489,-0.367501E-01
0.439453E-01,0.376721,-0.318075E-01
0.445557E-01,0.381954,0.475746
0.451660E-01,0.387186,-0.162912
0.457764E-01,0.392418,0.732005E-02
0.463867E-01,0.397650,-0.128101
0.469971E-01,0.402883,-1.01164
0.476074E-01,0.408115,-1.74316
0.482178E-01,0.413347,0.423254
0.488281E-01,0.418579,-0.805048
0.494385E-01,0.423812,-0.445654
0.500488E-01,0.429044,0.847162
0.506592E-01,0.434276,-0.360869
0.512695E-01,0.439508,-1.23390
0.518799E-01,0.444741,-0.233449
0.524902E-01,0.449973,-0.975037
