Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.663
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.2185107917106733E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.367087E-02,0.743405E-01
0.122070E-02,0.734174E-02,0.164642E-01
0.183105E-02,0.110126E-01,-0.177147
0.244141E-02,0.146835E-01,0.407225E-01
0.305176E-02,0.183544E-01,0.413273
0.366211E-02,0.220252E-01,-0.182273E-01
0.427246E-02,0.256961E-01,-0.166177
0.488281E-02,0.293670E-01,-0.505790
0.549316E-02,0.330378E-01,-0.482692
0.610352E-02,0.367087E-01,0.132376
0.671387E-02,0.403796E-01,-0.426764
0.732422E-02,0.440504E-01,0.201860
0.793457E-02,0.477213E-01,-0.429220
0.854492E-02,0.513922E-01,-0.202814E-01
0.915527E-02,0.550631E-01,-0.166641
0.976562E-02,0.587339E-01,-0.688470E-01
0.103760E-01,0.624048E-01,0.347793
0.109863E-01,0.660757E-01,-0.133593
0.115967E-01,0.697465E-01,0.305866
0.122070E-01,0.734174E-01,0.906883E-01
0.128174E-01,0.770883E-01,-0.483251E-01
0.134277E-01,0.807592E-01,-0.121546E-01
0.140381E-01,0.844300E-01,-0.945640E-01
0.146484E-01,0.881009E-01,-0.163346
0.152588E-01,0.917718E-01,0.252852
0.158691E-01,0.954426E-01,-0.393697E-01
0.164795E-01,0.991135E-01,0.125395
0.170898E-01,0.102784,0.215146
0.177002E-01,0.106455,-0.215166
0.183105E-01,0.110126,0.214365
0.189209E-01,0.113797,0.418332
0.195312E-01,0.117468,0.414849
0.201416E-01,0.121139,0.431299
0.207520E-01,0.124810,0.189000
0.213623E-01,0.128480,-0.590532E-01
0.219727E-01,0.132151,0.175486
0.225830E-01,0.135822,0.528283
0.231934E-01,0.139493,0.452877
0.238037E-01,0.143164,-0.736297E-01
0.244141E-01,0.146835,0.852371E-01
0.250244E-01,0.150506,-0.413866E-01
0.256348E-01,0.154177,0.654564
0.262451E-01,0.157847,0.525008
0.268555E-01,0.161518,0.436978
0.274658E-01,0.165189,0.142161
0.280762E-01,0.168860,0.555811E-01
0.286865E-01,0.172531,0.238300
0.292969E-01,0.176202,0.349804
0.299072E-01,0.179873,0.184518E-01
0.305176E-01,0.183544,0.351559
0.311279E-01,0.187214,0.245743
0.317383E-01,0.190885,0.693521E-01
0.323486E-01,0.194556,0.290931
0.329590E-01,0.198227,0.878042
0.335693E-01,0.201898,0.161685
0.341797E-01,0.205569,0.644952
0.347900E-01,0.209240,0.107993
0.354004E-01,0.212911,-0.226997
0.360107E-01,0.216581,0.960689E-01
0.366211E-01,0.220252,0.647280
0.372314E-01,0.223923,-0.128625
0.378418E-01,0.227594,-0.466478
0.384521E-01,0.231265,-0.467494E-01
0.390625E-01,0.234936,0.283115
0.396729E-01,0.238607,-0.761088E-01
0.402832E-01,0.242277,0.102239
0.408936E-01,0.245948,0.818776E-01
0.415039E-01,0.249619,0.257237
0.421143E-01,0.253290,0.102158
0.427246E-01,0.256961,0.198408E-01
0.433350E-01,0.260632,0.310893
0.439453E-01,0.264303,0.336548
0.445557E-01,0.267974,0.672820
0.451660E-01,0.271644,0.166963
0.457764E-01,0.275315,-0.258615
0.463867E-01,0.278986,-0.957266E-02
0.469971E-01,0.282657,0.159703
0.476074E-01,0.286328,-0.109752
0.482178E-01,0.289999,0.168967
0.488281E-01,0.293670,-0.229433E-01
0.494385E-01,0.297341,-0.971683E-01
0.500488E-01,0.301011,0.443323
0.506592E-01,0.304682,-0.250591
0.512695E-01,0.308353,-0.509042E-01
0.518799E-01,0.312024,-0.499506
0.524902E-01,0.315695,-0.522081
0.531006E-01,0.319366,1.94566
0.537109E-01,0.323037,0.127224
0.543213E-01,0.326707,0.843091
0.549316E-01,0.330378,0.902923
0.555420E-01,0.334049,-0.133326
0.561523E-01,0.337720,0.964984
0.567627E-01,0.341391,0.125913
0.573730E-01,0.345062,1.30672
0.579834E-01,0.348733,0.907142
0.585938E-01,0.352404,0.354462
0.592041E-01,0.356074,-0.441042
0.598145E-01,0.359745,0.292283E-01
0.604248E-01,0.363416,0.518444
0.610352E-01,0.367087,-0.197789E-01
0.616455E-01,0.370758,0.593339
0.622559E-01,0.374429,0.156068
0.628662E-01,0.378100,0.190263
0.634766E-01,0.381771,-0.384051
0.640869E-01,0.385441,1.46229
0.646973E-01,0.389112,0.930174
0.653076E-01,0.392783,-0.416268E-02
0.659180E-01,0.396454,-0.765498E-01
0.665283E-01,0.400125,-0.482026E-01
0.671387E-01,0.403796,-0.288073
0.677490E-01,0.407467,0.695569E-01
0.683594E-01,0.411138,-0.375109
0.689697E-01,0.414808,-0.148938
0.695801E-01,0.418479,-0.133376
0.701904E-01,0.422150,0.421256
0.708008E-01,0.425821,0.609198E-01
0.714111E-01,0.429492,0.281786
0.720215E-01,0.433163,-0.208658E-01
0.726318E-01,0.436834,1.21131
0.732422E-01,0.440504,-0.395029E-01
0.738525E-01,0.444175,0.199797
0.744629E-01,0.447846,1.17992
0.750732E-01,0.451517,0.711456
0.756836E-01,0.455188,-0.355008
0.762939E-01,0.458859,1.60076
0.769043E-01,0.462530,-0.839935E-01
0.775146E-01,0.466201,0.111965
0.781250E-01,0.469871,1.78102
0.787354E-01,0.473542,0.999330
0.793457E-01,0.477213,-0.605831E-02
0.799561E-01,0.480884,-0.455671E-01
0.805664E-01,0.484555,-0.461131E-01
0.811768E-01,0.488226,0.549521E-01
0.817871E-01,0.491897,0.159321
0.823975E-01,0.495568,-0.429443
0.830078E-01,0.499238,0.274097
0.836182E-01,0.502909,-0.289797E-01
0.842285E-01,0.506580,-0.788201E-01
0.848389E-01,0.510251,1.37194
0.854492E-01,0.513922,0.984219E-01
0.860596E-01,0.517593,0.597929
0.866699E-01,0.521264,0.889054
0.872803E-01,0.524935,0.126230
0.878906E-01,0.528605,0.442269
0.885010E-01,0.532276,1.52751
0.891113E-01,0.535947,0.203718
0.897217E-01,0.539618,0.362614
0.903320E-01,0.543289,0.145891
0.909424E-01,0.546960,0.408483
0.915527E-01,0.550631,0.216494
0.921631E-01,0.554301,0.292584
0.927734E-01,0.557972,1.24724
0.933838E-01,0.561643,-0.579958
0.939941E-01,0.565314,0.304362
0.946045E-01,0.568985,0.661036
0.952148E-01,0.572656,0.503233
0.958252E-01,0.576327,0.336241
0.964355E-01,0.579998,0.321672
0.970459E-01,0.583668,-0.417772
0.976562E-01,0.587339,0.392166
0.982666E-01,0.591010,0.166133
0.988770E-01,0.594681,0.676685
0.994873E-01,0.598352,-0.944234E-02
0.100098,0.602023,0.852331E-01
0.100708,0.605694,0.824716
0.101318,0.609365,0.109249
0.101929,0.613035,0.334043
0.102539,0.616706,0.526470E-01
0.103149,0.620377,1.16896
0.103760,0.624048,0.375003
0.104370,0.627719,-0.252689
0.104980,0.631390,-0.145906E-02
0.105591,0.635061,0.191231E-01
0.106201,0.638732,0.268127
0.106812,0.642402,0.801572
0.107422,0.646073,0.457832
0.108032,0.649744,0.231944
0.108643,0.653415,0.488531
0.109253,0.657086,0.508811E-02
0.109863,0.660757,0.140656
0.110474,0.664428,1.08446
0.111084,0.668098,-0.482162E-01
0.111694,0.671769,0.135933
0.112305,0.675440,0.622422
0.112915,0.679111,0.766009E-01
0.113525,0.682782,-0.145614
0.114136,0.686453,-0.249429
0.114746,0.690124,0.115113
0.115356,0.693795,0.214488
0.115967,0.697465,-0.340638
0.116577,0.701136,0.344500
0.117188,0.704807,0.130418
0.117798,0.708478,1.86568
0.118408,0.712149,0.430920
0.119019,0.715820,-0.174007
0.119629,0.719491,0.203402E-01
0.120239,0.723162,-0.603896E-01
0.120850,0.726832,-0.495659
0.121460,0.730503,0.260922E-01
0.122070,0.734174,0.499527
0.122681,0.737845,0.913554
0.123291,0.741516,0.576599
0.123901,0.745187,-0.252794
0.124512,0.748858,0.388592
0.125122,0.752529,0.343167
0.125732,0.756199,-0.403260E-01
0.126343,0.759870,-0.101794
0.126953,0.763541,0.109203
0.127563,0.767212,0.737854E-01
0.128174,0.770883,-0.454123
0.128784,0.774554,0.165828
0.129395,0.778225,-0.406349
0.130005,0.781895,0.375778E-01
0.130615,0.785566,0.625515
0.131226,0.789237,0.139045E-01
0.131836,0.792908,-0.115259
0.132446,0.796579,1.33839
0.133057,0.800250,0.444954E-01
0.133667,0.803921,-0.252746
0.134277,0.807592,-0.260023
0.134888,0.811262,0.139657
0.135498,0.814933,0.750722E-01
0.136108,0.818604,0.527262E-01
0.136719,0.822275,1.23734
0.137329,0.825946,-0.441438E-01
0.137939,0.829617,0.412986
0.138550,0.833288,0.259728
0.139160,0.836959,-0.122911
0.139771,0.840629,-0.236019E-01
0.140381,0.844300,-0.142003
0.140991,0.847971,0.313577
0.141602,0.851642,0.765662
0.142212,0.855313,0.197050
0.142822,0.858984,0.204220
0.143433,0.862655,-0.107382
0.144043,0.866325,-0.491218
0.144653,0.869996,0.339612
0.145264,0.873667,-0.168991
0.145874,0.877338,-0.101350
0.146484,0.881009,0.802749E-01
0.147095,0.884680,0.937119E-01
0.147705,0.888351,0.437684E-01
0.148315,0.892022,0.251010
0.148926,0.895692,-0.447234
0.149536,0.899363,-0.129757
0.150146,0.903034,0.995952
0.150757,0.906705,0.580713E-01
0.151367,0.910376,0.193755
0.151978,0.914047,0.567704
0.152588,0.917718,0.824175E-01
0.153198,0.921389,0.997256E-02
0.153809,0.925059,0.252090
0.154419,0.928730,0.777336
0.155029,0.932401,0.168908E-01
0.155640,0.936072,0.420114E-01
0.156250,0.939743,0.573722E-01
0.156860,0.943414,0.519659
0.157471,0.947085,0.388624E-01
0.158081,0.950756,0.732635
0.158691,0.954426,0.727340E-01
0.159302,0.958097,1.20323
0.159912,0.961768,0.181816
0.160522,0.965439,0.670604E-01
0.161133,0.969110,1.65640
0.161743,0.972781,0.256482
0.162354,0.976452,0.117837
0.162964,0.980122,-0.156441
0.163574,0.983793,0.313860E-01
0.164185,0.987464,-0.113939
0.164795,0.991135,0.449359E-01
0.165405,0.994806,-0.118715
0.166016,0.998477,1.57057
0.166626,1.00215,0.465368
0.167236,1.00582,0.290391
0.167847,1.00949,1.00646
0.168457,1.01316,0.138049
0.169067,1.01683,-0.812416E-01
0.169678,1.02050,0.700766E-01
0.170288,1.02417,-0.153194
0.170898,1.02784,0.351785
0.171509,1.03151,0.237476
0.172119,1.03519,0.231609
0.172729,1.03886,-0.789220E-01
0.173340,1.04253,0.242018
0.173950,1.04620,-0.310702
0.174561,1.04987,0.562329
0.175171,1.05354,0.280816
0.175781,1.05721,0.315945
0.176392,1.06088,0.138339
0.177002,1.06455,-0.430731
0.177612,1.06822,0.628613E-01
0.178223,1.07189,0.328451
0.178833,1.07557,0.262134
0.179443,1.07924,0.199737
0.180054,1.08291,0.469057
0.180664,1.08658,-0.493325E-01
0.181274,1.09025,-0.724706
0.181885,1.09392,-0.174818
0.182495,1.09759,0.394387
0.183105,1.10126,-0.494724
0.183716,1.10493,1.07777
0.184326,1.10860,-0.148494
0.184937,1.11227,-0.186670
0.185547,1.11594,0.497238
0.186157,1.11962,1.57547
0.186768,1.12329,-0.503661
0.187378,1.12696,0.950227E-01
0.187988,1.13063,-0.280762
0.188599,1.13430,0.498372
0.189209,1.13797,0.246226
0.189819,1.14164,0.980890
0.190430,1.14531,0.349189
0.191040,1.14898,0.972154E-01
0.191650,1.15265,0.120214
0.192261,1.15632,0.365732E-01
0.192871,1.16000,-0.370654E-01
0.193481,1.16367,-0.115769E-02
0.194092,1.16734,0.359566
0.194702,1.17101,0.534101E-01
0.195312,1.17468,0.502695
0.195923,1.17835,0.145666
0.196533,1.18202,0.240622
0.197144,1.18569,0.554951
0.197754,1.18936,1.04518
0.198364,1.19303,0.626372E-01
0.198975,1.19670,0.877321
0.199585,1.20037,1.19597
0.200195,1.20405,-0.404666E-01
0.200806,1.20772,0.208611
0.201416,1.21139,0.523542E-01
0.202026,1.21506,1.01015
0.202637,1.21873,-0.404788E-01
0.203247,1.22240,0.121187E-01
0.203857,1.22607,0.217825
0.204468,1.22974,-0.571294E-02
0.205078,1.23341,-0.478894
0.205688,1.23708,0.250252
0.206299,1.24075,1.01514
0.206909,1.24443,0.649242E-01
0.207520,1.24810,0.660600
0.208130,1.25177,-0.482256E-01
0.208740,1.25544,-0.539443
0.209351,1.25911,0.188648
0.209961,1.26278,-0.278238
0.210571,1.26645,0.113956
0.211182,1.27012,0.183621
0.211792,1.27379,0.350412
0.212402,1.27746,0.257678
0.213013,1.28113,0.107200
0.213623,1.28480,0.468118
0.214233,1.28848,0.688810E-01
0.214844,1.29215,0.180618
0.215454,1.29582,-0.624378E-01
0.216064,1.29949,0.115790
0.216675,1.30316,0.174503
0.217285,1.30683,0.125263
0.217896,1.31050,-0.356010
0.218506,1.31417,0.182839
0.219116,1.31784,1.00264
0.219727,1.32151,0.312208
0.220337,1.32518,0.677834
0.220947,1.32886,-0.174168
0.221558,1.33253,0.195821
0.222168,1.33620,0.169189
0.222778,1.33987,0.596167E-01
0.223389,1.34354,1.13363
0.223999,1.34721,-0.133630
0.224609,1.35088,0.431102E-01
0.225220,1.35455,0.212719E-01
0.225830,1.35822,-0.408572E-01
0.226440,1.36189,-0.195241
0.227051,1.36556,0.359830E-01
0.227661,1.36923,0.417681
0.228271,1.37291,0.638502
0.228882,1.37658,-0.104972
0.229492,1.38025,0.901388
0.230103,1.38392,-0.396743E-01
0.230713,1.38759,-0.884165E-01
0.231323,1.39126,0.509648
0.231934,1.39493,-0.256656
0.232544,1.39860,0.155579
0.233154,1.40227,-0.330118E-01
0.233765,1.40594,0.243646
0.234375,1.40961,0.521227E-01
0.234985,1.41329,0.752302E-02
0.235596,1.41696,0.148923
0.236206,1.42063,-0.674776E-01
0.236816,1.42430,-0.742617E-01
0.237427,1.42797,0.332931E-01
0.238037,1.43164,0.543472E-01
0.238647,1.43531,-0.286969
0.239258,1.43898,0.207465
0.239868,1.44265,-0.375626
0.240479,1.44632,0.473757
0.241089,1.44999,-0.202122E-01
0.241699,1.45366,-0.692951E-01
0.242310,1.45734,-0.112125
0.242920,1.46101,-0.178673E-01
0.243530,1.46468,0.481674
0.244141,1.46835,0.374894E-01
0.244751,1.47202,0.221925
0.245361,1.47569,0.708915E-01
0.245972,1.47936,0.251567
0.246582,1.48303,0.200631
0.247192,1.48670,-0.858151E-01
0.247803,1.49037,0.542089
0.248413,1.49404,0.597383
0.249023,1.49772,-0.420483E-01
0.249634,1.50139,0.336526
0.250244,1.50506,0.849727
0.250854,1.50873,0.664667
0.251465,1.51240,0.885649
0.252075,1.51607,-0.165254
0.252686,1.51974,0.151736
0.253296,1.52341,1.77611
0.253906,1.52708,-0.893920E-02
0.254517,1.53075,0.426457
0.255127,1.53442,0.724112
0.255737,1.53809,0.375143
0.256348,1.54177,0.171275
0.256958,1.54544,0.125818
0.257568,1.54911,0.149286
0.258179,1.55278,0.245515
0.258789,1.55645,-0.387097
0.259399,1.56012,0.676001E-01
0.260010,1.56379,0.176470
0.260620,1.56746,-0.201300
0.261230,1.57113,-0.941626E-02
0.261841,1.57480,-0.807428E-01
0.262451,1.57847,0.429515E-01
0.263062,1.58215,0.597124E-01
0.263672,1.58582,0.470390
