Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.237
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,8.8469544700298000E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.102783E-01,-0.286609
0.122070E-02,0.205567E-01,-0.515413E-01
0.183105E-02,0.308350E-01,0.554696
0.244141E-02,0.411133E-01,-0.477761E-01
0.305176E-02,0.513917E-01,0.343249
0.366211E-02,0.616700E-01,0.130003E-01
0.427246E-02,0.719483E-01,0.809237E-01
0.488281E-02,0.822267E-01,-0.618234E-01
0.549316E-02,0.925050E-01,0.527169
0.610352E-02,0.102783,0.233185
0.671387E-02,0.113062,0.228240
0.732422E-02,0.123340,0.856968E-02
0.793457E-02,0.133618,0.930061
0.854492E-02,0.143897,0.302341
0.915527E-02,0.154175,0.269787
0.976562E-02,0.164453,-0.396633
0.103760E-01,0.174732,0.111720E-01
0.109863E-01,0.185010,0.457498E-01
0.115967E-01,0.195288,-0.198663
0.122070E-01,0.205567,-0.511936E-01
0.128174E-01,0.215845,-0.160561
0.134277E-01,0.226123,0.327421
0.140381E-01,0.236402,0.267512
0.146484E-01,0.246680,-0.455255E-01
0.152588E-01,0.256958,1.01756
0.158691E-01,0.267237,-0.243988
0.164795E-01,0.277515,-0.470266E-01
0.170898E-01,0.287793,0.881143E-01
0.177002E-01,0.298072,0.191501
0.183105E-01,0.308350,0.148848
0.189209E-01,0.318628,1.79028
0.195312E-01,0.328907,1.74706
0.201416E-01,0.339185,1.23886
0.207520E-01,0.349463,-0.239021E-01
0.213623E-01,0.359742,-0.964368E-01
0.219727E-01,0.370020,-0.384654
0.225830E-01,0.380298,-0.335747
0.231934E-01,0.390577,0.100113
0.238037E-01,0.400855,-0.544618E-01
0.244141E-01,0.411133,0.326517
0.250244E-01,0.421412,0.204050
0.256348E-01,0.431690,-0.191213
0.262451E-01,0.441968,0.984653E-01
0.268555E-01,0.452247,0.178488
0.274658E-01,0.462525,0.624126
0.280762E-01,0.472803,0.912911
0.286865E-01,0.483082,0.249619
0.292969E-01,0.493360,-0.818174E-01
0.299072E-01,0.503638,0.184823
0.305176E-01,0.513917,0.203916
0.311279E-01,0.524195,-0.409757E-02
0.317383E-01,0.534473,0.109317
0.323486E-01,0.544752,0.669986E-01
0.329590E-01,0.555030,-0.360381
0.335693E-01,0.565308,1.66784
0.341797E-01,0.575587,-0.107464
0.347900E-01,0.585865,0.899230
0.354004E-01,0.596143,-0.144702
0.360107E-01,0.606422,1.03348
0.366211E-01,0.616700,0.117066
0.372314E-01,0.626978,0.309406
0.378418E-01,0.637257,-0.206511E-01
0.384521E-01,0.647535,0.254134
0.390625E-01,0.657813,0.291533
0.396729E-01,0.668092,0.638273
0.402832E-01,0.678370,-0.267271
0.408936E-01,0.688648,0.314323
0.415039E-01,0.698927,0.264257
0.421143E-01,0.709205,0.823228
0.427246E-01,0.719483,0.163415
0.433350E-01,0.729762,0.238612
0.439453E-01,0.740040,-0.202158
0.445557E-01,0.750318,0.897649E-01
0.451660E-01,0.760597,0.300672
0.457764E-01,0.770875,-0.513995
0.463867E-01,0.781153,-0.103935
0.469971E-01,0.791432,0.206803E-01
0.476074E-01,0.801710,-0.875279E-01
0.482178E-01,0.811988,-0.428949E-01
0.488281E-01,0.822267,0.630213
0.494385E-01,0.832545,0.505031E-01
0.500488E-01,0.842823,0.500395
0.506592E-01,0.853102,0.178267
0.512695E-01,0.863380,0.519158
0.518799E-01,0.873658,-0.240799
0.524902E-01,0.883937,0.752529E-01
0.531006E-01,0.894215,0.481325E-01
0.537109E-01,0.904493,0.261059E-01
0.543213E-01,0.914772,-0.619538
0.549316E-01,0.925050,0.469033
0.555420E-01,0.935328,-0.338665
0.561523E-01,0.945607,0.451176
0.567627E-01,0.955885,0.381409
0.573730E-01,0.966163,-0.381558
0.579834E-01,0.976442,-0.869034E-02
0.585938E-01,0.986720,0.869194E-01
0.592041E-01,0.996998,0.151991
0.598145E-01,1.00728,-0.247651
0.604248E-01,1.01755,-0.378148
