Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.165
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-7.5737468106987021E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.147705E-01,0.106973
0.122070E-02,0.295410E-01,-0.141421
0.183105E-02,0.443115E-01,0.510847
0.244141E-02,0.590820E-01,1.12275
0.305176E-02,0.738525E-01,1.33137
0.366211E-02,0.886230E-01,0.121837
0.427246E-02,0.103393,0.272234
0.488281E-02,0.118164,0.234807
0.549316E-02,0.132934,1.22067
0.610352E-02,0.147705,-0.712668E-01
0.671387E-02,0.162475,0.129717
0.732422E-02,0.177246,0.893193
0.793457E-02,0.192016,-0.160888
0.854492E-02,0.206787,0.607652
0.915527E-02,0.221557,0.205148E-01
0.976562E-02,0.236328,0.259703
0.103760E-01,0.251098,0.670519E-01
0.109863E-01,0.265869,0.904955E-01
0.115967E-01,0.280639,0.527785
0.122070E-01,0.295410,-0.196865
0.128174E-01,0.310180,0.101556
0.134277E-01,0.324951,-0.228861E-02
0.140381E-01,0.339721,-0.243211
0.146484E-01,0.354492,0.100898E-01
0.152588E-01,0.369262,-0.449352
0.158691E-01,0.384033,0.267407E-01
0.164795E-01,0.398803,-0.220000
0.170898E-01,0.413574,-0.689126
0.177002E-01,0.428344,0.180081
0.183105E-01,0.443115,-0.459153E-01
0.189209E-01,0.457885,-0.249152
0.195312E-01,0.472656,-0.718916E-01
0.201416E-01,0.487426,0.458659E-01
0.207520E-01,0.502197,0.767019E-01
0.213623E-01,0.516967,-0.216000
0.219727E-01,0.531738,-0.557022
0.225830E-01,0.546508,0.136405
0.231934E-01,0.561279,-0.983234E-01
0.238037E-01,0.576049,-0.532879
0.244141E-01,0.590820,0.941361E-01
0.250244E-01,0.605590,-0.283247
0.256348E-01,0.620361,0.396158
0.262451E-01,0.635131,0.479727
0.268555E-01,0.649902,-0.296148
0.274658E-01,0.664672,0.656824E-01
0.280762E-01,0.679443,-0.280236E-01
0.286865E-01,0.694213,0.841359E-01
0.292969E-01,0.708984,-0.214609E-01
0.299072E-01,0.723754,0.138444
0.305176E-01,0.738525,0.280349E-01
0.311279E-01,0.753295,-0.142940
0.317383E-01,0.768066,-0.501491E-01
0.323486E-01,0.782836,0.547249E-01
0.329590E-01,0.797607,0.394935E-01
0.335693E-01,0.812377,-0.510554E-01
0.341797E-01,0.827148,0.236879E-01
0.347900E-01,0.841918,0.533865E-01
0.354004E-01,0.856689,0.245698E-02
0.360107E-01,0.871459,-0.719585E-01
0.366211E-01,0.886230,-0.131329E-01
0.372314E-01,0.901000,0.198276E-01
0.378418E-01,0.915771,0.196031
0.384521E-01,0.930541,-0.185962
0.390625E-01,0.945312,0.756907E-01
0.396729E-01,0.960082,0.261169E-01
0.402832E-01,0.974853,0.613166E-01
0.408936E-01,0.989623,-0.708872E-02
0.415039E-01,1.00439,0.786546E-01
0.421143E-01,1.01916,0.809792E-01
0.427246E-01,1.03393,-0.237653
0.433350E-01,1.04871,0.836330E-01
0.439453E-01,1.06348,-0.716310E-01
0.445557E-01,1.07825,-0.268863
0.451660E-01,1.09302,-0.462107E-01
0.457764E-01,1.10779,0.125830
0.463867E-01,1.12256,-0.103716
0.469971E-01,1.13733,-0.104947E-01
0.476074E-01,1.15210,0.459660
0.482178E-01,1.16687,-0.182512
0.488281E-01,1.18164,-0.345604E-01
0.494385E-01,1.19641,-0.996915E-01
0.500488E-01,1.21118,-0.239313E-02
0.506592E-01,1.22595,-0.104139
0.512695E-01,1.24072,-0.120039
0.518799E-01,1.25549,-0.334345
0.524902E-01,1.27026,-0.176808
0.531006E-01,1.28503,0.497335E-01
0.537109E-01,1.29980,-0.139887
0.543213E-01,1.31457,-0.357171E-01
0.549316E-01,1.32934,0.206851
0.555420E-01,1.34412,-0.433458
0.561523E-01,1.35889,0.469346E-01
0.567627E-01,1.37366,0.326985E-01
0.573730E-01,1.38843,-0.297269E-01
0.579834E-01,1.40320,0.874807E-02
0.585938E-01,1.41797,0.207975E-01
0.592041E-01,1.43274,-0.945733E-01
0.598145E-01,1.44751,-0.111293
0.604248E-01,1.46228,-0.755113E-01
0.610352E-01,1.47705,0.944563E-02
0.616455E-01,1.49182,0.135642E-01
0.622559E-01,1.50659,0.437493E-01
0.628662E-01,1.52136,-0.150740
0.634766E-01,1.53613,-0.160879
0.640869E-01,1.55090,-0.183901
0.646973E-01,1.56567,-0.140029
0.653076E-01,1.58044,0.225346
0.659180E-01,1.59521,-0.100186
0.665283E-01,1.60998,-0.149405
0.671387E-01,1.62475,0.121649
0.677490E-01,1.63953,0.359274E-01
0.683594E-01,1.65430,0.354213E-01
0.689697E-01,1.66907,0.501803E-01
0.695801E-01,1.68384,0.208044
0.701904E-01,1.69861,0.222160
0.708008E-01,1.71338,0.588171E-01
0.714111E-01,1.72815,-0.327065E-01
0.720215E-01,1.74292,-0.508115E-01
0.726318E-01,1.75769,-0.510276E-01
0.732422E-01,1.77246,0.728530E-01
0.738525E-01,1.78723,-0.151068E-01
0.744629E-01,1.80200,-0.548181E-01
0.750732E-01,1.81677,0.369243
0.756836E-01,1.83154,0.197027E-01
0.762939E-01,1.84631,0.459900E-03
0.769043E-01,1.86108,-0.386785E-01
0.775146E-01,1.87585,-0.600277
0.781250E-01,1.89062,0.387586E-02
0.787354E-01,1.90539,-0.840808E-01
0.793457E-01,1.92016,0.975044E-01
0.799561E-01,1.93494,-0.105230
0.805664E-01,1.94971,0.333219
0.811768E-01,1.96448,-0.929798E-01
0.817871E-01,1.97925,-0.438961E-01
0.823975E-01,1.99402,0.184574
0.830078E-01,2.00879,-0.504543E-02
0.836182E-01,2.02356,-0.914270E-01
0.842285E-01,2.03833,-0.912202E-01
0.848389E-01,2.05310,-0.507834E-01
0.854492E-01,2.06787,-0.230382
0.860596E-01,2.08264,0.762934E-02
0.866699E-01,2.09741,-0.261939E-01
0.872803E-01,2.11218,0.652000E-01
0.878906E-01,2.12695,-0.119540
0.885010E-01,2.14172,-0.285117
0.891113E-01,2.15649,-0.473264
0.897217E-01,2.17126,-0.495236E-01
0.903320E-01,2.18603,-0.204336E-01
0.909424E-01,2.20080,0.306738E-01
0.915527E-01,2.21557,-0.109885
0.921631E-01,2.23035,0.194611
0.927734E-01,2.24512,-0.140551
0.933838E-01,2.25989,0.126539
0.939941E-01,2.27466,-0.868997E-01
0.946045E-01,2.28943,-0.241564
0.952148E-01,2.30420,-0.564811E-01
0.958252E-01,2.31897,-0.504791E-01
0.964355E-01,2.33374,-0.272437E-01
0.970459E-01,2.34851,0.202395
0.976562E-01,2.36328,0.605772E-01
0.982666E-01,2.37805,0.968256E-01
0.988770E-01,2.39282,0.702884E-01
0.994873E-01,2.40759,-0.588798E-01
0.100098,2.42236,-0.912027E-02
0.100708,2.43713,0.100098
0.101318,2.45190,-0.715157E-01
0.101929,2.46667,-0.311110E-01
0.102539,2.48144,0.218428
0.103149,2.49621,-0.261595
0.103760,2.51098,0.889874E-01
0.104370,2.52576,-0.434285E-01
0.104980,2.54053,-0.123971
0.105591,2.55530,0.110024E-01
0.106201,2.57007,0.704772E-01
0.106812,2.58484,-0.175282E-01
0.107422,2.59961,-0.981141E-01
0.108032,2.61438,-0.122748
0.108643,2.62915,-0.125316
0.109253,2.64392,0.594867E-02
0.109863,2.65869,-0.191660
0.110474,2.67346,0.930530E-01
0.111084,2.68823,-0.486231E-01
0.111694,2.70300,-0.477590E-01
0.112305,2.71777,0.144147
0.112915,2.73254,0.298280E-01
0.113525,2.74731,0.495955E-01
0.114136,2.76208,-0.360869E-02
0.114746,2.77685,0.143656
0.115356,2.79162,-0.289137
0.115967,2.80639,-0.180852
0.116577,2.82117,-0.109157
0.117188,2.83594,-0.315060E-01
0.117798,2.85071,-0.234906E-01
0.118408,2.86548,-0.203157
0.119019,2.88025,0.237301
0.119629,2.89502,0.182092
0.120239,2.90979,-0.763387E-02
0.120850,2.92456,0.126903
0.121460,2.93933,-0.135809
0.122070,2.95410,-0.195534E-03
0.122681,2.96887,-0.296171
0.123291,2.98364,-0.113817
0.123901,2.99841,-0.356675E-01
0.124512,3.01318,-0.118661
0.125122,3.02795,-0.815305E-01
0.125732,3.04272,0.609018E-01
0.126343,3.05749,0.480250E-01
0.126953,3.07226,0.408871E-01
0.127563,3.08703,-0.266510E-01
0.128174,3.10180,0.719206E-01
0.128784,3.11657,0.728139E-02
0.129395,3.13135,0.776418E-01
0.130005,3.14612,-0.400413E-01
0.130615,3.16089,0.507439E-04
0.131226,3.17566,-0.589180E-01
0.131836,3.19043,0.109324
0.132446,3.20520,0.486927
0.133057,3.21997,-0.181560
0.133667,3.23474,0.399006E-01
0.134277,3.24951,0.332114E-02
0.134888,3.26428,-0.971724E-01
0.135498,3.27905,0.580543E-01
0.136108,3.29382,0.202162E-01
0.136719,3.30859,-0.835122E-01
0.137329,3.32336,-0.359109
0.137939,3.33813,0.148074
0.138550,3.35290,-0.757305E-01
0.139160,3.36767,0.508406E-01
0.139771,3.38244,-0.158895
0.140381,3.39721,0.341583E-01
0.140991,3.41198,0.829005E-01
0.141602,3.42676,-0.112314E-02
0.142212,3.44153,-0.100971
0.142822,3.45630,0.228074E-01
0.143433,3.47107,-0.312425E-01
0.144043,3.48584,-0.776618E-01
0.144653,3.50061,0.156066
0.145264,3.51538,0.736004E-01
0.145874,3.53015,-0.985771E-01
0.146484,3.54492,0.148992E-01
0.147095,3.55969,-0.932027E-02
0.147705,3.57446,0.335495
