Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.079
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-7.2684473438186655E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.308492E-01,-0.146245
0.122070E-02,0.616984E-01,0.662771
0.183105E-02,0.925476E-01,0.673903
0.244141E-02,0.123397,0.188913
0.305176E-02,0.154246,0.717426E-01
0.366211E-02,0.185095,0.560848E-01
0.427246E-02,0.215944,0.433853
0.488281E-02,0.246794,0.189364
0.549316E-02,0.277643,0.302301
0.610352E-02,0.308492,0.176885
0.671387E-02,0.339341,0.912608
0.732422E-02,0.370191,-0.428408
0.793457E-02,0.401040,1.16018
0.854492E-02,0.431889,0.217575
0.915527E-02,0.462738,-0.379050E-01
0.976562E-02,0.493587,0.799860
0.103760E-01,0.524437,0.816845
0.109863E-01,0.555286,0.663491
0.115967E-01,0.586135,0.938698E-01
0.122070E-01,0.616984,0.319407E-01
0.128174E-01,0.647833,0.324778
0.134277E-01,0.678683,-0.274123
0.140381E-01,0.709532,-0.249827E-02
0.146484E-01,0.740381,0.393149
0.152588E-01,0.771230,0.873474E-01
0.158691E-01,0.802079,-0.863542E-01
0.164795E-01,0.832929,0.569101
0.170898E-01,0.863778,0.892625
0.177002E-01,0.894627,0.206990E-01
0.183105E-01,0.925476,-0.538994E-01
0.189209E-01,0.956326,0.126607E-01
0.195312E-01,0.987175,-0.240145
0.201416E-01,1.01802,0.351024
0.207520E-01,1.04887,-0.173215
0.213623E-01,1.07972,-0.105963E-01
0.219727E-01,1.11057,0.789268E-02
0.225830E-01,1.14142,0.343920
0.231934E-01,1.17227,0.167641
0.238037E-01,1.20312,0.171795
0.244141E-01,1.23397,-0.262910
0.250244E-01,1.26482,0.484862E-01
0.256348E-01,1.29567,-0.360221
0.262451E-01,1.32652,0.123554
0.268555E-01,1.35737,0.931243E-01
0.274658E-01,1.38821,-0.126873
0.280762E-01,1.41906,0.110547
0.286865E-01,1.44991,0.236074
0.292969E-01,1.48076,-0.127940E-01
0.299072E-01,1.51161,-0.147848
0.305176E-01,1.54246,-0.320526
0.311279E-01,1.57331,0.603016E-01
0.317383E-01,1.60416,0.878665E-01
0.323486E-01,1.63501,-0.377606E-01
0.329590E-01,1.66586,0.134052E-01
0.335693E-01,1.69671,0.184691E-01
0.341797E-01,1.72756,-0.668036E-01
0.347900E-01,1.75841,0.238519
0.354004E-01,1.78925,-0.142501
0.360107E-01,1.82010,0.310589
0.366211E-01,1.85095,0.284117E-02
0.372314E-01,1.88180,0.360654
0.378418E-01,1.91265,-0.694516E-01
0.384521E-01,1.94350,0.244402E-01
0.390625E-01,1.97435,0.436894
0.396729E-01,2.00520,0.476647E-02
0.402832E-01,2.03605,0.515795
0.408936E-01,2.06690,-0.259919
0.415039E-01,2.09775,-0.267061
0.421143E-01,2.12860,-0.327077E-01
0.427246E-01,2.15944,-0.140476
0.433350E-01,2.19029,0.154650
0.439453E-01,2.22114,-0.448502
0.445557E-01,2.25199,0.602332E-01
0.451660E-01,2.28284,0.104652
0.457764E-01,2.31369,-0.192630
0.463867E-01,2.34454,0.220862E-01
0.469971E-01,2.37539,-0.139609
0.476074E-01,2.40624,-0.100400
0.482178E-01,2.43709,-0.149384
0.488281E-01,2.46794,0.243551
0.494385E-01,2.49879,0.119162
0.500488E-01,2.52964,-0.568356E-01
0.506592E-01,2.56048,0.178079
0.512695E-01,2.59133,0.432579
0.518799E-01,2.62218,0.172238
0.524902E-01,2.65303,0.134187
0.531006E-01,2.68388,0.417938
0.537109E-01,2.71473,0.193376E-01
0.543213E-01,2.74558,0.468650
0.549316E-01,2.77643,-0.197813
0.555420E-01,2.80728,0.156004
0.561523E-01,2.83813,-0.767009E-01
0.567627E-01,2.86898,0.801465E-01
0.573730E-01,2.89983,-0.177456
0.579834E-01,2.93068,0.299679
0.585938E-01,2.96152,-0.205595
0.592041E-01,2.99237,0.126961E-01
0.598145E-01,3.02322,0.144276E-01
0.604248E-01,3.05407,-0.126514
0.610352E-01,3.08492,-0.333084E-03
0.616455E-01,3.11577,0.523974E-01
0.622559E-01,3.14662,-0.140234
0.628662E-01,3.17747,0.169960E-01
0.634766E-01,3.20832,0.223532
0.640869E-01,3.23917,0.184165
0.646973E-01,3.27002,-0.549954E-01
0.653076E-01,3.30087,0.326676
0.659180E-01,3.33171,-0.360669
0.665283E-01,3.36256,1.75438
0.671387E-01,3.39341,0.392800E-01
0.677490E-01,3.42426,0.286813E-01
0.683594E-01,3.45511,-0.416728
0.689697E-01,3.48596,-0.135639
0.695801E-01,3.51681,-0.425360E-01
0.701904E-01,3.54766,-0.481827
0.708008E-01,3.57851,-0.191396
0.714111E-01,3.60936,0.888739E-01
0.720215E-01,3.64021,-0.416914E-01
0.726318E-01,3.67106,0.425747
0.732422E-01,3.70191,-0.272701
0.738525E-01,3.73275,0.283530
0.744629E-01,3.76360,0.326453E-01
0.750732E-01,3.79445,-0.258582
0.756836E-01,3.82530,0.144108
0.762939E-01,3.85615,-0.378337
0.769043E-01,3.88700,-0.226605E-01
0.775146E-01,3.91785,0.232012
0.781250E-01,3.94870,-0.248055E-01
0.787354E-01,3.97955,0.111748
0.793457E-01,4.01040,-0.110916
0.799561E-01,4.04125,-0.471203E-01
0.805664E-01,4.07210,-0.121122
0.811768E-01,4.10295,0.176633
0.817871E-01,4.13379,0.206319
