Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.057
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.9457192749527117E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.429932E-01,0.302633
0.122070E-02,0.859865E-01,-0.932246
0.183105E-02,0.128980,-0.335812
0.244141E-02,0.171973,-1.02207
0.305176E-02,0.214966,0.282582E-01
0.366211E-02,0.257959,0.534806
0.427246E-02,0.300953,-0.311473E-01
0.488281E-02,0.343946,-0.417237E-01
0.549316E-02,0.386939,0.172022
0.610352E-02,0.429932,-0.324008
0.671387E-02,0.472926,0.276895
0.732422E-02,0.515919,0.522684
0.793457E-02,0.558912,0.544166
0.854492E-02,0.601905,-1.11192
0.915527E-02,0.644898,-0.383434
0.976562E-02,0.687892,-0.273017
0.103760E-01,0.730885,0.272961
0.109863E-01,0.773878,-0.123508
0.115967E-01,0.816871,0.674124
0.122070E-01,0.859865,-0.125178
0.128174E-01,0.902858,0.504109
0.134277E-01,0.945851,-1.29104
0.140381E-01,0.988844,-1.65337
0.146484E-01,1.03184,-1.24144
0.152588E-01,1.07483,0.341499
0.158691E-01,1.11782,0.103958
0.164795E-01,1.16082,-0.522389
0.170898E-01,1.20381,-0.830309E-01
0.177002E-01,1.24680,-1.03534
0.183105E-01,1.28980,-1.74334
0.189209E-01,1.33279,-0.798838E-01
0.195312E-01,1.37578,-0.194262
0.201416E-01,1.41878,0.511500
0.207520E-01,1.46177,-0.919363
0.213623E-01,1.50476,-0.606681
0.219727E-01,1.54776,-0.569631
0.225830E-01,1.59075,-0.764237E-01
0.231934E-01,1.63374,0.241536
0.238037E-01,1.67674,-0.234624
0.244141E-01,1.71973,-2.26151
0.250244E-01,1.76272,1.61852
0.256348E-01,1.80572,-0.558916
0.262451E-01,1.84871,0.730972
0.268555E-01,1.89170,-1.76683
0.274658E-01,1.93470,0.136836
0.280762E-01,1.97769,0.103199
0.286865E-01,2.02068,4.09433
0.292969E-01,2.06368,0.478795
0.299072E-01,2.10667,1.58075
0.305176E-01,2.14966,-0.447466E-01
0.311279E-01,2.19265,1.50570
0.317383E-01,2.23565,1.85687
0.323486E-01,2.27864,-0.179368
0.329590E-01,2.32163,-0.914415
0.335693E-01,2.36463,0.135167
0.341797E-01,2.40762,-1.03987
0.347900E-01,2.45061,0.858679
0.354004E-01,2.49361,-5.49956
0.360107E-01,2.53660,-0.308206E-01
0.366211E-01,2.57959,-0.498751
0.372314E-01,2.62259,-0.138276
0.378418E-01,2.66558,0.200724
0.384521E-01,2.70857,1.01242
0.390625E-01,2.75157,0.281344
0.396729E-01,2.79456,-0.574139
0.402832E-01,2.83755,0.425863
0.408936E-01,2.88055,0.934397
0.415039E-01,2.92354,-0.962246E-01
0.421143E-01,2.96653,8.39209
0.427246E-01,3.00953,-1.83736
0.433350E-01,3.05252,-0.466438E-02
0.439453E-01,3.09551,-3.68062
0.445557E-01,3.13851,1.04830
0.451660E-01,3.18150,1.73367
0.457764E-01,3.22449,0.985050E-01
0.463867E-01,3.26749,-0.555330
0.469971E-01,3.31048,2.19516
0.476074E-01,3.35347,3.99787
0.482178E-01,3.39647,-0.605346
0.488281E-01,3.43946,0.218923
0.494385E-01,3.48245,5.10211
0.500488E-01,3.52544,0.118546
0.506592E-01,3.56844,0.378641E-01
0.512695E-01,3.61143,-2.10509
0.518799E-01,3.65442,0.294523
0.524902E-01,3.69742,1.56323
0.531006E-01,3.74041,1.89815
0.537109E-01,3.78340,5.87856
0.543213E-01,3.82640,-0.265896
0.549316E-01,3.86939,-0.107455
0.555420E-01,3.91238,0.129985
0.561523E-01,3.95538,2.71490
0.567627E-01,3.99837,5.68646
0.573730E-01,4.04136,5.26012
0.579834E-01,4.08436,1.98551
0.585938E-01,4.12735,3.64835
0.592041E-01,4.17034,-0.700860
0.598145E-01,4.21334,-0.292515
0.604248E-01,4.25633,3.51403
0.610352E-01,4.29932,1.00838
0.616455E-01,4.34232,-1.59280
0.622559E-01,4.38531,0.529478
0.628662E-01,4.42830,-0.631527
0.634766E-01,4.47130,-0.533621
0.640869E-01,4.51429,-2.36862
0.646973E-01,4.55728,0.169356
0.653076E-01,4.60028,-2.43208
0.659180E-01,4.64327,-1.30177
0.665283E-01,4.68626,1.06544
0.671387E-01,4.72926,0.918697
0.677490E-01,4.77225,-0.462539
0.683594E-01,4.81524,0.784469
0.689697E-01,4.85824,-0.101568E-02
0.695801E-01,4.90123,-0.349225
0.701904E-01,4.94422,0.443738
0.708008E-01,4.98721,-2.20874
0.714111E-01,5.03021,1.01895
0.720215E-01,5.07320,0.417274E-02
0.726318E-01,5.11619,0.719492E-01
0.732422E-01,5.15919,0.753300
0.738525E-01,5.20218,-1.13842
0.744629E-01,5.24517,1.68220
0.750732E-01,5.28817,-0.950468
0.756836E-01,5.33116,-0.669751
0.762939E-01,5.37415,-0.140889
0.769043E-01,5.41715,1.81237
0.775146E-01,5.46014,4.42463
0.781250E-01,5.50313,-0.392022
0.787354E-01,5.54613,-0.139807
0.793457E-01,5.58912,1.47940
0.799561E-01,5.63211,0.690354
0.805664E-01,5.67511,0.707876
0.811768E-01,5.71810,0.331445
0.817871E-01,5.76109,0.416568
0.823975E-01,5.80409,-1.34851
0.830078E-01,5.84708,5.06124
0.836182E-01,5.89007,-0.845132
0.842285E-01,5.93307,1.81471
0.848389E-01,5.97606,-0.792655
0.854492E-01,6.01905,-0.414696
0.860596E-01,6.06205,0.143079
0.866699E-01,6.10504,-1.61895
0.872803E-01,6.14803,2.23355
0.878906E-01,6.19103,1.25212
0.885010E-01,6.23402,0.892169
0.891113E-01,6.27701,-1.69170
0.897217E-01,6.32000,-0.265730
0.903320E-01,6.36300,-0.204219
0.909424E-01,6.40599,-0.750829E-01
0.915527E-01,6.44898,-0.271382
0.921631E-01,6.49198,0.613349
0.927734E-01,6.53497,2.01872
0.933838E-01,6.57796,0.867446
0.939941E-01,6.62096,-0.387502
0.946045E-01,6.66395,5.56594
0.952148E-01,6.70694,0.289050
0.958252E-01,6.74994,1.55691
0.964355E-01,6.79293,1.32886
0.970459E-01,6.83592,-0.615058
0.976562E-01,6.87892,-2.04484
0.982666E-01,6.92191,7.49469
0.988770E-01,6.96490,-1.05475
0.994873E-01,7.00790,0.742524
0.100098,7.05089,0.632561
0.100708,7.09388,0.435822
0.101318,7.13688,2.05276
0.101929,7.17987,-0.374513E-01
0.102539,7.22286,-0.794501E-01
0.103149,7.26586,2.00400
0.103760,7.30885,1.52687
0.104370,7.35184,-7.52755
0.104980,7.39484,0.278162
0.105591,7.43783,4.14932
0.106201,7.48082,-0.249427
0.106812,7.52382,1.34380
0.107422,7.56681,0.181302
0.108032,7.60980,1.44394
0.108643,7.65279,0.314382E-01
0.109253,7.69579,2.51625
0.109863,7.73878,2.54365
0.110474,7.78177,-0.102032
0.111084,7.82477,1.23883
0.111694,7.86776,2.20022
0.112305,7.91075,1.13676
0.112915,7.95375,0.820843
0.113525,7.99674,-0.219492
