Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.342
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,5.6583960924292277E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.711755E-02,0.178920
0.122070E-02,0.142351E-01,-0.561580E-01
0.183105E-02,0.213526E-01,-0.256650
0.244141E-02,0.284702E-01,0.171421
0.305176E-02,0.355877E-01,-0.761407E-01
0.366211E-02,0.427053E-01,0.299376
0.427246E-02,0.498228E-01,-0.380248
0.488281E-02,0.569404E-01,0.119838
0.549316E-02,0.640579E-01,-0.229313
0.610352E-02,0.711755E-01,-0.678648E-01
0.671387E-02,0.782930E-01,0.197280
0.732422E-02,0.854106E-01,0.129211
0.793457E-02,0.925281E-01,0.202742
0.854492E-02,0.996457E-01,-0.704962E-01
0.915527E-02,0.106763,1.11208
0.976562E-02,0.113881,1.30601
0.103760E-01,0.120998,0.276189
0.109863E-01,0.128116,0.468121E-01
0.115967E-01,0.135233,0.274754
0.122070E-01,0.142351,-0.173710
0.128174E-01,0.149469,0.357344
0.134277E-01,0.156586,0.198696
0.140381E-01,0.163704,-0.145503
0.146484E-01,0.170821,0.585438
0.152588E-01,0.177939,0.122590
0.158691E-01,0.185056,0.314911
0.164795E-01,0.192174,0.158344
0.170898E-01,0.199291,0.550427
0.177002E-01,0.206409,0.100533
0.183105E-01,0.213526,0.570792
0.189209E-01,0.220644,0.411019E-01
0.195312E-01,0.227762,0.505978
0.201416E-01,0.234879,-0.369288
0.207520E-01,0.241997,-0.619097
0.213623E-01,0.249114,0.872126
0.219727E-01,0.256232,0.147282
0.225830E-01,0.263349,-0.485120
0.231934E-01,0.270467,0.223978E-02
0.238037E-01,0.277584,-0.242538
0.244141E-01,0.284702,0.167968
0.250244E-01,0.291820,-0.798294
0.256348E-01,0.298937,-0.177411E-01
0.262451E-01,0.306055,0.110336
0.268555E-01,0.313172,0.225361E-01
0.274658E-01,0.320290,0.945463E-01
0.280762E-01,0.327407,0.282412
0.286865E-01,0.334525,-0.190800
0.292969E-01,0.341642,-0.677359E-02
0.299072E-01,0.348760,-0.135455
0.305176E-01,0.355877,0.182905E-01
0.311279E-01,0.362995,0.758092
0.317383E-01,0.370113,0.738968E-01
0.323486E-01,0.377230,-0.479111
0.329590E-01,0.384348,0.489712
0.335693E-01,0.391465,-0.491074E-01
0.341797E-01,0.398583,0.568010E-02
0.347900E-01,0.405700,-0.100545
0.354004E-01,0.412818,-0.268537
0.360107E-01,0.419935,0.260258
0.366211E-01,0.427053,1.51386
0.372314E-01,0.434171,0.927211
0.378418E-01,0.441288,1.14410
0.384521E-01,0.448406,-0.438232E-04
