Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.087
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,4.8432072073480853E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.281215E-01,-0.294795E-01
0.122070E-02,0.562430E-01,0.497478
0.183105E-02,0.843644E-01,0.429352
0.244141E-02,0.112486,0.782354
0.305176E-02,0.140607,0.784773E-01
0.366211E-02,0.168729,0.595830
0.427246E-02,0.196850,0.550231E-02
0.488281E-02,0.224972,0.111149
0.549316E-02,0.253093,-0.598343E-01
0.610352E-02,0.281215,-0.123883
0.671387E-02,0.309336,-0.271555
0.732422E-02,0.337458,-0.316954E-01
0.793457E-02,0.365579,0.204018E-01
0.854492E-02,0.393701,0.113015
0.915527E-02,0.421822,0.173104
0.976562E-02,0.449944,-0.362307E-01
0.103760E-01,0.478065,0.110412E-02
0.109863E-01,0.506187,0.242936
0.115967E-01,0.534308,-0.147368
0.122070E-01,0.562430,0.205790E-01
0.128174E-01,0.590551,0.122990
0.134277E-01,0.618672,0.833105E-01
0.140381E-01,0.646794,0.150734
0.146484E-01,0.674915,-0.345971E-01
0.152588E-01,0.703037,0.308769
0.158691E-01,0.731158,-0.199221
0.164795E-01,0.759280,-0.561506E-01
0.170898E-01,0.787401,0.147826
0.177002E-01,0.815523,0.515538E-02
0.183105E-01,0.843644,0.874407E-01
0.189209E-01,0.871766,-0.882404E-02
0.195312E-01,0.899887,0.279418E-01
0.201416E-01,0.928009,0.562524E-01
0.207520E-01,0.956130,0.310131E-01
0.213623E-01,0.984252,-0.401702E-01
0.219727E-01,1.01237,0.173732
0.225830E-01,1.04049,0.908209E-01
0.231934E-01,1.06862,0.539987E-01
0.238037E-01,1.09674,0.200306E-01
0.244141E-01,1.12486,0.175106
0.250244E-01,1.15298,0.120782
0.256348E-01,1.18110,0.678633E-01
0.262451E-01,1.20922,0.415310
0.268555E-01,1.23734,-0.417411E-01
0.274658E-01,1.26547,0.558835E-01
0.280762E-01,1.29359,0.253962
0.286865E-01,1.32171,0.259347
0.292969E-01,1.34983,0.745247
0.299072E-01,1.37795,-0.414916
0.305176E-01,1.40607,0.114843
0.311279E-01,1.43420,0.524391
0.317383E-01,1.46232,-0.259862
0.323486E-01,1.49044,0.156583
0.329590E-01,1.51856,0.198444
0.335693E-01,1.54668,0.782875
0.341797E-01,1.57480,-0.101902
0.347900E-01,1.60292,-0.178221
0.354004E-01,1.63105,0.965541E-01
0.360107E-01,1.65917,0.120370
0.366211E-01,1.68729,-0.898041E-01
0.372314E-01,1.71541,0.167806E-01
0.378418E-01,1.74353,0.285211
0.384521E-01,1.77165,0.192673
0.390625E-01,1.79977,-0.260825
0.396729E-01,1.82790,0.792083E-01
0.402832E-01,1.85602,0.168205
0.408936E-01,1.88414,-0.813653E-01
0.415039E-01,1.91226,-0.626616E-01
0.421143E-01,1.94038,-0.205407
0.427246E-01,1.96850,-0.576372
0.433350E-01,1.99662,-0.728999E-01
0.439453E-01,2.02475,0.598011
0.445557E-01,2.05287,0.121112
0.451660E-01,2.08099,0.777636E-01
0.457764E-01,2.10911,0.576377
0.463867E-01,2.13723,0.442595
0.469971E-01,2.16535,-0.119565E-01
0.476074E-01,2.19348,0.555408E-01
0.482178E-01,2.22160,0.100543
0.488281E-01,2.24972,0.130390E-01
0.494385E-01,2.27784,-0.179314
0.500488E-01,2.30596,0.847420E-01
0.506592E-01,2.33408,0.114642
0.512695E-01,2.36220,0.118704
0.518799E-01,2.39033,0.277393
0.524902E-01,2.41845,0.167801
0.531006E-01,2.44657,0.173077E-01
0.537109E-01,2.47469,-0.295209
0.543213E-01,2.50281,0.148722
0.549316E-01,2.53093,-0.114287
0.555420E-01,2.55905,0.183769
0.561523E-01,2.58718,0.137987
0.567627E-01,2.61530,0.588477
0.573730E-01,2.64342,0.530081
0.579834E-01,2.67154,0.125896E-01
0.585938E-01,2.69966,-0.320768
0.592041E-01,2.72778,-0.338653
0.598145E-01,2.75590,0.157331E-01
0.604248E-01,2.78403,0.487557E-01
0.610352E-01,2.81215,0.138671
0.616455E-01,2.84027,-0.703979E-01
0.622559E-01,2.86839,0.544392
0.628662E-01,2.89651,0.343222
0.634766E-01,2.92463,0.978212
0.640869E-01,2.95275,0.212862E-01
0.646973E-01,2.98088,-0.717556E-01
0.653076E-01,3.00900,0.179103E-01
0.659180E-01,3.03712,-0.260502
0.665283E-01,3.06524,0.233998
0.671387E-01,3.09336,-0.196149
0.677490E-01,3.12148,-0.189034E-01
0.683594E-01,3.14961,-0.105004
0.689697E-01,3.17773,0.147599
0.695801E-01,3.20585,0.879947E-01
0.701904E-01,3.23397,0.134437
0.708008E-01,3.26209,2.15868
0.714111E-01,3.29021,0.429022E-01
0.720215E-01,3.31833,-0.350721E-01
0.726318E-01,3.34646,-0.600908E-01
0.732422E-01,3.37458,-0.318085
0.738525E-01,3.40270,-0.814672E-02
0.744629E-01,3.43082,0.179697
0.750732E-01,3.45894,-0.174363
0.756836E-01,3.48706,0.127011
0.762939E-01,3.51518,0.271319
0.769043E-01,3.54331,-0.240184E-01
0.775146E-01,3.57143,-0.352955E-01
0.781250E-01,3.59955,0.759277
0.787354E-01,3.62767,-0.590456E-01
0.793457E-01,3.65579,-0.705718
0.799561E-01,3.68391,-0.567076E-01
0.805664E-01,3.71203,0.293222
0.811768E-01,3.74016,-0.486054E-01
0.817871E-01,3.76828,0.241904
0.823975E-01,3.79640,0.125608
0.830078E-01,3.82452,-0.616364E-01
0.836182E-01,3.85264,0.108099
0.842285E-01,3.88076,0.920021E-01
0.848389E-01,3.90889,-0.275110
0.854492E-01,3.93701,0.442776
0.860596E-01,3.96513,0.574901E-01
0.866699E-01,3.99325,-0.153843E-01
0.872803E-01,4.02137,0.143475
0.878906E-01,4.04949,0.489759
0.885010E-01,4.07761,0.313061E-01
0.891113E-01,4.10574,-0.992079E-01
0.897217E-01,4.13386,-0.311213E-01
0.903320E-01,4.16198,0.141222
0.909424E-01,4.19010,-0.510333E-01
0.915527E-01,4.21822,0.219897
0.921631E-01,4.24634,0.308395
0.927734E-01,4.27446,0.508250E-01
0.933838E-01,4.30259,-0.522801E-01
0.939941E-01,4.33071,-0.336001E-01
0.946045E-01,4.35883,0.411062
0.952148E-01,4.38695,-0.154447
0.958252E-01,4.41507,-0.201756
0.964355E-01,4.44319,0.699046E-01
0.970459E-01,4.47131,-0.407698E-01
0.976562E-01,4.49944,0.539195
0.982666E-01,4.52756,0.404964E-01
0.988770E-01,4.55568,0.274159
0.994873E-01,4.58380,0.190945
0.100098,4.61192,0.545726E-01
0.100708,4.64004,0.112717
0.101318,4.66816,-0.284099E-01
0.101929,4.69629,-0.202204
0.102539,4.72441,-0.819078E-01
0.103149,4.75253,0.240192
0.103760,4.78065,-0.230012
0.104370,4.80877,0.873583E-01
0.104980,4.83689,0.177249
0.105591,4.86502,0.671444E-01
0.106201,4.89314,-0.116434E-01
0.106812,4.92126,0.341807
0.107422,4.94938,-0.123181E-01
0.108032,4.97750,0.353817
0.108643,5.00562,0.436938E-02
0.109253,5.03374,0.384588
0.109863,5.06187,0.435567
0.110474,5.08999,0.193652
0.111084,5.11811,0.480733
0.111694,5.14623,-0.213889
0.112305,5.17435,0.720950
0.112915,5.20247,-0.507389E-01
0.113525,5.23059,0.670171
0.114136,5.25872,-0.154088E-01
0.114746,5.28684,-0.159097E-01
0.115356,5.31496,0.446426
0.115967,5.34308,0.216160E-01
0.116577,5.37120,0.165170
0.117188,5.39932,0.351008
0.117798,5.42744,-0.212681
0.118408,5.45557,-0.102746E-01
0.119019,5.48369,0.197240
0.119629,5.51181,0.206051
0.120239,5.53993,0.375388E-02
0.120850,5.56805,0.146337
0.121460,5.59617,-0.184481
0.122070,5.62430,0.188361E-01
0.122681,5.65242,0.321457
0.123291,5.68054,0.208400
0.123901,5.70866,0.332978
0.124512,5.73678,0.276293
0.125122,5.76490,0.295655
0.125732,5.79302,0.490773E-01
0.126343,5.82115,0.704994E-04
0.126953,5.84927,-0.119113
0.127563,5.87739,0.212691
0.128174,5.90551,-0.169229E-01
0.128784,5.93363,0.541381E-01
0.129395,5.96175,0.473621
0.130005,5.98987,-0.100316E-01
0.130615,6.01800,0.537386
0.131226,6.04612,0.357619
0.131836,6.07424,0.324323E-01
0.132446,6.10236,0.642756
0.133057,6.13048,-0.707850E-01
0.133667,6.15860,0.156548
