Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.100
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.1032367949667679E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.244652E-01,1.17040
0.122070E-02,0.489304E-01,-0.656364
0.183105E-02,0.733957E-01,-0.450015
0.244141E-02,0.978609E-01,-2.19809
0.305176E-02,0.122326,-0.687049
0.366211E-02,0.146791,0.640896
0.427246E-02,0.171257,0.769359
0.488281E-02,0.195722,1.47690
0.549316E-02,0.220187,0.421989
0.610352E-02,0.244652,0.628270E-01
0.671387E-02,0.269117,1.78138
0.732422E-02,0.293583,-0.241948
0.793457E-02,0.318048,4.96854
0.854492E-02,0.342513,-0.612676
0.915527E-02,0.366978,0.355508
0.976562E-02,0.391443,-0.229115
0.103760E-01,0.415909,-0.308663
0.109863E-01,0.440374,-0.829959
0.115967E-01,0.464839,0.107385
0.122070E-01,0.489304,-1.37461
0.128174E-01,0.513770,-0.113303
0.134277E-01,0.538235,-0.899756
0.140381E-01,0.562700,-0.270106
0.146484E-01,0.587165,-2.07559
0.152588E-01,0.611630,0.110899
0.158691E-01,0.636096,0.356554E-01
0.164795E-01,0.660561,-0.542022
0.170898E-01,0.685026,0.126174
0.177002E-01,0.709491,0.101829
0.183105E-01,0.733957,0.390475
0.189209E-01,0.758422,-1.10629
0.195312E-01,0.782887,1.65016
0.201416E-01,0.807352,-0.124782
0.207520E-01,0.831817,-0.744261
0.213623E-01,0.856283,0.332721
0.219727E-01,0.880748,-1.54891
0.225830E-01,0.905213,-0.258741
0.231934E-01,0.929678,-0.440630E-01
0.238037E-01,0.954144,0.165911
0.244141E-01,0.978609,0.831696
0.250244E-01,1.00307,0.416111
0.256348E-01,1.02754,-0.604475
0.262451E-01,1.05200,1.04689
0.268555E-01,1.07647,0.973636E-01
0.274658E-01,1.10093,0.193329
0.280762E-01,1.12540,-0.196817
