Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.157
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,4.6636146896999602E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.155480E-01,1.11374
0.122070E-02,0.310961E-01,-0.642309
0.183105E-02,0.466441E-01,-0.900468
0.244141E-02,0.621922E-01,-0.611903
0.305176E-02,0.777402E-01,-0.589354
0.366211E-02,0.932883E-01,-0.239880
0.427246E-02,0.108836,0.106789
0.488281E-02,0.124384,1.69050
0.549316E-02,0.139932,-0.912604
0.610352E-02,0.155480,-0.424781
0.671387E-02,0.171028,-0.193609E-01
0.732422E-02,0.186577,0.984387E-01
0.793457E-02,0.202125,0.693538
0.854492E-02,0.217673,0.801904E-01
0.915527E-02,0.233221,0.418722E-01
0.976562E-02,0.248769,-0.108883
0.103760E-01,0.264317,-0.129252
0.109863E-01,0.279865,0.125275E-01
0.115967E-01,0.295413,0.808441E-01
0.122070E-01,0.310961,-0.174985
0.128174E-01,0.326509,-0.218170
0.134277E-01,0.342057,-0.103831
0.140381E-01,0.357605,0.383603
0.146484E-01,0.373153,-0.518857E-01
0.152588E-01,0.388701,-0.656173E-01
0.158691E-01,0.404249,-0.418101E-01
0.164795E-01,0.419797,0.388007E-01
0.170898E-01,0.435345,0.137927
0.177002E-01,0.450893,0.470691
0.183105E-01,0.466441,0.904494E-01
0.189209E-01,0.481989,-0.313905E-01
0.195312E-01,0.497537,0.198045
0.201416E-01,0.513085,0.590455
0.207520E-01,0.528633,0.190371
0.213623E-01,0.544181,0.179697
0.219727E-01,0.559730,-0.146572
0.225830E-01,0.575278,0.485623E-01
0.231934E-01,0.590826,-0.655327E-02
0.238037E-01,0.606374,0.148043
0.244141E-01,0.621922,0.704887
0.250244E-01,0.637470,0.443247
0.256348E-01,0.653018,0.483924
0.262451E-01,0.668566,-0.656729
0.268555E-01,0.684114,0.433790
0.274658E-01,0.699662,0.754179
0.280762E-01,0.715210,-0.184827
0.286865E-01,0.730758,0.254574
0.292969E-01,0.746306,0.647945
0.299072E-01,0.761854,0.540205
0.305176E-01,0.777402,-0.953351E-01
0.311279E-01,0.792950,0.332070
0.317383E-01,0.808498,0.602204
0.323486E-01,0.824046,-0.916942E-01
0.329590E-01,0.839594,0.117041
0.335693E-01,0.855142,0.336794
0.341797E-01,0.870690,0.155658
0.347900E-01,0.886238,-0.749644
0.354004E-01,0.901786,0.518410
0.360107E-01,0.917335,0.157457
0.366211E-01,0.932883,-0.242478E-01
0.372314E-01,0.948431,0.126497
0.378418E-01,0.963979,0.970773
0.384521E-01,0.979527,-0.223254
0.390625E-01,0.995075,0.831700
0.396729E-01,1.01062,-0.276598
0.402832E-01,1.02617,0.129335
0.408936E-01,1.04172,-0.235024
0.415039E-01,1.05727,0.811986
0.421143E-01,1.07281,0.766969E-01
0.427246E-01,1.08836,-0.237049
0.433350E-01,1.10391,-0.556629
0.439453E-01,1.11946,0.336377
0.445557E-01,1.13501,-0.307880
0.451660E-01,1.15056,-0.375353
0.457764E-01,1.16610,0.944864E-02
0.463867E-01,1.18165,0.513747E-01
0.469971E-01,1.19720,0.549813
0.476074E-01,1.21275,-0.429618E-01
0.482178E-01,1.22830,0.435543
0.488281E-01,1.24384,-0.451483
0.494385E-01,1.25939,-0.155693
0.500488E-01,1.27494,2.20574
0.506592E-01,1.29049,0.856325E-01
0.512695E-01,1.30604,-0.185265
0.518799E-01,1.32158,0.231974
0.524902E-01,1.33713,0.209191
0.531006E-01,1.35268,0.397354
0.537109E-01,1.36823,0.399734
0.543213E-01,1.38378,-0.268357
0.549316E-01,1.39932,1.66191
0.555420E-01,1.41487,1.25697
0.561523E-01,1.43042,0.468107E-01
0.567627E-01,1.44597,0.630441
0.573730E-01,1.46152,-0.292717
0.579834E-01,1.47706,0.390617
0.585938E-01,1.49261,-0.363761
0.592041E-01,1.50816,1.10405
0.598145E-01,1.52371,-0.155733
0.604248E-01,1.53926,0.330980
0.610352E-01,1.55480,0.130667E-01
0.616455E-01,1.57035,0.201741
0.622559E-01,1.58590,-0.325463E-01
0.628662E-01,1.60145,0.136266
0.634766E-01,1.61700,0.107340
0.640869E-01,1.63254,0.805056
0.646973E-01,1.64809,0.275163
0.653076E-01,1.66364,0.210717
0.659180E-01,1.67919,0.273662
0.665283E-01,1.69474,0.489675
0.671387E-01,1.71028,0.452302E-01
0.677490E-01,1.72583,0.194447
0.683594E-01,1.74138,-0.371052E-02
0.689697E-01,1.75693,0.975123
0.695801E-01,1.77248,-0.180730
0.701904E-01,1.78802,-0.959725
0.708008E-01,1.80357,1.22137
0.714111E-01,1.81912,0.926805E-01
0.720215E-01,1.83467,-0.400433
0.726318E-01,1.85022,0.152640E-01
0.732422E-01,1.86577,0.597240
0.738525E-01,1.88131,-1.05037
0.744629E-01,1.89686,0.111563
0.750732E-01,1.91241,0.339120
0.756836E-01,1.92796,-0.393292
0.762939E-01,1.94351,1.02775
0.769043E-01,1.95905,1.24946
0.775146E-01,1.97460,-0.230530
0.781250E-01,1.99015,0.813780
0.787354E-01,2.00570,-0.306361
0.793457E-01,2.02125,-0.563528
0.799561E-01,2.03679,0.394792
0.805664E-01,2.05234,-1.03303
0.811768E-01,2.06789,0.330111
0.817871E-01,2.08344,-0.243552
0.823975E-01,2.09899,0.151223
0.830078E-01,2.11453,0.854658
0.836182E-01,2.13008,0.113434
0.842285E-01,2.14563,0.174973
0.848389E-01,2.16118,0.254568
0.854492E-01,2.17673,0.336445
0.860596E-01,2.19227,-0.122788
0.866699E-01,2.20782,-0.160875
0.872803E-01,2.22337,-0.748214E-02
0.878906E-01,2.23892,-0.209170
0.885010E-01,2.25447,-0.393911
0.891113E-01,2.27001,0.535477
0.897217E-01,2.28556,1.38910
0.903320E-01,2.30111,0.351534
0.909424E-01,2.31666,0.167340
0.915527E-01,2.33221,-0.298895
0.921631E-01,2.34775,-0.433534
0.927734E-01,2.36330,-0.488764
0.933838E-01,2.37885,-0.218721
0.939941E-01,2.39440,0.591684E-01
0.946045E-01,2.40995,-0.962631E-02
0.952148E-01,2.42549,0.401005
0.958252E-01,2.44104,0.837161
0.964355E-01,2.45659,0.428428
0.970459E-01,2.47214,0.999590
0.976562E-01,2.48769,0.750288
0.982666E-01,2.50323,-0.406694
0.988770E-01,2.51878,-0.775193
0.994873E-01,2.53433,0.310149
0.100098,2.54988,0.472216
0.100708,2.56543,0.293369
0.101318,2.58098,-0.150359
0.101929,2.59652,-0.742052
0.102539,2.61207,-0.128136E-01
0.103149,2.62762,0.212282
0.103760,2.64317,-0.164989
0.104370,2.65872,0.854056E-01
0.104980,2.67426,0.272616
0.105591,2.68981,0.680669
0.106201,2.70536,-0.352107E-01
0.106812,2.72091,0.113720
0.107422,2.73646,0.114159
0.108032,2.75200,0.296319
0.108643,2.76755,0.182824E-01
0.109253,2.78310,-0.307654
0.109863,2.79865,0.184508
0.110474,2.81420,-0.100951
0.111084,2.82974,0.150516
0.111694,2.84529,-0.599558
0.112305,2.86084,0.463593
0.112915,2.87639,0.181009
0.113525,2.89194,0.268528
0.114136,2.90748,0.424337
0.114746,2.92303,0.448336E-01
0.115356,2.93858,0.329499E-01
0.115967,2.95413,0.206468
0.116577,2.96968,-0.203150
0.117188,2.98522,-0.218627
0.117798,3.00077,0.756727
0.118408,3.01632,0.133946
0.119019,3.03187,0.395850
0.119629,3.04742,0.177985
0.120239,3.06296,0.639770
0.120850,3.07851,-0.555407E-01
0.121460,3.09406,0.343152
0.122070,3.10961,0.115314
0.122681,3.12516,-0.429336
0.123291,3.14070,0.596596
0.123901,3.15625,0.219097E-01
0.124512,3.17180,0.772345E-02
0.125122,3.18735,-0.496639E-01
0.125732,3.20290,0.267216
0.126343,3.21844,-0.119558
0.126953,3.23399,-0.269908
0.127563,3.24954,-0.104174
0.128174,3.26509,1.51334
0.128784,3.28064,0.608969E-01
0.129395,3.29618,0.311009E-01
0.130005,3.31173,1.00381
0.130615,3.32728,-0.285480
0.131226,3.34283,1.19910
0.131836,3.35838,0.143905
0.132446,3.37393,0.357196
0.133057,3.38947,-0.296864E-01
0.133667,3.40502,-0.692820E-01
0.134277,3.42057,-0.200797
0.134888,3.43612,-0.998817E-01
0.135498,3.45167,1.30882
0.136108,3.46721,-0.201287
0.136719,3.48276,0.936424
0.137329,3.49831,0.604791
0.137939,3.51386,-0.292798E-01
0.138550,3.52941,0.324836
0.139160,3.54495,-0.719747E-01
0.139771,3.56050,-0.647500E-01
0.140381,3.57605,0.610733
0.140991,3.59160,-0.175177
0.141602,3.60715,-0.471872
0.142212,3.62269,-0.242815
0.142822,3.63824,0.256563
0.143433,3.65379,0.131611
0.144043,3.66934,1.08469
0.144653,3.68489,-0.111901
0.145264,3.70043,0.282968
0.145874,3.71598,-0.660496
0.146484,3.73153,0.158174E-01
0.147095,3.74708,0.488855
0.147705,3.76263,0.908673
0.148315,3.77817,0.284887
0.148926,3.79372,0.854262
0.149536,3.80927,-0.466271E-01
0.150146,3.82482,0.412633
0.150757,3.84037,-0.131301
0.151367,3.85591,-0.150902
0.151978,3.87146,0.387039
0.152588,3.88701,-0.192486
0.153198,3.90256,0.121949
0.153809,3.91811,-0.859841E-01
0.154419,3.93365,0.114620
0.155029,3.94920,0.540700
0.155640,3.96475,0.617110E-01
0.156250,3.98030,0.897206E-03
0.156860,3.99585,0.734533
0.157471,4.01139,0.548957
0.158081,4.02694,0.683861E-01
0.158691,4.04249,-0.448780
0.159302,4.05804,-0.147334
0.159912,4.07359,0.366564E-01
0.160522,4.08914,0.202127
0.161133,4.10468,1.63886
0.161743,4.12023,0.337471
0.162354,4.13578,-0.299348
0.162964,4.15133,-0.753324E-01
0.163574,4.16688,0.363937E-02
0.164185,4.18242,-0.225202
0.164795,4.19797,-0.422370
0.165405,4.21352,-0.134733
0.166016,4.22907,-0.328936
0.166626,4.24462,2.13246
0.167236,4.26016,0.885909
0.167847,4.27571,-0.108440
0.168457,4.29126,-0.166115E-01
0.169067,4.30681,2.18584
0.169678,4.32236,0.191145
0.170288,4.33790,0.597570
0.170898,4.35345,1.56828
0.171509,4.36900,-0.931639E-01
0.172119,4.38455,0.386532
0.172729,4.40010,0.926811
0.173340,4.41564,0.404715E-01
0.173950,4.43119,1.04941
0.174561,4.44674,-0.325696
0.175171,4.46229,0.223642
0.175781,4.47784,-0.282622
0.176392,4.49338,0.329244E-01
0.177002,4.50893,0.213887
0.177612,4.52448,-0.187711E-01
0.178223,4.54003,-0.240820
0.178833,4.55558,0.465666E-01
0.179443,4.57112,0.380614
0.180054,4.58667,-0.336924E-01
0.180664,4.60222,-0.883205
0.181274,4.61777,0.556559
0.181885,4.63332,-0.280438
0.182495,4.64886,-0.109636E-02
0.183105,4.66441,-0.101815
0.183716,4.67996,-0.549694
0.184326,4.69551,0.292221E-01
0.184937,4.71106,0.217973
0.185547,4.72660,1.69954
0.186157,4.74215,2.37111
0.186768,4.75770,-0.120602
0.187378,4.77325,-0.110378
0.187988,4.78880,-0.130766
0.188599,4.80435,0.160213
0.189209,4.81989,0.175811
0.189819,4.83544,-0.619503E-01
0.190430,4.85099,0.351756E-02
0.191040,4.86654,-0.136372
0.191650,4.88209,-0.187235
0.192261,4.89763,-0.689470
0.192871,4.91318,0.116893
0.193481,4.92873,0.662307E-01
0.194092,4.94428,0.418296
0.194702,4.95983,-0.517084
0.195312,4.97537,0.396398
0.195923,4.99092,0.964167E-01
0.196533,5.00647,-0.443938E-01
0.197144,5.02202,0.460289
0.197754,5.03757,-0.956533E-01
0.198364,5.05311,-0.121237
0.198975,5.06866,0.196376E-01
0.199585,5.08421,0.461016
0.200195,5.09976,0.189320
0.200806,5.11531,0.236207
0.201416,5.13085,0.835529
0.202026,5.14640,0.950890
0.202637,5.16195,0.982332E-01
0.203247,5.17750,3.61428
0.203857,5.19305,0.676929
0.204468,5.20859,-0.493080E-02
0.205078,5.22414,0.498975E-01
0.205688,5.23969,0.399862E-01
0.206299,5.25524,-0.147588
0.206909,5.27079,-0.806392E-01
0.207520,5.28633,0.602285
0.208130,5.30188,0.373352
0.208740,5.31743,1.67796
0.209351,5.33298,1.93761
0.209961,5.34853,1.86333
0.210571,5.36407,1.00379
0.211182,5.37962,-0.338809
0.211792,5.39517,-1.03407
0.212402,5.41072,-0.273933
0.213013,5.42627,0.606948
0.213623,5.44181,0.229616
0.214233,5.45736,1.10454
0.214844,5.47291,-0.212506
0.215454,5.48846,0.144722
0.216064,5.50401,0.868144
0.216675,5.51956,0.174943
0.217285,5.53510,0.103024E-01
0.217896,5.55065,1.45037
0.218506,5.56620,0.207519E-01
0.219116,5.58175,0.240536
0.219727,5.59730,0.736495
0.220337,5.61284,-0.296507
0.220947,5.62839,0.472841
0.221558,5.64394,-0.869980
0.222168,5.65949,0.650676
0.222778,5.67504,0.184009
0.223389,5.69058,0.296853
0.223999,5.70613,0.185169
0.224609,5.72168,0.245579
0.225220,5.73723,0.982482E-01
0.225830,5.75278,-0.866634E-01
0.226440,5.76832,1.06148
0.227051,5.78387,-0.101975E-01
0.227661,5.79942,-0.310928
0.228271,5.81497,0.588193E-01
0.228882,5.83052,-0.718553E-01
0.229492,5.84606,-0.862797E-01
0.230103,5.86161,0.404295
0.230713,5.87716,-0.639166
0.231323,5.89271,0.113077
0.231934,5.90826,-0.302728
0.232544,5.92380,0.569800E-01
0.233154,5.93935,0.569659
0.233765,5.95490,0.907641E-01
0.234375,5.97045,-0.136250
0.234985,5.98600,0.417730
0.235596,6.00154,2.20989
0.236206,6.01709,0.931235
0.236816,6.03264,-0.420951E-01
0.237427,6.04819,0.271627
0.238037,6.06374,-0.312333
0.238647,6.07928,0.100650
0.239258,6.09483,0.397172E-01
0.239868,6.11038,0.105354
0.240479,6.12593,0.909517
0.241089,6.14148,-0.326830E-01
0.241699,6.15702,-0.821789E-02
0.242310,6.17257,0.904891
0.242920,6.18812,0.213208
0.243530,6.20367,-0.398443
0.244141,6.21922,0.126940E-01
0.244751,6.23477,-0.137183
0.245361,6.25031,-0.151923E-01
0.245972,6.26586,1.35447
0.246582,6.28141,0.135713
0.247192,6.29696,0.771902
0.247803,6.31251,0.710140
0.248413,6.32805,-0.860723E-01
0.249023,6.34360,0.150067
0.249634,6.35915,-0.435755
0.250244,6.37470,-0.544728E-01
0.250854,6.39025,0.187426
0.251465,6.40579,0.963845E-01
0.252075,6.42134,-0.633440E-03
0.252686,6.43689,0.245355
0.253296,6.45244,0.867525E-01
0.253906,6.46799,0.123400
0.254517,6.48353,0.622852E-01
0.255127,6.49908,0.178104
0.255737,6.51463,-0.491697E-01
0.256348,6.53018,-0.814824
0.256958,6.54573,-0.404890E-02
0.257568,6.56127,-0.155435
0.258179,6.57682,-0.202432
0.258789,6.59237,0.134314E-01
0.259399,6.60792,0.533354E-01
0.260010,6.62347,0.659478
0.260620,6.63901,0.504713
0.261230,6.65456,-0.541471
0.261841,6.67011,0.903372E-01
0.262451,6.68566,-0.458735E-01
0.263062,6.70121,-0.667373
0.263672,6.71675,0.293898E-01
0.264282,6.73230,-0.493751
