Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.502
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.6419447909059586E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.485442E-02,-0.723885E-01
0.122070E-02,0.970885E-02,0.206643E-01
0.183105E-02,0.145633E-01,0.932770E-01
0.244141E-02,0.194177E-01,0.157053E-01
0.305176E-02,0.242721E-01,0.656791E-01
0.366211E-02,0.291265E-01,0.170440E-01
0.427246E-02,0.339810E-01,0.925765E-01
0.488281E-02,0.388354E-01,0.294366E-01
0.549316E-02,0.436898E-01,0.972831E-02
0.610352E-02,0.485442E-01,0.697617E-01
0.671387E-02,0.533986E-01,0.235752
0.732422E-02,0.582531E-01,0.587876E-02
0.793457E-02,0.631075E-01,0.809191E-01
0.854492E-02,0.679619E-01,0.146685E-01
0.915527E-02,0.728163E-01,0.655855
0.976562E-02,0.776708E-01,1.62022
0.103760E-01,0.825252E-01,0.763684E-01
0.109863E-01,0.873796E-01,0.359540
0.115967E-01,0.922340E-01,-0.107143E-01
0.122070E-01,0.970885E-01,0.796801E-01
0.128174E-01,0.101943,0.457958
0.134277E-01,0.106797,-0.381317E-01
0.140381E-01,0.111652,0.185487
0.146484E-01,0.116506,0.381792
0.152588E-01,0.121361,0.110312E-02
0.158691E-01,0.126215,0.635544
0.164795E-01,0.131069,0.184075
0.170898E-01,0.135924,0.308834
0.177002E-01,0.140778,0.721348
0.183105E-01,0.145633,0.434648
0.189209E-01,0.150487,0.501918E-01
0.195312E-01,0.155342,0.166347
0.201416E-01,0.160196,-0.156321E-01
0.207520E-01,0.165050,-0.374206E-01
0.213623E-01,0.169905,0.516878
0.219727E-01,0.174759,1.19332
0.225830E-01,0.179614,0.420134
0.231934E-01,0.184468,0.228241
0.238037E-01,0.189322,0.134011
0.244141E-01,0.194177,0.582753
0.250244E-01,0.199031,-0.251967E-01
0.256348E-01,0.203886,-0.357836
0.262451E-01,0.208740,-0.149232E-02
0.268555E-01,0.213595,0.104818E-01
0.274658E-01,0.218449,0.431506
0.280762E-01,0.223303,0.702114E-01
0.286865E-01,0.228158,0.331381
0.292969E-01,0.233012,0.357129
0.299072E-01,0.237867,1.18062
0.305176E-01,0.242721,0.824881
0.311279E-01,0.247576,0.685120E-01
0.317383E-01,0.252430,0.105049
0.323486E-01,0.257284,-0.508807E-02
0.329590E-01,0.262139,0.522434E-01
0.335693E-01,0.266993,-0.187723E-01
0.341797E-01,0.271848,0.614240E-01
0.347900E-01,0.276702,0.243068
0.354004E-01,0.281557,0.151304
0.360107E-01,0.286411,0.162834
0.366211E-01,0.291265,-0.197565E-01
0.372314E-01,0.296120,0.719126
0.378418E-01,0.300974,0.633162
0.384521E-01,0.305829,0.427854
0.390625E-01,0.310683,-0.119606
0.396729E-01,0.315537,0.411332E-01
0.402832E-01,0.320392,0.330217
0.408936E-01,0.325246,0.649478
0.415039E-01,0.330101,0.253385
0.421143E-01,0.334955,0.177513E-01
0.427246E-01,0.339810,0.107351E-02
0.433350E-01,0.344664,0.330064E-01
0.439453E-01,0.349518,0.279027
0.445557E-01,0.354373,0.626998
0.451660E-01,0.359227,-0.199163
0.457764E-01,0.364082,0.648560E-01
0.463867E-01,0.368936,0.273551
0.469971E-01,0.373791,0.778342E-01
0.476074E-01,0.378645,0.536021
0.482178E-01,0.383499,0.704780
0.488281E-01,0.388354,1.37283
0.494385E-01,0.393208,0.785048E-02
0.500488E-01,0.398063,-0.431607E-01
0.506592E-01,0.402917,0.847929
0.512695E-01,0.407772,-0.171609E-01
0.518799E-01,0.412626,-0.357947E-01
0.524902E-01,0.417480,0.147342
0.531006E-01,0.422335,0.422141
0.537109E-01,0.427189,0.203497
0.543213E-01,0.432044,-0.306147E-01
0.549316E-01,0.436898,0.126848
0.555420E-01,0.441752,0.283132E-01
0.561523E-01,0.446607,0.746160E-02
0.567627E-01,0.451461,0.124926
0.573730E-01,0.456316,0.445610
0.579834E-01,0.461170,-0.192304
0.585938E-01,0.466025,0.784499E-02
0.592041E-01,0.470879,-0.706298E-01
0.598145E-01,0.475733,-0.117589
0.604248E-01,0.480588,0.968144E-01
0.610352E-01,0.485442,0.545294
0.616455E-01,0.490297,0.279048
0.622559E-01,0.495151,0.761447
0.628662E-01,0.500006,0.436399
