Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  1.090
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-3.9039863590308537E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.223480E-02,3.81445
0.122070E-02,0.446959E-02,1.10215
0.183105E-02,0.670439E-02,-0.108295
0.244141E-02,0.893918E-02,-0.425910
0.305176E-02,0.111740E-01,0.826050E-01
0.366211E-02,0.134088E-01,0.411817E-01
0.427246E-02,0.156436E-01,-1.57897
0.488281E-02,0.178784E-01,-3.05995
0.549316E-02,0.201132E-01,-0.249352
0.610352E-02,0.223480E-01,-1.20013
0.671387E-02,0.245828E-01,-2.48650
0.732422E-02,0.268175E-01,-2.37403
0.793457E-02,0.290523E-01,3.95360
0.854492E-02,0.312871E-01,-1.85694
0.915527E-02,0.335219E-01,1.45096
0.976562E-02,0.357567E-01,2.88700
0.103760E-01,0.379915E-01,-2.27937
0.109863E-01,0.402263E-01,1.38876
0.115967E-01,0.424611E-01,-3.71247
0.122070E-01,0.446959E-01,-0.520446
0.128174E-01,0.469307E-01,1.04239
0.134277E-01,0.491655E-01,-1.32066
0.140381E-01,0.514003E-01,1.60180
0.146484E-01,0.536351E-01,-2.01794
0.152588E-01,0.558699E-01,0.532641
0.158691E-01,0.581047E-01,0.306153E-01
0.164795E-01,0.603395E-01,1.55466
0.170898E-01,0.625743E-01,0.632193E-01
0.177002E-01,0.648091E-01,1.23742
0.183105E-01,0.670439E-01,-2.89602
0.189209E-01,0.692787E-01,3.87214
0.195312E-01,0.715135E-01,-4.37216
0.201416E-01,0.737483E-01,-3.47183
0.207520E-01,0.759831E-01,-3.64735
0.213623E-01,0.782178E-01,-1.93601
0.219727E-01,0.804526E-01,-2.36167
0.225830E-01,0.826874E-01,1.44142
0.231934E-01,0.849222E-01,-0.644932E-01
0.238037E-01,0.871570E-01,0.276207
0.244141E-01,0.893918E-01,0.161310E-01
0.250244E-01,0.916266E-01,-1.00756
0.256348E-01,0.938614E-01,-0.901891
0.262451E-01,0.960962E-01,-1.01670
0.268555E-01,0.983310E-01,-1.06318
0.274658E-01,0.100566,1.66130
0.280762E-01,0.102801,-2.44083
0.286865E-01,0.105035,1.46886
0.292969E-01,0.107270,-9.40147
0.299072E-01,0.109505,-0.608992
0.305176E-01,0.111740,-2.22960
0.311279E-01,0.113975,1.33236
0.317383E-01,0.116209,-1.15030
0.323486E-01,0.118444,-0.249836
0.329590E-01,0.120679,0.101415
0.335693E-01,0.122914,-0.603333
0.341797E-01,0.125149,-1.98230
0.347900E-01,0.127383,2.22967
0.354004E-01,0.129618,-4.17369
0.360107E-01,0.131853,2.86420
0.366211E-01,0.134088,1.10818
0.372314E-01,0.136323,-2.72197
0.378418E-01,0.138557,0.310481
0.384521E-01,0.140792,2.67033
0.390625E-01,0.143027,-3.12480
0.396729E-01,0.145262,-2.01404
0.402832E-01,0.147497,1.26436
0.408936E-01,0.149731,0.355453
0.415039E-01,0.151966,0.417890
0.421143E-01,0.154201,-2.90050
0.427246E-01,0.156436,-1.95575
0.433350E-01,0.158670,-2.71690
0.439453E-01,0.160905,1.05724
0.445557E-01,0.163140,-0.730743E-01
0.451660E-01,0.165375,-3.35628
0.457764E-01,0.167610,1.15224
0.463867E-01,0.169844,0.735644
0.469971E-01,0.172079,-3.17532
0.476074E-01,0.174314,-0.711239
0.482178E-01,0.176549,1.70409
0.488281E-01,0.178784,1.45297
0.494385E-01,0.181018,-1.23013
0.500488E-01,0.183253,-0.942431
0.506592E-01,0.185488,0.404620
0.512695E-01,0.187723,-3.83413
0.518799E-01,0.189958,1.91275
0.524902E-01,0.192192,-4.34389
0.531006E-01,0.194427,-1.12580
0.537109E-01,0.196662,0.176797
0.543213E-01,0.198897,-1.18208
0.549316E-01,0.201132,2.02931
0.555420E-01,0.203366,-7.20127
0.561523E-01,0.205601,-1.60296
0.567627E-01,0.207836,-1.72445
0.573730E-01,0.210071,-2.22031
0.579834E-01,0.212306,-3.51712
0.585938E-01,0.214540,-0.274285
0.592041E-01,0.216775,-0.116079
0.598145E-01,0.219010,-4.87541
0.604248E-01,0.221245,0.784239
0.610352E-01,0.223480,0.583620
0.616455E-01,0.225714,-0.386747
0.622559E-01,0.227949,0.452945
0.628662E-01,0.230184,-1.05911
0.634766E-01,0.232419,0.658779
0.640869E-01,0.234654,-1.91978
0.646973E-01,0.236888,-0.495835
0.653076E-01,0.239123,-5.57788
0.659180E-01,0.241358,-0.866505
0.665283E-01,0.243593,-1.48104
0.671387E-01,0.245828,0.924256
0.677490E-01,0.248062,1.68661
0.683594E-01,0.250297,5.36245
0.689697E-01,0.252532,-3.69289
0.695801E-01,0.254767,-1.12365
0.701904E-01,0.257002,0.179112
0.708008E-01,0.259236,0.852366
0.714111E-01,0.261471,1.24583
0.720215E-01,0.263706,0.684557
0.726318E-01,0.265941,0.176751
0.732422E-01,0.268175,0.358285
0.738525E-01,0.270410,-2.36173
0.744629E-01,0.272645,-3.24204
0.750732E-01,0.274880,1.51616
0.756836E-01,0.277115,0.923419
0.762939E-01,0.279349,-0.373715
0.769043E-01,0.281584,-0.429234E-01
0.775146E-01,0.283819,0.301435
0.781250E-01,0.286054,-2.16497
0.787354E-01,0.288289,-1.04602
0.793457E-01,0.290523,-2.11939
0.799561E-01,0.292758,-0.527086
0.805664E-01,0.294993,-0.555302
0.811768E-01,0.297228,-0.213704
0.817871E-01,0.299463,-0.695222
0.823975E-01,0.301697,-1.49820
0.830078E-01,0.303932,-0.181684
0.836182E-01,0.306167,0.294455
0.842285E-01,0.308402,-0.415288
0.848389E-01,0.310637,-1.76253
0.854492E-01,0.312871,-0.149411
0.860596E-01,0.315106,-1.08376
0.866699E-01,0.317341,-0.428632
0.872803E-01,0.319576,0.802144
0.878906E-01,0.321811,-1.95584
0.885010E-01,0.324045,-3.09497
0.891113E-01,0.326280,2.91664
0.897217E-01,0.328515,-3.90678
0.903320E-01,0.330750,-0.702315
0.909424E-01,0.332985,-0.271526
0.915527E-01,0.335219,-0.516651
0.921631E-01,0.337454,-1.92820
0.927734E-01,0.339689,0.412948
0.933838E-01,0.341924,3.95799
0.939941E-01,0.344159,-1.45174
0.946045E-01,0.346393,1.24626
0.952148E-01,0.348628,0.323662E-01
0.958252E-01,0.350863,-5.52219
0.964355E-01,0.353098,2.74696
0.970459E-01,0.355333,-3.67703
0.976562E-01,0.357567,-1.49340
0.982666E-01,0.359802,-0.877304
0.988770E-01,0.362037,7.71516
0.994873E-01,0.364272,-6.59541
0.100098,0.366506,1.37643
0.100708,0.368741,-1.59024
0.101318,0.370976,-4.94565
0.101929,0.373211,0.820766
0.102539,0.375446,1.02055
0.103149,0.377680,3.31670
0.103760,0.379915,-2.47948
0.104370,0.382150,-3.55980
0.104980,0.384385,-0.474561
0.105591,0.386620,-0.817512
0.106201,0.388854,-0.166434
0.106812,0.391089,-0.454499
0.107422,0.393324,-2.08021
0.108032,0.395559,-4.32681
0.108643,0.397794,0.184542
0.109253,0.400028,0.864161E-01
0.109863,0.402263,-0.589569
0.110474,0.404498,1.96127
0.111084,0.406733,-1.97474
0.111694,0.408968,0.860408E-01
0.112305,0.411202,0.933338
0.112915,0.413437,-1.79319
0.113525,0.415672,-0.208598E-01
0.114136,0.417907,0.323711
0.114746,0.420142,0.394785
0.115356,0.422376,-0.288712
0.115967,0.424611,1.95553
0.116577,0.426846,-2.13070
0.117188,0.429081,-0.716778
0.117798,0.431316,1.24102
0.118408,0.433550,1.25441
0.119019,0.435785,0.112413
0.119629,0.438020,-0.752172
0.120239,0.440255,-0.135303
0.120850,0.442490,1.69598
0.121460,0.444724,-2.86774
0.122070,0.446959,2.08836
0.122681,0.449194,0.377403
0.123291,0.451429,-0.166916
