Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.213
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-1.1959308577646903E-005
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.114524E-01,0.835774
0.122070E-02,0.229048E-01,-0.359684
0.183105E-02,0.343572E-01,6.60601
0.244141E-02,0.458097E-01,-2.31774
0.305176E-02,0.572621E-01,-6.99725
0.366211E-02,0.687145E-01,4.33849
0.427246E-02,0.801669E-01,2.87276
0.488281E-02,0.916193E-01,5.76246
0.549316E-02,0.103072,1.81591
0.610352E-02,0.114524,0.502716
0.671387E-02,0.125977,5.46661
0.732422E-02,0.137429,1.46060
0.793457E-02,0.148881,5.15777
0.854492E-02,0.160334,-0.804176
0.915527E-02,0.171786,-6.85623
0.976562E-02,0.183239,0.467290
0.103760E-01,0.194691,0.278424
0.109863E-01,0.206143,-0.312860
0.115967E-01,0.217596,2.57992
0.122070E-01,0.229048,0.326675
0.128174E-01,0.240501,-3.52575
0.134277E-01,0.251953,-2.35126
0.140381E-01,0.263406,-0.482940
0.146484E-01,0.274858,0.827414
0.152588E-01,0.286310,-1.68302
0.158691E-01,0.297763,-0.696205
0.164795E-01,0.309215,0.796472
0.170898E-01,0.320668,-2.94009
0.177002E-01,0.332120,2.79239
0.183105E-01,0.343572,-0.375826
0.189209E-01,0.355025,-2.54750
0.195312E-01,0.366477,3.86802
0.201416E-01,0.377930,1.24618
0.207520E-01,0.389382,-1.53222
0.213623E-01,0.400835,1.80220
0.219727E-01,0.412287,0.572246
0.225830E-01,0.423739,0.350382
0.231934E-01,0.435192,-2.01663
0.238037E-01,0.446644,0.581872
0.244141E-01,0.458097,2.32650
0.250244E-01,0.469549,0.837689
0.256348E-01,0.481001,-0.219040
0.262451E-01,0.492454,-0.122624
0.268555E-01,0.503906,2.51182
0.274658E-01,0.515359,-2.31941
0.280762E-01,0.526811,-0.256001
0.286865E-01,0.538264,-0.779049
0.292969E-01,0.549716,0.419729
0.299072E-01,0.561168,-0.162806
0.305176E-01,0.572621,-0.435955
0.311279E-01,0.584073,0.566957
0.317383E-01,0.595526,0.369413
0.323486E-01,0.606978,-2.50686
0.329590E-01,0.618430,-0.161093
0.335693E-01,0.629883,-0.193647
0.341797E-01,0.641335,3.40939
0.347900E-01,0.652788,1.24822
0.354004E-01,0.664240,1.30773
0.360107E-01,0.675693,-2.67766
0.366211E-01,0.687145,0.630848
0.372314E-01,0.698597,-0.544784
0.378418E-01,0.710050,-0.457508
0.384521E-01,0.721502,-0.166262
0.390625E-01,0.732955,-4.48598
0.396729E-01,0.744407,-3.45381
0.402832E-01,0.755859,-1.14038
0.408936E-01,0.767312,1.58481
0.415039E-01,0.778764,0.440984
0.421143E-01,0.790217,-1.77883
0.427246E-01,0.801669,-1.92188
0.433350E-01,0.813122,-6.73172
0.439453E-01,0.824574,1.23973
0.445557E-01,0.836026,2.12851
0.451660E-01,0.847479,0.879936
0.457764E-01,0.858931,3.25936
0.463867E-01,0.870384,-3.20853
0.469971E-01,0.881836,1.25592
0.476074E-01,0.893288,5.25549
0.482178E-01,0.904741,1.80784
0.488281E-01,0.916193,-3.89768
0.494385E-01,0.927646,-0.281958
0.500488E-01,0.939098,0.592422
0.506592E-01,0.950551,1.84610
0.512695E-01,0.962003,1.97266
0.518799E-01,0.973455,-0.813173
0.524902E-01,0.984908,-0.818231
0.531006E-01,0.996360,-2.91503
0.537109E-01,1.00781,1.29670
0.543213E-01,1.01927,1.74867
0.549316E-01,1.03072,-2.82474
0.555420E-01,1.04217,0.500752
0.561523E-01,1.05362,1.37378
0.567627E-01,1.06507,-3.23254
0.573730E-01,1.07653,-3.12932
0.579834E-01,1.08798,-1.07095
0.585938E-01,1.09943,0.169398
0.592041E-01,1.11088,0.792610E-01
0.598145E-01,1.12234,-6.25618
0.604248E-01,1.13379,-0.574351
0.610352E-01,1.14524,1.40795
0.616455E-01,1.15669,-5.13731
0.622559E-01,1.16815,1.11451
0.628662E-01,1.17960,0.478437
0.634766E-01,1.19105,2.66135
0.640869E-01,1.20250,-3.09572
0.646973E-01,1.21396,-0.671210
0.653076E-01,1.22541,0.985196
0.659180E-01,1.23686,-0.457388
0.665283E-01,1.24831,3.20869
0.671387E-01,1.25977,-3.43899
0.677490E-01,1.27122,0.464175
0.683594E-01,1.28267,-0.819409
0.689697E-01,1.29412,0.824793E-01
0.695801E-01,1.30558,3.41753
0.701904E-01,1.31703,-4.66174
0.708008E-01,1.32848,-1.92755
0.714111E-01,1.33993,0.205868
0.720215E-01,1.35139,-1.43223
0.726318E-01,1.36284,5.03071
0.732422E-01,1.37429,1.35445
0.738525E-01,1.38574,0.165989
0.744629E-01,1.39719,-0.665249
0.750732E-01,1.40865,-1.40682
0.756836E-01,1.42010,-0.322937
0.762939E-01,1.43155,-0.639102
0.769043E-01,1.44300,-2.57929
0.775146E-01,1.45446,0.165085
0.781250E-01,1.46591,1.40347
0.787354E-01,1.47736,-1.97713
0.793457E-01,1.48881,2.05824
0.799561E-01,1.50027,-2.24489
0.805664E-01,1.51172,-2.07629
0.811768E-01,1.52317,2.65725
0.817871E-01,1.53462,-1.70232
0.823975E-01,1.54608,-0.344929
0.830078E-01,1.55753,1.91432
0.836182E-01,1.56898,0.126525
0.842285E-01,1.58043,7.36126
0.848389E-01,1.59189,-3.65183
0.854492E-01,1.60334,-0.495404
0.860596E-01,1.61479,2.73244
0.866699E-01,1.62624,0.351372
0.872803E-01,1.63770,2.54297
0.878906E-01,1.64915,-4.03805
0.885010E-01,1.66060,0.590919
0.891113E-01,1.67205,2.10162
0.897217E-01,1.68351,0.255843
0.903320E-01,1.69496,2.11993
0.909424E-01,1.70641,0.141808
0.915527E-01,1.71786,1.39642
0.921631E-01,1.72931,-2.10774
0.927734E-01,1.74077,-2.33571
0.933838E-01,1.75222,1.78697
0.939941E-01,1.76367,-0.391209
0.946045E-01,1.77512,1.49561
0.952148E-01,1.78658,-8.26974
0.958252E-01,1.79803,-5.11314
0.964355E-01,1.80948,-3.52357
0.970459E-01,1.82093,-2.47079
0.976562E-01,1.83239,-2.89520
0.982666E-01,1.84384,-7.28737
0.988770E-01,1.85529,0.400754
0.994873E-01,1.86674,-5.48909
0.100098,1.87820,0.874758E-01
0.100708,1.88965,0.871635E-01
0.101318,1.90110,-0.583598
0.101929,1.91255,-1.36949
0.102539,1.92401,-2.96981
0.103149,1.93546,1.83316
0.103760,1.94691,2.51176
0.104370,1.95836,-2.08946
0.104980,1.96982,-0.142974
0.105591,1.98127,-1.57092
0.106201,1.99272,-2.66357
0.106812,2.00417,-1.72117
0.107422,2.01563,-5.93017
0.108032,2.02708,-2.36971
0.108643,2.03853,0.175618
0.109253,2.04998,-6.96409
0.109863,2.06143,-0.654160
0.110474,2.07289,-2.81794
0.111084,2.08434,-6.46307
0.111694,2.09579,-1.76619
0.112305,2.10724,0.930123
0.112915,2.11870,-2.22396
0.113525,2.13015,-2.22429
0.114136,2.14160,-1.06899
0.114746,2.15305,-2.70043
0.115356,2.16451,1.22378
0.115967,2.17596,-0.473194
0.116577,2.18741,-2.06917
0.117188,2.19886,-0.980464
0.117798,2.21032,-1.21739
0.118408,2.22177,-1.51052
0.119019,2.23322,-1.93564
0.119629,2.24467,-3.08482
0.120239,2.25613,0.265646
0.120850,2.26758,-6.12378
0.121460,2.27903,1.94790
0.122070,2.29048,1.82205
0.122681,2.30194,2.71009
0.123291,2.31339,-0.649694
0.123901,2.32484,-3.10247
0.124512,2.33629,3.42455
0.125122,2.34775,-2.76265
0.125732,2.35920,10.9963
0.126343,2.37065,-2.26478
0.126953,2.38210,-0.187782
0.127563,2.39356,2.32355
0.128174,2.40501,-2.33654
0.128784,2.41646,1.32860
0.129395,2.42791,-2.29451
0.130005,2.43936,-0.891042
0.130615,2.45082,-0.829662
0.131226,2.46227,-0.546225
0.131836,2.47372,1.41097
0.132446,2.48517,-1.20848
0.133057,2.49663,0.379381
0.133667,2.50808,5.96906
0.134277,2.51953,3.48176
0.134888,2.53098,-1.70374
0.135498,2.54244,1.99437
0.136108,2.55389,0.221738
0.136719,2.56534,-0.908826
0.137329,2.57679,-0.230689
0.137939,2.58825,-0.691086E-02
0.138550,2.59970,0.306453
0.139160,2.61115,1.10060
0.139771,2.62260,-1.41719
0.140381,2.63406,5.72899
0.140991,2.64551,0.187566
0.141602,2.65696,1.09612
0.142212,2.66841,-0.791776E-01
0.142822,2.67987,-0.456888
0.143433,2.69132,3.05483
0.144043,2.70277,-1.65806
0.144653,2.71422,-4.83774
0.145264,2.72568,-9.47155
0.145874,2.73713,-0.189468
0.146484,2.74858,0.440394
0.147095,2.76003,0.465088
0.147705,2.77148,0.131509
0.148315,2.78294,-5.31335
0.148926,2.79439,-2.71687
0.149536,2.80584,-2.58674
0.150146,2.81729,-1.07212
0.150757,2.82875,-1.57039
0.151367,2.84020,2.32845
0.151978,2.85165,0.257305
0.152588,2.86310,1.24454
0.153198,2.87456,-0.771696
0.153809,2.88601,0.330987
0.154419,2.89746,-0.710322
0.155029,2.90891,0.110611
0.155640,2.92037,-0.642921
0.156250,2.93182,-0.113889
0.156860,2.94327,-0.589636
0.157471,2.95472,-1.36861
0.158081,2.96618,0.510174
0.158691,2.97763,-1.22425
0.159302,2.98908,-0.644036
0.159912,3.00053,-1.60169
0.160522,3.01199,2.98328
0.161133,3.02344,-0.765015
0.161743,3.03489,-0.204326
0.162354,3.04634,1.42614
0.162964,3.05780,-7.79161
0.163574,3.06925,5.86976
0.164185,3.08070,-1.75186
0.164795,3.09215,-1.72369
0.165405,3.10360,1.43710
0.166016,3.11506,-0.673749
0.166626,3.12651,-6.65868
0.167236,3.13796,2.58120
