Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.160
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,7.2282904997200115E-005
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.151846E-01,4.37454
0.122070E-02,0.303693E-01,-6.15845
0.183105E-02,0.455539E-01,-1.89725
0.244141E-02,0.607385E-01,-4.50547
0.305176E-02,0.759231E-01,-2.01583
0.366211E-02,0.911078E-01,-10.2537
0.427246E-02,0.106292,-3.47374
0.488281E-02,0.121477,-1.78116
0.549316E-02,0.136662,-0.957555
0.610352E-02,0.151846,-0.175332
0.671387E-02,0.167031,-0.619678
0.732422E-02,0.182216,-4.76678
0.793457E-02,0.197400,-1.76219
0.854492E-02,0.212585,-0.717121
0.915527E-02,0.227769,1.63346
0.976562E-02,0.242954,-0.660842
0.103760E-01,0.258139,-1.25344
0.109863E-01,0.273323,-3.21946
0.115967E-01,0.288508,-1.63562
0.122070E-01,0.303693,-3.55914
0.128174E-01,0.318877,-0.659182
0.134277E-01,0.334062,-1.51708
0.140381E-01,0.349246,-0.156168
0.146484E-01,0.364431,2.02923
0.152588E-01,0.379616,0.230819
0.158691E-01,0.394800,-0.336158E-01
0.164795E-01,0.409985,0.659160E-01
0.170898E-01,0.425170,-2.08980
0.177002E-01,0.440354,-0.543656
0.183105E-01,0.455539,-0.322783
0.189209E-01,0.470723,-0.609404
0.195312E-01,0.485908,-0.904940
0.201416E-01,0.501093,0.141734
0.207520E-01,0.516277,-0.354412
0.213623E-01,0.531462,0.336611
0.219727E-01,0.546647,-2.09765
0.225830E-01,0.561831,3.87869
0.231934E-01,0.577016,0.889733
0.238037E-01,0.592200,3.18184
0.244141E-01,0.607385,1.24198
0.250244E-01,0.622570,-0.320688
0.256348E-01,0.637754,0.127867
0.262451E-01,0.652939,0.795124E-01
0.268555E-01,0.668124,1.36601
0.274658E-01,0.683308,1.29178
