Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  3.990
wind_speed_[m+1s-1]_=_  0.257
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-9.4394320523123656E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.948268E-02,0.921484
0.122070E-02,0.189654E-01,0.735316
0.183105E-02,0.284480E-01,-1.17034
0.244141E-02,0.379307E-01,-1.91426
0.305176E-02,0.474134E-01,0.329451E-01
0.366211E-02,0.568961E-01,-1.23646
0.427246E-02,0.663787E-01,2.18951
0.488281E-02,0.758614E-01,1.75910
0.549316E-02,0.853441E-01,-1.90193
0.610352E-02,0.948268E-01,1.53868
0.671387E-02,0.104309,0.345119
0.732422E-02,0.113792,0.136912
0.793457E-02,0.123275,-0.819179
0.854492E-02,0.132757,1.67234
0.915527E-02,0.142240,-1.42873
0.976562E-02,0.151723,1.15888
0.103760E-01,0.161206,0.715698
0.109863E-01,0.170688,1.47516
0.115967E-01,0.180171,0.255812E-01
0.122070E-01,0.189654,1.85370
0.128174E-01,0.199136,-1.05084
0.134277E-01,0.208619,0.303719E-01
0.140381E-01,0.218102,0.546188E-01
0.146484E-01,0.227584,0.183011E-01
0.152588E-01,0.237067,-0.302406
0.158691E-01,0.246550,-0.447904
0.164795E-01,0.256032,-1.32795
0.170898E-01,0.265515,0.265044
0.177002E-01,0.274998,-0.225114E-01
0.183105E-01,0.284480,-0.551134E-01
0.189209E-01,0.293963,-0.421106
0.195312E-01,0.303446,1.63831
0.201416E-01,0.312928,1.03806
0.207520E-01,0.322411,0.824052
0.213623E-01,0.331894,-0.111793
0.219727E-01,0.341376,0.166728
0.225830E-01,0.350859,0.455461
0.231934E-01,0.360342,0.259769E-01
0.238037E-01,0.369824,0.181353
0.244141E-01,0.379307,0.404790
0.250244E-01,0.388790,-0.133013
0.256348E-01,0.398272,-0.547232
0.262451E-01,0.407755,1.17786
0.268555E-01,0.417238,0.880975
0.274658E-01,0.426720,0.185115
0.280762E-01,0.436203,0.705931E-01
0.286865E-01,0.445686,-0.226271
0.292969E-01,0.455168,0.121128
0.299072E-01,0.464651,-1.17689
0.305176E-01,0.474134,-0.672768
0.311279E-01,0.483617,-0.978589
0.317383E-01,0.493099,0.357001
0.323486E-01,0.502582,2.79685
0.329590E-01,0.512065,-0.953708
0.335693E-01,0.521547,-2.01162
0.341797E-01,0.531030,0.632765
0.347900E-01,0.540513,0.216765
0.354004E-01,0.549995,1.26451
0.360107E-01,0.559478,0.372050E-01
0.366211E-01,0.568961,2.10193
0.372314E-01,0.578443,0.487549
0.378418E-01,0.587926,-2.64571
0.384521E-01,0.597409,0.463034
0.390625E-01,0.606891,-0.266987
0.396729E-01,0.616374,0.178629
0.402832E-01,0.625857,0.902953
0.408936E-01,0.635339,-0.175540
0.415039E-01,0.644822,0.582612
0.421143E-01,0.654305,-0.107759
0.427246E-01,0.663787,0.528987
0.433350E-01,0.673270,-3.12188
0.439453E-01,0.682753,0.607476
0.445557E-01,0.692235,1.00520
0.451660E-01,0.701718,0.123906
0.457764E-01,0.711201,0.676147
0.463867E-01,0.720683,-0.767969E-01
0.469971E-01,0.730166,-0.646560
0.476074E-01,0.739649,0.694752E-01
0.482178E-01,0.749131,-0.939800
0.488281E-01,0.758614,-0.184688E-01
0.494385E-01,0.768097,-0.995166E-02
0.500488E-01,0.777580,0.106321
0.506592E-01,0.787062,-0.607947
0.512695E-01,0.796545,0.993763E-01
0.518799E-01,0.806028,-0.598876
0.524902E-01,0.815510,-0.171259
0.531006E-01,0.824993,-0.127539
0.537109E-01,0.834476,1.24511
