,ST (K),SST (K),AT (K),SWH (m),SDLR (W/m2),SDSR (W/m2),SNLR (W/m2),SNSR (W/m2),LE (W/m2),H (W/m2)
2022-03-25 18:30:00,301.27954,303.3743,300.56607,0.30357373,-415.84012,0.0004272461,51.156242,0.0,80.701965,7.474182
2022-03-25 19:00:00,301.2473,303.3743,300.65283,0.30286682,-412.83914,0.0004272461,53.972206,-0.0,82.15172,8.627747
2022-03-25 19:30:00,301.18866,303.3743,300.69476,0.30129594,-411.89743,0.0004272461,54.59578,0.0,80.91501,8.797691
2022-03-25 20:00:00,301.13004,303.3743,300.73672,0.29972506,-410.95572,0.0004272461,55.21935,-0.0,79.6783,8.967636
2022-03-25 20:30:00,301.0933,303.3743,300.7735,0.29815418,-411.2016,0.0004272461,54.762394,0.0,76.11885,8.679245
2022-03-25 21:00:00,301.05655,303.3743,300.81027,0.2965833,-411.44748,0.0004272461,54.30544,-0.0,72.5594,8.390854
2022-03-25 21:30:00,301.03787,303.38885,300.53137,0.29723787,-409.2739,0.0004272461,56.07222,0.0,68.45955,7.9531174
2022-03-25 22:00:00,301.0192,303.40338,300.25247,0.29789245,-407.1003,0.0004272461,57.839,-0.0,64.359695,7.515381
2022-03-25 22:30:00,301.0669,303.40338,300.34253,0.2967928,-406.35406,0.0004272461,58.266262,0.0,61.610863,7.2321396
2022-03-25 23:00:00,301.11456,303.40338,300.43262,0.29569316,-405.60782,0.0004272461,58.693523,-0.0,58.86203,6.9488983
2022-03-25 23:30:00,301.4577,303.40338,300.38242,0.29320598,-405.598,-12.685822,58.88983,-11.1414795,56.851074,6.7429047
2022-03-26 00:00:00,301.80087,303.40338,300.3322,0.2907188,-405.58817,-25.37207,59.086143,-22.282959,54.84012,6.536911
2022-03-26 00:30:00,302.33478,303.40338,300.294,0.28959298,-406.5016,-121.74939,61.605167,-108.68799,65.90818,8.936737
2022-03-26 01:00:00,302.86865,303.40338,300.25577,0.28846717,-407.41504,-218.12671,64.12419,-195.09302,76.97624,11.336563
2022-03-26 01:30:00,303.4035,303.40338,300.97574,0.28739375,-408.18097,-341.503,66.62177,-310.89093,97.42357,16.058975
2022-03-26 02:00:00,303.9384,303.40338,301.6957,0.28632033,-408.94687,-464.87927,69.119354,-426.6888,117.870895,20.781387
2022-03-26 02:30:00,304.3824,303.40338,302.0779,0.28454006,-411.84827,-579.3143,69.47073,-535.63464,139.76797,26.008484
2022-03-26 03:00:00,304.8264,303.40338,302.4601,0.2827598,-414.74963,-693.74927,69.822105,-644.58044,161.66507,31.23558
2022-03-26 03:30:00,305.1048,303.40338,302.6539,0.28066528,-418.03705,-777.3152,69.388245,-724.3678,186.47726,35.6902
2022-03-26 04:00:00,305.38318,303.40338,302.8477,0.27857077,-421.32446,-860.8811,68.954384,-804.1551,211.28946,40.14482
2022-03-26 04:30:00,305.5836,303.40338,303.16934,0.2757432,-423.04315,-905.52075,68.85046,-847.5491,231.26392,41.962723
2022-03-26 05:00:00,305.784,303.40338,303.491,0.2729156,-424.76187,-950.16046,68.74653,-890.943,251.23839,43.780624
2022-03-26 05:30:00,305.70248,303.40338,303.49597,0.27058548,-425.35938,-967.60925,68.947784,-907.5145,261.8336,44.774544
2022-03-26 06:00:00,305.62097,303.40338,303.50092,0.26825535,-425.95685,-985.0581,69.14905,-924.0861,272.42877,45.768463
2022-03-26 06:30:00,305.52045,303.40338,303.59036,0.26603,-426.1806,-928.5746,68.26648,-870.70703,264.62915,41.39624
2022-03-26 07:00:00,305.4199,303.40338,303.6798,0.26380467,-426.40436,-872.09106,67.38391,-817.328,256.82956,37.024017
2022-03-26 07:30:00,305.05966,303.40338,303.7168,0.26296687,-428.98486,-772.1356,63.043667,-722.0316,236.0081,30.967796
2022-03-26 08:00:00,304.69943,303.40338,303.75378,0.26212907,-431.56537,-672.1801,58.703423,-626.7353,215.18665,24.911575
2022-03-26 08:30:00,304.3814,303.40338,303.70502,0.26081997,-432.56854,-559.42163,55.326576,-520.821,195.22777,19.61753
2022-03-26 09:00:00,304.06342,303.40338,303.65628,0.25951087,-433.57175,-446.6631,51.94973,-414.90665,175.26889,14.323486
2022-03-26 09:30:00,303.6671,303.40338,303.271,0.25456268,-432.28827,-364.6402,50.712486,-337.69763,158.37582,10.337502
2022-03-26 10:00:00,303.27078,303.40338,302.88568,0.24961448,-431.00476,-282.61734,49.475243,-260.48862,141.48274,6.3515167
2022-03-26 10:30:00,303.04297,303.40338,302.9776,0.24827921,-429.559,-197.66685,49.39276,-181.19351,118.44248,4.276123
2022-03-26 11:00:00,302.8152,303.40338,303.06955,0.24694395,-428.11322,-112.71637,49.31028,-101.89841,95.40222,2.2007294
2022-03-26 11:30:00,302.56256,303.40338,302.86542,0.24516368,-429.49014,-60.136322,46.46297,-54.4104,84.64074,2.1080322
2022-03-26 12:00:00,302.30994,303.40338,302.66132,0.24338341,-430.86707,-7.5562744,43.61566,-6.922394,73.87926,2.015335
2022-03-26 12:30:00,302.23035,303.40338,302.53778,0.24414265,-427.79236,-3.7779236,45.01952,-3.461197,71.38505,2.1234818
2022-03-26 13:00:00,302.1508,303.40338,302.41425,0.2449019,-424.71762,0.0004272461,46.423378,-0.0,68.89084,2.2316284
2022-03-26 13:30:00,302.00903,303.40338,302.1554,0.24560875,-425.90277,0.0004272461,44.904045,0.0,74.5236,1.9998856
2022-03-26 14:00:00,301.86725,303.40338,301.8965,0.2463156,-427.0879,0.0004272461,43.384712,-0.0,80.15636,1.7681427
2022-03-26 14:30:00,301.85498,303.40338,301.6604,0.24681306,-423.41937,0.0004272461,46.46957,0.0,81.6269,2.9989624
2022-03-26 15:00:00,301.84274,303.40338,301.42426,0.24731052,-419.75085,0.0004272461,49.55443,-0.0,83.09744,4.229782
2022-03-26 15:30:00,301.84888,303.40338,301.42715,0.24974537,-421.2556,0.0004272461,47.77775,0.0,78.64944,4.6057205
2022-03-26 16:00:00,301.85498,303.40338,301.43005,0.25218022,-422.7604,0.0004272461,46.00107,-0.0,74.20143,4.981659
2022-03-26 16:30:00,301.81342,303.40338,301.21024,0.25542665,-420.0865,0.0004272461,48.223152,0.0,73.08423,5.074356
2022-03-26 17:00:00,301.77185,303.40338,300.99042,0.25867307,-417.41254,0.0004272461,50.44524,-0.0,71.967026,5.167053
2022-03-26 17:30:00,301.71484,303.40338,301.02512,0.25943238,-417.7826,0.0004272461,49.742485,0.0,71.172,5.3215485
2022-03-26 18:00:00,301.6578,303.40338,301.0598,0.26019168,-418.15262,0.0004272461,49.039734,-0.0,70.37697,5.4760437
2022-03-26 18:30:00,301.57596,303.40338,301.04288,0.26082003,-420.41473,0.0004272461,47.810738,0.0,61.584877,5.110405
2022-03-26 19:00:00,301.4941,303.40338,301.02594,0.26144838,-422.67682,0.0004272461,46.581745,-0.0,52.792786,4.744766
2022-03-26 19:30:00,301.42035,303.40338,301.10632,0.2618149,-424.30945,0.0004272461,44.92054,0.0,50.828598,4.749916
2022-03-26 20:00:00,301.34656,303.40338,301.18668,0.2621814,-425.9421,0.0004272461,43.25934,-0.0,48.86441,4.755066
2022-03-26 20:30:00,301.32077,303.40338,300.8985,0.26299304,-424.40784,0.0004272461,44.391003,0.0,51.337837,5.3266983
2022-03-26 21:00:00,301.29498,303.40338,300.6103,0.26380467,-422.87354,0.0004272461,45.522667,-0.0,53.811264,5.8983307
2022-03-26 21:30:00,301.28595,303.4516,300.8557,0.27398908,-422.00928,0.0004272461,46.015915,0.0,55.115524,5.882881
2022-03-26 22:00:00,301.27695,303.49982,301.10114,0.2841735,-421.145,0.0004272461,46.509163,-0.0,56.419785,5.8674316
2022-03-26 22:30:00,301.19928,303.49982,300.7894,0.2871843,-420.58807,0.0004272461,46.74836,0.0,61.065254,6.3875656
2022-03-26 23:00:00,301.12164,303.49982,300.47766,0.2901951,-420.03113,0.0004272461,46.98756,-0.0,65.710724,6.9076996
2022-03-26 23:30:00,301.49542,303.49982,300.5078,0.29056168,-419.39062,-11.217865,47.644127,-9.907013,65.94456,7.252739
2022-03-27 00:00:00,301.86917,303.49982,300.53796,0.29092824,-418.75012,-22.436157,48.30069,-19.814026,66.17839,7.5977783
2022-03-27 00:30:00,302.33704,303.49982,300.3661,0.2907188,-421.40686,-77.84372,48.00045,-70.01317,68.12699,7.5205307
2022-03-27 01:00:00,302.80487,303.49982,300.1942,0.29050934,-424.06357,-133.25128,47.700214,-120.21231,70.07559,7.443283
2022-03-27 01:30:00,303.30396,303.49982,300.86334,0.29032606,-425.30896,-263.09164,49.27234,-240.36992,91.57776,13.200813
2022-03-27 02:00:00,303.80307,303.49982,301.5325,0.29014277,-426.55435,-392.932,50.84446,-360.52753,113.079926,18.958344
2022-03-27 02:30:00,304.16492,303.49982,301.82587,0.29056168,-428.22144,-487.98312,52.050358,-450.80783,130.3887,23.907349
2022-03-27 03:00:00,304.52673,303.49982,302.11923,0.29098058,-429.8885,-583.03424,53.256256,-541.08813,147.69748,28.856354
2022-03-27 03:30:00,304.78546,303.49982,302.25867,0.2916351,-430.60645,-637.39087,54.580933,-593.35,162.79265,32.84749
2022-03-27 04:00:00,305.04422,303.49982,302.39813,0.2922896,-431.3244,-691.7475,55.905605,-645.61176,177.88782,36.838623
2022-03-27 04:30:00,305.22626,303.49982,302.8051,0.2933107,-434.9671,-773.84546,54.34503,-723.54736,200.18501,42.462257
2022-03-27 05:00:00,305.4083,303.49982,303.2121,0.2943318,-438.60983,-855.9434,52.784454,-801.48303,222.48221,48.08589
2022-03-27 05:30:00,305.45792,303.49982,303.27966,0.2955361,-434.7495,-857.91187,57.271523,-804.9442,225.95332,47.400963
2022-03-27 06:00:00,305.50754,303.49982,303.3472,0.2967404,-430.88922,-859.88025,61.758587,-808.4054,229.42444,46.716034
2022-03-27 06:30:00,305.57455,303.49982,303.535,0.29702842,-428.19928,-896.2042,65.40268,-841.0798,245.42375,47.43701
2022-03-27 07:00:00,305.64157,303.49982,303.7228,0.29731643,-425.50934,-932.52814,69.04677,-873.75415,261.42307,48.15799
2022-03-27 07:30:00,305.30905,303.49982,303.76123,0.29773533,-426.5654,-876.67017,67.14966,-820.06256,255.32265,45.58307
2022-03-27 08:00:00,304.97653,303.49982,303.79965,0.29815423,-427.62146,-820.8122,65.252556,-766.371,249.22223,43.00815
2022-03-27 08:30:00,304.51352,303.49982,303.6631,0.29833752,-428.78326,-673.0642,61.032738,-627.126,220.9649,32.234657
2022-03-27 09:00:00,304.0505,303.49982,303.52652,0.2985208,-429.94504,-525.3163,56.812916,-487.88098,192.70758,21.461166
2022-03-27 09:30:00,303.47665,303.49982,302.7233,0.29409617,-430.9384,-428.63037,52.457825,-396.22556,175.09741,15.518242
2022-03-27 10:00:00,302.9028,303.49982,301.92007,0.28967154,-431.93173,-331.9445,48.10273,-304.57013,157.48726,9.575317
2022-03-27 10:30:00,302.85382,303.49982,301.99115,0.2880745,-429.70898,-226.01704,47.753002,-206.3595,133.19989,6.160965
2022-03-27 11:00:00,302.80487,303.49982,302.06223,0.28647745,-427.48624,-120.0896,47.403275,-108.148865,108.91252,2.7466125
2022-03-27 11:30:00,302.5542,303.49982,302.03247,0.2844615,-427.78992,-64.18158,45.98787,-57.840347,94.19148,2.9835052
2022-03-27 12:00:00,302.3035,303.49982,302.00272,0.28244555,-428.09357,-8.27356,44.572464,-7.53183,79.47044,3.220398
2022-03-27 12:30:00,302.30447,303.49982,301.9591,0.28050816,-428.79926,-4.136566,43.458946,-3.765915,76.45661,3.2667465
2022-03-27 13:00:00,302.30545,303.49982,301.91553,0.27857077,-429.5049,0.0004272461,42.34543,-0.0,73.44278,3.313095
2022-03-27 13:30:00,302.16724,303.49982,302.08783,0.27671188,-427.16168,0.0004272461,44.287075,0.0,70.72513,3.3439941
2022-03-27 14:00:00,302.029,303.49982,302.26013,0.274853,-424.81842,0.0004272461,46.22872,-0.0,68.00748,3.3748932
2022-03-27 14:30:00,301.92523,303.49982,302.06158,0.27205163,-423.36157,0.0004272461,47.225113,0.0,66.10044,3.4263916
2022-03-27 15:00:00,301.82147,303.49982,301.86307,0.26925027,-421.90475,0.0004272461,48.221504,-0.0,64.193405,3.47789
2022-03-27 15:30:00,301.8595,303.49982,301.62115,0.26702487,-421.59863,0.0004272461,48.08293,0.0,67.19166,3.8435364
2022-03-27 16:00:00,301.89752,303.49982,301.3792,0.26479948,-421.2925,0.0004272461,47.944363,-0.0,70.18991,4.2091827
2022-03-27 16:30:00,301.8147,303.49982,301.20856,0.26257408,-423.08374,0.0004272461,45.982918,0.0,70.46011,4.6417694
2022-03-27 17:00:00,301.7319,303.49982,301.03793,0.26034868,-424.87497,0.0004272461,44.021477,-0.0,70.730316,5.074356
2022-03-27 17:30:00,301.68616,303.49982,300.94888,0.25812328,-423.9898,0.0004272461,44.661545,0.0,68.05424,5.429695
2022-03-27 18:00:00,301.6404,303.49982,300.85983,0.25589788,-423.10464,0.0004272461,45.301613,-0.0,65.37816,5.785034
2022-03-27 18:30:00,301.56534,303.49982,300.47104,0.2553481,-425.86218,0.0004272461,42.792484,0.0,69.109085,8.138512
2022-03-27 19:00:00,301.49026,303.49982,300.08224,0.2547983,-428.61975,0.0004272461,40.283356,-0.0,72.84001,10.491989
2022-03-27 19:30:00,301.4532,303.49982,299.6573,0.25765204,-427.03137,0.0004272461,41.659172,0.0,72.21645,10.661934
2022-03-27 20:00:00,301.41614,303.49982,299.23233,0.2605058,-425.44296,0.0004272461,43.034985,-0.0,71.592896,10.831879
2022-03-27 20:30:00,301.39905,303.49982,299.30402,0.2665798,-429.07092,0.0004272461,39.60205,0.0,71.161606,11.249016
2022-03-27 21:00:00,301.382,303.49982,299.3757,0.27265382,-432.69888,0.0004272461,36.169113,-0.0,70.730316,11.666153
2022-03-27 21:30:00,301.3923,303.50214,299.47052,0.27956563,-426.1646,0.0004272461,41.95116,0.0,64.4948,10.394142
2022-03-27 22:00:00,301.40262,303.50443,299.56534,0.28647745,-419.63037,0.0004272461,47.733208,-0.0,58.259277,9.122131
2022-03-27 22:30:00,301.34494,303.50443,299.7046,0.29341543,-422.20844,0.0004272461,44.966732,0.0,58.612617,8.787392
2022-03-27 23:00:00,301.28726,303.50443,299.84384,0.3003534,-424.78647,0.0004272461,42.200256,-0.0,58.965958,8.452652
2022-03-27 23:30:00,301.52893,303.50443,299.95023,0.3043853,-420.3176,-10.809174,46.514107,-9.656982,60.91456,8.251808
2022-03-28 00:00:00,301.77057,303.50443,300.0566,0.3084172,-415.84872,-21.618774,50.82796,-19.313965,62.86316,8.050964
2022-03-28 00:30:00,302.20523,303.50443,300.12335,0.30818158,-418.03214,-101.04767,50.672894,-90.75693,76.91388,9.292076
2022-03-28 01:00:00,302.6399,303.50443,300.19006,0.30794597,-420.21555,-180.47656,50.517826,-162.19989,90.9646,10.533188
2022-03-28 01:30:00,302.99496,303.50443,301.08957,0.30674165,-419.6451,-309.5496,53.894672,-282.38092,116.91478,15.56459
2022-03-28 02:00:00,303.35004,303.50443,301.98907,0.30553734,-419.07468,-438.62262,57.27152,-402.56195,142.86496,20.595993
2022-03-28 02:30:00,303.90747,303.50443,302.39813,0.30399263,-424.22833,-524.65735,54.872917,-484.70105,163.437,24.478981
2022-03-28 03:00:00,304.46487,303.50443,302.8072,0.30244792,-429.38196,-610.69214,52.47432,-566.84015,184.00903,28.361969
2022-03-28 03:30:00,304.66916,303.50443,302.89954,0.30189812,-430.59906,-682.98975,53.264503,-635.1422,201.83224,31.632126
2022-03-28 04:00:00,304.87344,303.50443,302.99188,0.30134833,-431.81616,-755.2873,54.05469,-703.4443,219.65546,34.902283
2022-03-28 04:30:00,305.1734,303.50443,303.44617,0.3014269,-431.06992,-847.37744,57.14615,-791.662,241.80196,41.04605
2022-03-28 05:00:00,305.4734,303.50443,303.90045,0.30150545,-430.32367,-939.46765,60.237602,-879.87964,263.94846,47.18982
2022-03-28 05:30:00,305.37543,303.50443,303.90027,0.30242175,-431.23712,-921.05963,59.937363,-862.60486,264.50446,46.1753
2022-03-28 06:00:00,305.2775,303.50443,303.90005,0.30333805,-432.15057,-902.6516,59.637127,-845.3301,265.06046,45.16078
2022-03-28 06:30:00,305.14795,303.50443,303.87793,0.30346894,-431.95633,-882.40027,59.651974,-826.1333,260.63843,45.85086
2022-03-28 07:00:00,305.01843,303.50443,303.85583,0.30359983,-431.7621,-862.1489,59.66682,-806.9365,256.2164,46.54094
2022-03-28 07:30:00,304.69977,303.50443,303.61185,0.30365223,-429.3783,-810.9534,60.748993,-758.8235,248.25052,42.276863
2022-03-28 08:00:00,304.3811,303.50443,303.36786,0.30370462,-426.99448,-759.75793,61.83117,-710.71045,240.28464,38.012787
2022-03-28 08:30:00,304.05536,303.50443,303.55505,0.30462098,-430.813,-657.3169,55.773632,-612.92175,229.54915,29.041748
2022-03-28 09:00:00,303.72958,303.50443,303.74222,0.30553734,-434.6315,-554.8759,49.716095,-515.13306,218.81366,20.07071
2022-03-28 09:30:00,303.4164,303.50443,302.77908,0.30517077,-432.34357,-454.84537,49.244293,-420.40707,199.946,15.646988
2022-03-28 10:00:00,303.10324,303.50443,301.81595,0.3048042,-430.05566,-354.81482,48.77249,-325.6811,181.07834,11.223267
2022-03-28 10:30:00,302.859,303.50443,301.9527,0.30634892,-430.80682,-236.96844,46.406883,-216.40714,154.0941,7.139435
2022-03-28 11:00:00,302.61475,303.50443,302.08948,0.30789363,-431.558,-119.12207,44.041275,-107.13318,127.10986,3.055603
2022-03-28 11:30:00,302.4643,303.50443,302.22998,0.30771035,-429.53442,-63.21405,44.78527,-56.824646,109.25548,3.1380005
2022-03-28 12:00:00,302.3138,303.50443,302.37045,0.30752707,-427.5108,-7.3060303,45.529266,-6.5161133,91.40109,3.220398
2022-03-28 12:30:00,302.2426,303.50443,302.43097,0.30852193,-426.25067,-3.6528015,45.94993,-3.2580566,88.65226,3.6066437
2022-03-28 13:00:00,302.17142,303.50443,302.49152,0.3095168,-424.99054,0.0004272461,46.37059,-0.0,85.90343,3.9928894
2022-03-28 13:30:00,302.08472,303.50443,301.64758,0.31312978,-425.72083,0.0004272461,45.250473,0.0,87.37917,4.2864304
2022-03-28 14:00:00,301.99805,303.50443,300.80365,0.31674278,-426.45108,0.0004272461,44.130356,-0.0,88.85492,4.5799713
2022-03-28 14:30:00,301.9304,303.50443,300.5733,0.32156008,-426.2138,0.0004272461,43.54638,0.0,92.16494,7.443283
2022-03-28 15:00:00,301.86273,303.50443,300.34296,0.3263774,-425.97653,0.0004272461,42.9624,-0.0,95.47496,10.306595
2022-03-28 15:30:00,301.85822,303.50443,300.47827,0.33211106,-426.20886,0.0004272461,42.487297,0.0,89.951324,10.074852
2022-03-28 16:00:00,301.8537,303.50443,300.6136,0.33784473,-426.44122,0.0004272461,42.0122,-0.0,84.42769,9.843109
2022-03-28 16:30:00,301.79956,303.50443,300.41382,0.34672016,-425.6999,0.0004272461,42.660515,0.0,79.11191,9.425972
2022-03-28 17:00:00,301.74545,303.50443,300.21405,0.3555956,-424.9586,0.0004272461,43.308826,-0.0,73.79613,9.008835
2022-03-28 17:30:00,301.65686,303.50443,300.1256,0.3705973,-425.04834,0.0004272461,43.107567,0.0,71.07328,9.122131
2022-03-28 18:00:00,301.56824,303.50443,300.0372,0.38559902,-425.13806,0.0004272461,42.90631,-0.0,68.35043,9.235428
2022-03-28 18:30:00,301.60883,303.50443,300.20245,0.4054705,-424.5172,0.0004272461,43.996735,0.0,68.13738,8.457802
2022-03-28 19:00:00,301.6494,303.50443,300.36774,0.42534196,-423.89636,0.0004272461,45.08716,-0.0,67.92433,7.680176
2022-03-28 19:30:00,301.55145,303.50443,300.21857,0.44220257,-424.48773,0.0004272461,44.404198,0.0,68.57387,7.9170685
2022-03-28 20:00:00,301.45352,303.50443,300.06943,0.45906317,-425.07907,0.0004272461,43.72124,-0.0,69.223404,8.153961
2022-03-28 20:30:00,301.37393,303.50443,300.14258,0.4697451,-423.93573,0.0004272461,44.58896,0.0,65.96534,8.226059
2022-03-28 21:00:00,301.29434,303.50443,300.2157,0.48042703,-422.7924,0.0004272461,45.45668,-0.0,62.707275,8.298157
2022-03-28 21:30:00,301.40228,303.50977,300.1845,0.4855585,-422.8686,0.0004272461,45.003025,0.0,59.740204,8.076714
2022-03-28 22:00:00,301.51022,303.51514,300.1533,0.49069,-422.94482,0.0004272461,44.54937,-0.0,56.773132,7.8552704
2022-03-28 22:30:00,301.4297,303.51514,300.1281,0.4844851,-422.43954,0.0004272461,44.869404,0.0,54.138626,7.829521
2022-03-28 23:00:00,301.34912,303.51514,300.1029,0.4782802,-421.93427,0.0004272461,45.189438,-0.0,51.50412,7.803772
2022-03-28 23:30:00,301.73578,303.51514,300.1343,0.46958804,-422.48257,-11.292938,44.897446,-10.063263,52.73044,7.6904755
2022-03-29 00:00:00,302.12244,303.51514,300.1657,0.4608959,-423.03088,-22.586304,44.605457,-20.126526,53.956757,7.577179
2022-03-29 00:30:00,302.5426,303.51514,300.18616,0.45243943,-422.785,-108.195694,47.503906,-97.01521,67.43069,9.359024
2022-03-29 01:00:00,302.96274,303.51514,300.2066,0.44398296,-422.53912,-193.80508,50.40235,-173.9039,80.90462,11.140869
2022-03-29 01:30:00,303.33328,303.51514,300.9617,0.4390347,-421.69452,-315.5883,54.11573,-287.94385,102.812096,16.743912
2022-03-29 02:00:00,303.70383,303.51514,301.7168,0.43408644,-420.8499,-437.3715,57.829105,-401.9838,124.719574,22.346954
2022-03-29 02:30:00,304.09015,303.51514,302.1023,0.43199193,-420.59296,-549.3543,61.135017,-508.02313,147.78583,29.108704
2022-03-29 03:00:00,304.47647,303.51514,302.4878,0.42989743,-420.33603,-661.33716,64.440926,-614.0625,170.85208,35.870453
2022-03-29 03:30:00,304.57086,303.51514,302.56836,0.42866695,-424.93524,-713.0915,61.9219,-663.6991,185.49516,39.851288
2022-03-29 04:00:00,304.66528,303.51514,302.64893,0.42743647,-429.53442,-764.8458,59.402878,-713.3357,200.13824,43.832123
2022-03-29 04:30:00,304.7884,303.51514,302.9795,0.42631066,-432.99396,-803.84717,57.327606,-750.25256,218.34598,47.818108
2022-03-29 05:00:00,304.91147,303.51514,303.31003,0.42518485,-436.45346,-842.84845,55.25234,-787.16943,236.55373,51.804092
2022-03-29 05:30:00,305.07416,303.51514,303.3813,0.42382348,-440.02365,-852.874,51.725372,-797.1936,244.17145,51.804092
2022-03-29 06:00:00,305.23688,303.51514,303.45258,0.4224621,-443.59384,-862.8996,48.19841,-807.21783,251.78918,51.804092
2022-03-29 06:30:00,305.14343,303.51514,303.572,0.4203676,-442.3841,-813.7643,48.42441,-761.6128,237.84239,47.43702
2022-03-29 07:00:00,305.05002,303.51514,303.6914,0.4182731,-441.17438,-764.6289,48.650414,-716.00775,223.8956,43.069946
2022-03-29 07:30:00,304.80933,303.51514,303.59283,0.41581208,-439.0758,-734.2853,49.95529,-686.568,219.23454,42.142975
2022-03-29 08:00:00,304.56863,303.51514,303.4943,0.41335106,-436.9772,-703.94165,51.26017,-657.1283,214.57349,41.216003
2022-03-29 08:30:00,304.4088,303.51514,303.3662,0.41018313,-437.81073,-592.3425,48.08623,-552.089,197.9818,32.06987
2022-03-29 09:00:00,304.249,303.51514,303.23813,0.4070152,-438.64426,-480.74338,44.912292,-447.04974,181.3901,22.923737
2022-03-29 09:30:00,303.7025,303.51514,302.3849,0.40107208,-435.41833,-395.7762,45.875694,-366.05917,160.01265,18.70086
2022-03-29 10:00:00,303.15607,303.51514,301.53168,0.39512897,-432.19238,-310.80905,46.839092,-285.0686,138.6352,14.477982
2022-03-29 10:30:00,302.93826,303.51514,301.70233,0.38989276,-432.4862,-222.31375,45.455032,-202.53888,122.043495,11.67131
2022-03-29 11:00:00,302.72046,303.51514,301.873,0.38465655,-432.78003,-133.81845,44.07097,-120.009155,105.4518,8.864639
2022-03-29 11:30:00,302.42175,303.51514,301.90128,0.3802843,-432.83536,-70.754074,42.589577,-63.473587,92.23249,7.082794
2022-03-29 12:00:00,302.12308,303.51514,301.92957,0.37591207,-432.8907,-7.6896973,41.108185,-6.938019,79.01318,5.300949
2022-03-29 12:30:00,301.99805,303.51514,301.53003,0.37297976,-433.80167,-3.844635,39.783512,-3.4690094,74.91332,5.4760437
2022-03-29 13:00:00,301.87305,303.51514,301.1305,0.37004745,-434.71265,0.0004272461,38.45884,-0.0,70.81346,5.6511383
2022-03-29 13:30:00,301.826,303.51514,300.95715,0.3685028,-433.59387,0.0004272461,38.422546,0.0,69.12987,6.403015
2022-03-29 14:00:00,301.77896,303.51514,300.7838,0.36695814,-432.47513,0.0004272461,38.386253,-0.0,67.44627,7.154892
2022-03-29 14:30:00,301.73932,303.51514,300.73132,0.36588472,-428.00626,0.0004272461,42.210155,0.0,61.382225,7.057045
2022-03-29 15:00:00,301.69968,303.51514,300.67886,0.3648113,-423.53738,0.0004272461,46.034058,-0.0,55.318176,6.959198
2022-03-29 15:30:00,301.66583,303.51514,300.53674,0.36465418,-424.0894,0.0004272461,45.290062,0.0,59.40245,7.6492767
2022-03-29 16:00:00,301.63202,303.51514,300.3946,0.36449707,-424.6414,0.0004272461,44.54607,-0.0,63.486725,8.339355
2022-03-29 16:30:00,301.58368,303.51514,300.30804,0.36680102,-424.95245,0.0004272461,43.96374,0.0,70.44972,9.240578
2022-03-29 17:00:00,301.53537,303.51514,300.22147,0.36910498,-425.2635,0.0004272461,43.381413,-0.0,77.41272,10.1418
2022-03-29 17:30:00,301.52118,303.51514,300.2002,0.37373906,-426.62195,0.0004272461,42.061687,0.0,77.007416,10.558937
2022-03-29 18:00:00,301.50702,303.51514,300.17892,0.37837315,-427.98044,0.0004272461,40.741962,-0.0,76.60211,10.976074
2022-03-29 18:30:00,301.4661,303.51514,300.18326,0.3829286,-427.3559,0.0004272461,41.337486,0.0,77.880394,11.408661
2022-03-29 19:00:00,301.42517,303.51514,300.1876,0.38748407,-426.73138,0.0004272461,41.933014,-0.0,79.158676,11.841248
2022-03-29 19:30:00,301.32916,303.51514,299.97314,0.38973564,-421.41913,0.0004272461,46.731865,0.0,72.034584,10.909126
2022-03-29 20:00:00,301.23312,303.51514,299.75873,0.3919872,-416.1069,0.0004272461,51.530716,-0.0,64.91049,9.977005
2022-03-29 20:30:00,301.218,303.51514,299.63394,0.3913589,-417.3031,0.0004272461,50.098816,0.0,61.59008,9.328125
2022-03-29 21:00:00,301.20285,303.51514,299.50916,0.39073062,-418.49933,0.0004272461,48.666912,-0.0,58.26967,8.679245
2022-03-29 21:30:00,301.25342,303.50684,299.7054,0.38774598,-418.2977,0.0004272461,48.67516,0.0,53.151337,7.958267
2022-03-29 22:00:00,301.30402,303.49857,299.90167,0.38476133,-418.09607,0.0004272461,48.683407,-0.0,48.033005,7.2372894
2022-03-29 22:30:00,301.1861,303.49857,300.03595,0.3818552,-413.6936,0.0004272461,52.537003,0.0,47.456223,6.995247
2022-03-29 23:00:00,301.06818,303.49857,300.17026,0.37894905,-409.2911,0.0004272461,56.390602,-0.0,46.87944,6.7532043
2022-03-29 23:30:00,301.49866,303.49857,299.95996,0.37575495,-410.7381,-12.610779,55.12697,-11.1883545,49.664642,7.2733383
2022-03-30 00:00:00,301.9291,303.49857,299.74963,0.37256086,-412.18512,-25.221985,53.86333,-22.376709,52.449844,7.7934723
2022-03-30 00:30:00,302.38086,303.49857,299.81616,0.3700475,-416.47205,-104.567474,52.3275,-93.780594,69.072716,10.481697
2022-03-30 01:00:00,302.83258,303.49857,299.88266,0.36753416,-420.75894,-183.91296,50.791668,-165.18448,85.69559,13.169922
2022-03-30 01:30:00,303.3117,303.49857,300.69705,0.3661989,-418.46857,-314.00354,55.82807,-286.57654,104.703545,19.159195
2022-03-30 02:00:00,303.79083,303.49857,301.51144,0.36486363,-416.1782,-444.09415,60.86447,-407.96863,123.7115,25.148468
